"","fire_id","HEXID","PreCaseCount","PostCaseCount","year","igntn_d","acres","JnksSzC","HexArea","ignition_d","OnsetMonth","OnsetMonth1","OnsetMonth2","OnsetMonth3","OnsetMonth4","OnsetMonth5","OnsetMonth6","OnsetMonth7","OnsetMonth8","OnsetMonth9","OnsetMonth10","OnsetMonth11","OnsetMonth12","OnsetMonth13","OnsetMonth14","OnsetMonth15","OnsetMonth16","OnsetMonth17","OnsetMonth18","OnsetMonth19","OnsetMonth20","OnsetMonth21","OnsetMonth22","OnsetMonth23","OnsetMonth24","OnsetMonth25","OnsetMonth26","OnsetMonth27","OnsetMonth28","OnsetMonth29","OnsetMonth30","OnsetMonth31","OnsetMonth32","OnsetMonth33","OnsetMonth34","OnsetMonth35","OnsetMonth36","OnsetMonth37","OnsetMonth38","OnsetMonth39","OnsetMonth40","OnsetMonth41","OnsetMonth42","OnsetMonth43","OnsetMonth44","OnsetMonth45","OnsetMonth46","OnsetMonth47","OnsetMonth48","OnsetMonth49","OnsetMonth50","OnsetMonth51","OnsetMonth52","OnsetMonth53","OnsetMonth54","OnsetMonth55","OnsetMonth56","OnsetMonth57","OnsetMonth58","OnsetMonth59","OnsetMonth60","OnsetMonth61","OnsetMonth62","OnsetMonth63","OnsetMonth64","OnsetMonth65","OnsetMonth66","OnsetMonth67","OnsetMonth68","OnsetMonth69","OnsetMonth70","OnsetMonth71","OnsetMonth72","OnsetMonth73","OnsetMonth74","OnsetMonth75","OnsetMonth76","OnsetMonth77","OnsetMonth78","OnsetMonth79","OnsetMonth80","OnsetMonth81","OnsetMonth82","OnsetMonth83","OnsetMonth84","OnsetMonth85","OnsetMonth86","OnsetMonth87","OnsetMonth88","OnsetMonth89","OnsetMonth90","OnsetMonth91","OnsetMonth92","OnsetMonth93","OnsetMonth94","OnsetMonth95","OnsetMonth96","OnsetMonth97","OnsetMonth98","OnsetMonth99","OnsetMonth100","OnsetMonth101","OnsetMonth102","OnsetMonth103","OnsetMonth104","OnsetMonth105","OnsetMonth106","OnsetMonth107","OnsetMonth108","OnsetMonth109","OnsetMonth110","OnsetMonth111","OnsetMonth112","OnsetMonth113","OnsetMonth114","OnsetMonth115","OnsetMonth116","OnsetMonth117","OnsetMonth118","OnsetMonth119","OnsetMonth120","OnsetMonth121","OnsetMonth122","OnsetMonth123","OnsetMonth124","OnsetMonth125","OnsetMonth126","OnsetMonth127","OnsetMonth128","OnsetMonth129","OnsetMonth130","OnsetMonth131","OnsetMonth132","OnsetMonth133","OnsetMonth134","OnsetMonth135","OnsetMonth136","OnsetMonth137","OnsetMonth138","OnsetMonth139","OnsetMonth140","OnsetMonth141","OnsetMonth142","OnsetMonth143","OnsetMonth144","OnsetMonth145","OnsetMonth146","OnsetMonth147","OnsetMonth148","OnsetMonth149","OnsetMonth150","OnsetMonth151","OnsetMonth152","OnsetMonth153","OnsetMonth154","OnsetMonth155","OnsetMonth156","OnsetMonth157","OnsetMonth158","OnsetMonth159","OnsetMonth160","OnsetMonth161","OnsetMonth162","OnsetMonth163","OnsetMonth164","OnsetMonth165","OnsetMonth166","OnsetMonth167","OnsetMonth168","OnsetMonth169","OnsetMonth170","OnsetMonth171","OnsetMonth172","OnsetMonth173","OnsetMonth174","OnsetMonth175","OnsetMonth176","OnsetMonth177","OnsetMonth178","OnsetMonth179","OnsetMonth180","OnsetMonth181","OnsetMonth182","OnsetMonth183","OnsetMonth184","OnsetMonth185","OnsetMonth186","OnsetMonth187","OnsetMonth188","OnsetMonth189","OnsetMonth190","OnsetMonth191","OnsetMonth192","OnsetMonth193","OnsetMonth194","OnsetMonth195","OnsetMonth196","OnsetMonth197","OnsetMonth198","OnsetMonth199","OnsetMonth200","OnsetMonth201","OnsetMonth202","OnsetMonth203","OnsetMonth204","OnsetMonth205","OnsetMonth206","OnsetMonth207","OnsetMonth208","OnsetMonth209","OnsetMonth210","OnsetMonth211","OnsetMonth212","OnsetMonth213","OnsetMonth214","OnsetMonth215","OnsetMonth216","polycounts_Total","start_tally"
"21","CA3531111866520030617","FR41",360,173,2003,"2003/06/17",1246,"S",2165064518.92266,"2003-06-17",42,3,5,1,3,0,4,2,5,8,2,0,5,3,2,2,0,9,2,3,8,14,17,18,8,7,4,5,5,7,13,12,6,10,7,5,4,6,6,5,2,5,13,5,24,18,22,26,14,20,8,10,10,5,17,13,23,8,8,13,3,6,5,3,9,10,7,11,14,16,18,25,8,6,7,12,6,6,11,9,11,14,11,6,3,5,8,13,10,6,9,12,14,14,18,14,2,9,9,3,6,1,7,5,3,5,4,2,2,1,4,3,1,2,7,3,7,1,7,3,2,14,6,14,2,3,7,6,24,27,49,35,23,17,9,14,21,14,21,18,33,41,42,33,14,20,17,22,15,8,19,14,13,21,19,19,11,13,13,11,13,17,22,16,23,18,22,13,19,9,11,8,3,5,11,11,11,5,8,9,10,8,5,15,6,3,9,10,13,16,14,8,9,12,9,10,7,6,13,24,33,49,63,43,28,10,13,13,13,17,34,25,36,51,63,51,22,2696,6
"22","CA3532912032020100821","FR46",5,5,2010,"2010/08/21",1347,"S",2165064518.92266,"2010-08-21",128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,2,1,1,0,0,0,1,0,0,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,2,0,3,1,0,2,42,92
"23","CA3534111823820120810","FR51",16,9,2012,"2012/08/10",12212,"M",2165064518.92266,"2012-08-10",151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,1,1,2,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,0,1,0,0,1,2,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,1,2,2,0,2,1,2,1,0,1,0,2,2,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,3,1,0,2,0,2,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,1,4,1,0,0,0,2,1,1,0,1,1,0,1,1,1,2,0,0,0,1,0,0,0,0,0,2,4,1,112,115
"24","CA3537112044520150620","FR6",132,65,2015,"2015/06/20",1796,"S",2165064518.92266,"2015-06-20",186,3,0,2,1,1,2,0,0,0,0,2,2,3,0,1,0,0,1,1,0,1,4,4,1,5,2,2,1,1,0,0,2,0,1,1,2,4,0,0,0,3,1,2,1,3,1,6,3,7,1,3,1,5,0,2,4,3,4,3,2,0,2,1,0,1,2,4,3,1,0,9,4,8,7,1,2,2,5,11,9,5,8,5,8,4,5,1,2,0,0,1,4,1,1,3,0,3,2,1,1,1,3,1,4,4,2,9,5,4,3,2,3,1,2,1,3,2,3,2,3,8,3,2,2,0,1,1,5,9,16,12,5,4,3,2,5,1,4,7,4,8,12,7,7,6,4,8,3,2,0,3,2,3,4,3,3,4,3,2,3,2,2,0,0,1,3,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,2,2,3,0,1,2,3,2,3,1,1,1,2,1,1,4,14,5,16,16,9,5,1,1,2,3,2,6,1,6,24,23,27,676,150
"25","CA3539511864020110910","FR9",869,456,2011,"2011/09/10",27229,"L",2165064518.92266,"2011-09-10",140,7,14,5,6,3,7,9,10,15,5,4,8,6,7,4,3,9,6,10,23,28,37,28,17,10,7,10,17,28,41,33,20,21,26,21,10,18,9,9,7,11,23,18,44,35,42,58,29,29,21,18,22,23,34,34,38,34,32,43,20,16,10,9,14,12,14,18,20,37,40,47,25,18,16,31,11,17,17,23,28,26,24,23,14,15,20,44,21,14,31,27,43,31,37,19,6,26,29,22,19,9,12,13,15,15,10,6,8,2,9,3,6,4,11,11,18,10,11,9,13,31,11,20,11,7,17,13,45,68,106,65,47,54,27,24,44,38,32,45,76,84,92,65,36,48,42,41,28,19,33,31,28,45,44,40,22,29,29,24,24,46,32,42,36,35,39,36,47,25,29,11,18,15,18,19,26,19,18,19,23,23,13,17,12,17,14,21,24,31,28,21,16,20,16,22,14,13,26,40,60,102,115,90,46,22,27,25,15,28,50,44,74,82,105,104,52,5842,104
"26","CA3541611826720060805","FR10",3,2,2006,"2006/08/5",2386,"S",2165064518.92266,"2006-08-05",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,24,43
"27","CA3541612046820030720","FR11",164,76,2003,"2003/07/20",1258,"S",2165064518.92266,"2003-07-20",43,3,0,2,1,1,2,0,0,0,1,2,2,3,0,1,0,1,1,1,2,3,4,5,2,6,2,2,1,1,2,0,2,0,1,1,2,4,0,0,0,3,1,1,2,3,4,6,3,7,2,3,3,8,1,3,5,3,4,3,2,0,2,0,0,1,2,4,3,1,5,12,4,10,7,1,2,2,6,11,12,5,10,6,9,8,6,3,2,0,0,1,4,1,2,3,0,3,2,2,1,2,3,1,4,4,2,11,7,4,3,3,3,3,3,1,3,4,3,3,4,11,6,2,3,0,2,0,5,7,16,12,5,4,2,2,5,2,5,12,5,12,14,11,9,9,6,9,5,2,0,4,2,4,4,3,2,4,4,2,3,2,2,1,0,1,4,1,1,1,1,0,1,0,1,1,0,1,0,1,0,0,0,1,2,3,3,0,2,4,3,2,4,1,2,2,3,1,4,6,18,9,23,17,10,4,3,1,3,2,3,9,5,10,30,31,39,846,7
"28","CA3543011843920030723","FR12",16,7,2003,"2003/07/23",1051,"S",2165064518.92266,"2003-07-23",43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,2,0,1,0,0,0,1,0,1,3,0,3,0,0,2,1,1,0,1,0,3,0,1,1,1,1,3,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,3,0,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,97,7
"29","CA3549511834020080628","FR19",16,8,2008,"2008/06/28",36251,"L",2165064518.92266,"2008-06-28",102,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,3,1,0,0,1,0,0,0,1,0,0,2,2,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,1,1,1,3,0,1,0,0,0,1,0,2,3,1,3,0,0,3,1,2,0,1,0,3,0,1,1,1,1,3,1,0,0,1,1,2,0,0,2,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,2,4,0,0,1,0,2,0,1,0,1,0,0,0,1,0,1,0,0,2,0,3,1,112,66
"30","CA3550411987920110619","FR22",22,9,2011,"2011/06/19",5262,"S",2165064518.92266,"2011-06-19",138,0,0,2,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,3,2,7,4,1,1,1,0,1,0,0,1,1,1,3,0,0,1,1,0,1,1,1,2,1,1,3,0,0,2,0,0,0,1,0,2,2,2,0,0,0,1,0,0,0,1,0,0,0,2,1,3,2,1,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,1,0,0,0,0,1,0,2,0,0,1,2,0,3,0,0,0,0,2,2,0,2,1,2,1,0,0,1,2,1,0,1,1,2,2,1,0,0,1,1,1,0,2,0,2,0,0,1,0,1,1,1,1,2,1,0,0,2,1,0,1,0,0,0,0,1,0,1,1,1,1,0,0,2,0,2,0,0,0,0,1,3,5,3,1,1,1,1,2,1,1,1,2,2,3,3,3,2,176,102
"31","CA3552511846520120804","FR23",21,11,2012,"2012/08/4",1492,"S",2165064518.92266,"2012-08-04",151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,1,0,0,1,0,1,4,1,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,0,0,3,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,0,0,3,3,2,0,1,0,3,0,2,2,1,2,4,3,0,0,1,1,2,0,0,3,0,0,1,1,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,0,3,0,3,4,0,0,1,0,3,1,1,0,1,1,0,0,1,0,1,0,0,2,0,4,2,150,115
"32","CA3553911883420050921","FR24",1100,590,2005,"2005/09/21",1898,"S",2165064518.92266,"2005-09-21",69,11,15,10,8,6,10,12,15,16,9,11,6,6,10,7,5,8,14,11,30,38,46,36,26,23,10,12,17,38,61,37,33,24,34,17,14,20,11,13,12,11,16,31,39,36,43,56,35,35,26,26,36,37,38,44,40,38,34,51,31,18,18,21,15,15,21,17,26,47,49,61,49,30,20,30,12,16,19,26,33,27,30,24,25,20,32,50,22,19,40,42,64,33,41,20,6,34,38,26,30,14,10,13,19,19,18,10,11,5,11,5,9,4,16,14,19,16,13,12,18,28,12,16,14,10,22,15,40,76,127,81,53,69,34,28,54,55,29,50,100,87,112,69,55,59,53,53,33,27,40,44,38,46,46,52,23,39,31,35,33,61,36,46,39,48,45,49,54,41,33,12,26,18,17,18,32,22,23,24,29,29,17,21,16,20,16,25,29,33,39,29,28,28,25,28,22,24,30,40,70,104,121,100,51,32,28,30,21,29,48,40,86,81,110,116,78,7072,33
"33","CA3555411854220100912","FR25",20,11,2010,"2010/09/12",11063,"M",2165064518.92266,"2010-09-12",128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,0,0,3,0,1,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,2,1,1,2,3,3,3,0,0,3,2,2,0,1,0,3,1,2,2,0,2,4,3,0,0,1,1,1,0,0,3,0,0,1,1,0,2,2,0,1,1,1,0,0,1,0,0,0,0,1,1,0,3,0,3,4,0,0,1,0,3,1,1,0,1,0,0,0,1,0,1,0,0,2,0,2,3,147,92
"34","CA3562411976820070620","FR29",20,10,2007,"2007/06/20",1350,"S",2165064518.92266,"2007-06-20",90,0,0,2,0,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,3,2,9,5,1,1,1,0,1,0,0,1,1,1,2,0,1,1,1,0,1,1,1,2,1,2,3,1,0,3,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1,0,0,1,2,1,3,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1,0,0,2,0,0,0,3,2,3,1,0,0,0,2,2,0,2,3,2,2,0,0,1,2,2,0,1,3,2,1,1,0,0,1,2,1,0,2,0,3,0,1,1,0,1,1,1,1,2,1,0,0,2,2,0,1,0,0,0,0,1,0,1,1,1,0,0,0,2,0,2,0,0,0,0,2,2,4,1,1,1,1,1,2,1,1,2,1,1,2,3,3,2,186,54
"35","CA3564111839020110527","FR36",20,10,2011,"2011/05/27",1421,"S",2165064518.92266,"2011-05-27",137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,2,2,2,0,1,1,0,0,2,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,1,0,3,3,2,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,2,0,0,3,0,0,1,1,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,1,3,0,3,4,0,0,1,0,3,1,0,0,1,1,0,0,1,0,1,0,0,2,0,2,2,141,101
"36","CA3568812008020060803","FR42",2,1,2006,"2006/08/3",1551,"S",2165064518.92266,"2006-08-03",79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,43
"37","CA3569311842220050709","FR47",18,9,2005,"2005/07/9",1240,"S",2165064518.92266,"2005-07-09",66,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,3,1,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,0,0,3,3,2,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,2,0,0,3,0,0,2,1,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,0,3,0,3,4,0,0,1,0,2,1,0,0,1,2,0,0,1,0,1,0,0,2,0,2,2,140,30
"38","CA3570811796820100718","FR52",6,11,2010,"2010/07/18",1901,"S",2165064518.92266,"2010-07-18",127,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,2,0,0,3,2,2,1,1,2,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,4,0,2,0,2,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,1,1,2,2,82,91
"39","CA3571711855520140613","FR53",18,10,2014,"2014/06/13",2794,"S",2165064518.92266,"2014-06-13",173,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1,0,0,3,0,0,0,0,0,1,0,0,0,1,0,2,3,1,0,0,1,0,0,0,1,1,0,2,2,1,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,0,0,3,3,2,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,2,0,0,3,0,0,2,1,0,1,2,0,1,1,1,0,0,3,0,0,0,0,1,1,0,3,0,3,4,0,0,1,0,2,1,0,0,1,2,0,0,1,0,1,0,0,2,1,2,3,147,137
"40","CA3574911839820070429","FR1",19,9,2007,"2007/04/29",2078,"S",2165064518.92266,"2007-04-29",88,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,2,3,1,0,0,1,0,0,0,1,1,0,2,2,2,0,1,1,0,0,2,0,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,2,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,2,1,0,1,1,1,3,0,1,0,0,1,1,1,2,3,3,3,1,0,3,2,2,0,1,0,2,0,1,2,0,2,3,3,0,0,1,1,2,0,0,3,0,0,2,1,0,1,2,0,1,1,1,0,0,2,0,0,0,0,1,1,1,3,0,3,4,0,0,1,0,2,1,0,0,1,2,0,0,1,0,1,0,0,2,0,2,2,144,52
"41","CA3575211893120110621","FR2",20,14,2011,"2011/06/21",3256,"S",2165064518.92266,"2011-06-21",138,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,0,2,0,1,2,0,1,0,0,1,1,0,1,1,0,1,2,0,0,0,1,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,3,0,2,1,0,0,1,0,0,0,1,1,2,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,2,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,2,1,1,1,0,2,2,0,0,0,0,1,1,1,1,1,1,2,0,0,1,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,1,2,0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,2,1,0,1,0,0,0,1,1,1,1,2,1,117,102
"42","CA3575711999720060604","FR3",2,1,2006,"2006/06/4",1135,"S",2165064518.92266,"2006-06-04",77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,9,41
"43","CA3576812083120050622","FR30",121,57,2005,"2005/06/22",1279,"S",2165064518.92266,"2005-06-22",66,1,0,1,1,1,1,2,10,23,3,2,3,1,0,2,0,1,0,3,2,2,1,3,1,1,0,0,0,2,1,2,2,1,0,1,0,0,1,0,1,1,2,0,3,2,6,3,1,2,4,4,3,5,1,0,2,1,2,4,2,0,0,2,0,0,1,2,2,5,6,5,3,2,1,1,0,1,4,6,9,7,11,8,9,3,9,4,3,0,2,2,1,2,9,1,0,1,0,2,0,3,3,1,2,0,5,4,4,4,0,2,0,4,2,1,2,2,5,1,3,3,0,0,3,0,3,7,3,5,12,8,6,2,0,2,2,4,5,9,4,5,11,7,9,6,2,2,3,2,2,2,2,2,4,1,1,2,1,1,1,4,1,0,1,3,1,0,2,0,1,1,1,2,2,0,0,0,0,0,0,2,0,1,2,0,1,0,1,3,3,5,6,3,5,5,5,4,7,8,14,16,11,15,3,2,1,3,3,3,6,13,17,13,42,28,14,724,30
"44","CA3578311796620100716","FR37",4,4,2010,"2010/07/16",1089,"S",2165064518.92266,"2010-07-16",127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,2,37,91
