"","HEXID","date","NDaysAbove10ms"
"17501","CT59","jul_2009",2
"17502","CT60","jul_2009",0
"17503","CT61","jul_2009",0
"17504","FR81","jul_2009",13
"17505","FR83","jul_2009",10
"17506","FR75","jul_2009",13
"17507","FR79","jul_2009",10
"17508","FR84","jul_2009",2
"17509","FR5","jul_2009",21
"17510","FR54","jul_2009",7
"17511","FR36","jul_2009",2
"17512","FR77","jul_2009",2
"17513","FR78","jul_2009",16
"17514","FR32","jul_2009",21
"17515","FR31","jul_2009",7
"17516","FR67","jul_2009",16
"17517","FR80","jul_2009",16
"17518","FR37","jul_2009",2
"17519","FR3","jul_2009",7
"17520","FR4","jul_2009",10
"17521","FR49","jul_2009",14
"17522","FR53","jul_2009",0
"17523","FR63","jul_2009",5
"17524","FR68","jul_2009",7
"17525","FR71","jul_2009",5
"17526","FR25","jul_2009",13
"17527","FR15","jul_2009",7
"17528","FR47","jul_2009",9
"17529","FR27","jul_2009",2
"17530","FR43","jul_2009",8
"17531","FR17","jul_2009",8
"17532","FR18","jul_2009",7
"17533","FR55","jul_2009",8
"17534","FR33","jul_2009",8
"17535","FR19","jul_2009",8
"17536","FR34","jul_2009",1
"17537","FR64","jul_2009",8
"17538","FR69","jul_2009",2
"17539","FR57","jul_2009",8
"17540","FR74","jul_2009",10
"17541","FR40","jul_2009",8
"17542","FR41","jul_2009",6
"17543","FR42","jul_2009",1
"17544","FR28","jul_2009",3
"17545","FR58","jul_2009",10
"17546","FR21","jul_2009",9
"17547","FR72","jul_2009",5
"17548","FR30","jul_2009",0
"17549","FR44","jul_2009",10
"17550","FR16","jul_2009",0
"17551","FR56","jul_2009",0
"17552","FR46","jul_2009",0
"17553","FR50","jul_2009",0
"17554","FR51","jul_2009",0
"17555","FR52","jul_2009",6
"17556","FR59","jul_2009",5
"17557","FR60","jul_2009",0
"17558","FR20","jul_2009",7
"17559","FR61","jul_2009",5
"17560","FR62","jul_2009",3
"17561","FR35","jul_2009",5
"17562","FR65","jul_2009",0
"17563","FR66","jul_2009",3
"17564","FR29","jul_2009",0
"17565","FR70","jul_2009",1
"17566","FR2","jul_2009",4
"17567","FR14","jul_2009",0
"17568","FR1","jul_2009",1
"17569","FR39","jul_2009",1
"17570","FR45","jul_2009",2
"17571","FR48","jul_2009",2
"17572","FR24","jul_2009",1
"17573","FR85","jul_2009",3
"17574","FR73","jul_2009",3
"17575","FR22","jul_2009",3
"17576","FR88","jul_2009",3
"17577","FR76","jul_2009",4
"17578","FR10","jul_2009",4
"17579","FR38","jul_2009",0
"17580","FR90","jul_2009",1
"17581","FR6","jul_2009",3
"17582","FR87","jul_2009",1
"17583","FR26","jul_2009",1
"17584","FR8","jul_2009",1
"17585","FR82","jul_2009",0
"17586","FR9","jul_2009",1
"17587","FR89","jul_2009",9
"17588","FR23","jul_2009",0
"17589","FR86","jul_2009",0
"17590","FR11","jul_2009",7
"17591","FR7","jul_2009",3
"17592","FR12","jul_2009",3
"17593","FR13","jul_2009",3
"17594","FR91","jul_2009",4
"17595","FR92","jul_2009",8
"17596","CT1","aug_2009",16
"17597","CT2","aug_2009",0
"17598","CT3","aug_2009",4
"17599","CT4","aug_2009",12
"17600","CT5","aug_2009",11
"17601","CT6","aug_2009",NA
"17602","CT7","aug_2009",11
"17603","CT8","aug_2009",1
"17604","CT9","aug_2009",4
"17605","CT10","aug_2009",9
"17606","CT11","aug_2009",12
"17607","CT12","aug_2009",5
"17608","CT13","aug_2009",NA
"17609","CT14","aug_2009",5
"17610","CT15","aug_2009",5
"17611","CT16","aug_2009",4
"17612","CT17","aug_2009",4
"17613","CT18","aug_2009",9
"17614","CT19","aug_2009",6
"17615","CT20","aug_2009",6
"17616","CT21","aug_2009",3
"17617","CT22","aug_2009",2
"17618","CT23","aug_2009",1
"17619","CT24","aug_2009",1
"17620","CT25","aug_2009",5
"17621","CT26","aug_2009",5
"17622","CT27","aug_2009",8
"17623","CT28","aug_2009",9
"17624","CT29","aug_2009",2
"17625","CT30","aug_2009",0
"17626","CT31","aug_2009",1
"17627","CT32","aug_2009",1
"17628","CT33","aug_2009",0
"17629","CT34","aug_2009",8
"17630","CT35","aug_2009",8
"17631","CT36","aug_2009",5
"17632","CT37","aug_2009",1
"17633","CT38","aug_2009",0
"17634","CT39","aug_2009",1
"17635","CT40","aug_2009",5
"17636","CT41","aug_2009",3
"17637","CT42","aug_2009",12
"17638","CT43","aug_2009",12
"17639","CT44","aug_2009",1
"17640","CT45","aug_2009",0
"17641","CT46","aug_2009",2
"17642","CT47","aug_2009",4
"17643","CT48","aug_2009",11
"17644","CT49","aug_2009",1
"17645","CT50","aug_2009",0
"17646","CT51","aug_2009",5
"17647","CT52","aug_2009",7
"17648","CT53","aug_2009",7
"17649","CT54","aug_2009",5
"17650","CT55","aug_2009",2
"17651","CT56","aug_2009",3
"17652","CT57","aug_2009",6
"17653","CT58","aug_2009",21
"17654","CT59","aug_2009",2
"17655","CT60","aug_2009",3
"17656","CT61","aug_2009",0
"17657","FR81","aug_2009",6
"17658","FR83","aug_2009",6
"17659","FR75","aug_2009",6
"17660","FR79","aug_2009",6
"17661","FR84","aug_2009",3
"17662","FR5","aug_2009",13
"17663","FR54","aug_2009",14
"17664","FR36","aug_2009",3
"17665","FR77","aug_2009",3
"17666","FR78","aug_2009",11
"17667","FR32","aug_2009",13
"17668","FR31","aug_2009",14
"17669","FR67","aug_2009",11
"17670","FR80","aug_2009",11
"17671","FR37","aug_2009",2
"17672","FR3","aug_2009",4
"17673","FR4","aug_2009",9
"17674","FR49","aug_2009",9
"17675","FR53","aug_2009",1
"17676","FR63","aug_2009",5
"17677","FR68","aug_2009",4
"17678","FR71","aug_2009",7
"17679","FR25","aug_2009",9
"17680","FR15","aug_2009",4
"17681","FR47","aug_2009",9
"17682","FR27","aug_2009",4
"17683","FR43","aug_2009",5
"17684","FR17","aug_2009",5
"17685","FR18","aug_2009",5
"17686","FR55","aug_2009",5
"17687","FR33","aug_2009",5
"17688","FR19","aug_2009",5
"17689","FR34","aug_2009",1
"17690","FR64","aug_2009",6
"17691","FR69","aug_2009",5
"17692","FR57","aug_2009",6
"17693","FR74","aug_2009",8
"17694","FR40","aug_2009",7
"17695","FR41","aug_2009",5
"17696","FR42","aug_2009",1
"17697","FR28","aug_2009",4
"17698","FR58","aug_2009",8
"17699","FR21","aug_2009",7
"17700","FR72","aug_2009",4
"17701","FR30","aug_2009",1
"17702","FR44","aug_2009",8
"17703","FR16","aug_2009",0
"17704","FR56","aug_2009",1
"17705","FR46","aug_2009",0
"17706","FR50","aug_2009",2
"17707","FR51","aug_2009",0
"17708","FR52","aug_2009",7
"17709","FR59","aug_2009",7
"17710","FR60","aug_2009",2
"17711","FR20","aug_2009",7
"17712","FR61","aug_2009",7
"17713","FR62","aug_2009",3
"17714","FR35","aug_2009",6
"17715","FR65","aug_2009",0
"17716","FR66","aug_2009",5
"17717","FR29","aug_2009",1
"17718","FR70","aug_2009",2
"17719","FR2","aug_2009",7
"17720","FR14","aug_2009",2
"17721","FR1","aug_2009",1
"17722","FR39","aug_2009",2
"17723","FR45","aug_2009",3
"17724","FR48","aug_2009",3
"17725","FR24","aug_2009",2
"17726","FR85","aug_2009",5
"17727","FR73","aug_2009",5
"17728","FR22","aug_2009",6
"17729","FR88","aug_2009",6
"17730","FR76","aug_2009",6
"17731","FR10","aug_2009",7
"17732","FR38","aug_2009",1
"17733","FR90","aug_2009",2
"17734","FR6","aug_2009",6
"17735","FR87","aug_2009",3
"17736","FR26","aug_2009",3
"17737","FR8","aug_2009",2
"17738","FR82","aug_2009",0
"17739","FR9","aug_2009",1
"17740","FR89","aug_2009",12
"17741","FR23","aug_2009",1
"17742","FR86","aug_2009",0
"17743","FR11","aug_2009",6
"17744","FR7","aug_2009",6
"17745","FR12","aug_2009",6
"17746","FR13","aug_2009",6
"17747","FR91","aug_2009",7
"17748","FR92","aug_2009",6
"17749","CT1","sep_2009",15
"17750","CT2","sep_2009",3
"17751","CT3","sep_2009",7
"17752","CT4","sep_2009",13
"17753","CT5","sep_2009",11
"17754","CT6","sep_2009",NA
"17755","CT7","sep_2009",13
"17756","CT8","sep_2009",5
"17757","CT9","sep_2009",4
"17758","CT10","sep_2009",13
"17759","CT11","sep_2009",13
"17760","CT12","sep_2009",5
"17761","CT13","sep_2009",NA
"17762","CT14","sep_2009",10
"17763","CT15","sep_2009",6
"17764","CT16","sep_2009",3
"17765","CT17","sep_2009",5
"17766","CT18","sep_2009",9
"17767","CT19","sep_2009",7
"17768","CT20","sep_2009",5
"17769","CT21","sep_2009",9
"17770","CT22","sep_2009",7
"17771","CT23","sep_2009",4
"17772","CT24","sep_2009",4
"17773","CT25","sep_2009",5
"17774","CT26","sep_2009",5
"17775","CT27","sep_2009",6
"17776","CT28","sep_2009",10
"17777","CT29","sep_2009",4
"17778","CT30","sep_2009",0
"17779","CT31","sep_2009",4
"17780","CT32","sep_2009",1
"17781","CT33","sep_2009",1
"17782","CT34","sep_2009",6
"17783","CT35","sep_2009",8
"17784","CT36","sep_2009",6
"17785","CT37","sep_2009",2
"17786","CT38","sep_2009",2
"17787","CT39","sep_2009",1
"17788","CT40","sep_2009",2
"17789","CT41","sep_2009",2
"17790","CT42","sep_2009",11
"17791","CT43","sep_2009",11
"17792","CT44","sep_2009",4
"17793","CT45","sep_2009",1
"17794","CT46","sep_2009",1
"17795","CT47","sep_2009",3
"17796","CT48","sep_2009",11
"17797","CT49","sep_2009",2
"17798","CT50","sep_2009",0
"17799","CT51","sep_2009",1
"17800","CT52","sep_2009",11
"17801","CT53","sep_2009",7
"17802","CT54","sep_2009",2
"17803","CT55","sep_2009",5
"17804","CT56","sep_2009",6
"17805","CT57","sep_2009",7
"17806","CT58","sep_2009",13
"17807","CT59","sep_2009",4
"17808","CT60","sep_2009",2
"17809","CT61","sep_2009",2
"17810","FR81","sep_2009",7
"17811","FR83","sep_2009",8
"17812","FR75","sep_2009",8
"17813","FR79","sep_2009",8
"17814","FR84","sep_2009",5
"17815","FR5","sep_2009",13
"17816","FR54","sep_2009",15
"17817","FR36","sep_2009",6
"17818","FR77","sep_2009",6
"17819","FR78","sep_2009",13
"17820","FR32","sep_2009",13
"17821","FR31","sep_2009",16
"17822","FR67","sep_2009",13
"17823","FR80","sep_2009",13
"17824","FR37","sep_2009",5
"17825","FR3","sep_2009",4
"17826","FR4","sep_2009",9
"17827","FR49","sep_2009",12
"17828","FR53","sep_2009",5
"17829","FR63","sep_2009",6
"17830","FR68","sep_2009",3
"17831","FR71","sep_2009",12
"17832","FR25","sep_2009",12
"17833","FR15","sep_2009",2
"17834","FR47","sep_2009",9
"17835","FR27","sep_2009",10
"17836","FR43","sep_2009",8
"17837","FR17","sep_2009",7
"17838","FR18","sep_2009",5
"17839","FR55","sep_2009",7
"17840","FR33","sep_2009",5
"17841","FR19","sep_2009",7
"17842","FR34","sep_2009",4
"17843","FR64","sep_2009",7
"17844","FR69","sep_2009",4
"17845","FR57","sep_2009",6
"17846","FR74","sep_2009",8
"17847","FR40","sep_2009",7
"17848","FR41","sep_2009",5
"17849","FR42","sep_2009",4
"17850","FR28","sep_2009",10
"17851","FR58","sep_2009",8
"17852","FR21","sep_2009",8
"17853","FR72","sep_2009",4
"17854","FR30","sep_2009",3
"17855","FR44","sep_2009",8
"17856","FR16","sep_2009",0
"17857","FR56","sep_2009",1
"17858","FR46","sep_2009",1
"17859","FR50","sep_2009",1
"17860","FR51","sep_2009",1
"17861","FR52","sep_2009",5
"17862","FR59","sep_2009",5
"17863","FR60","sep_2009",3
"17864","FR20","sep_2009",6
"17865","FR61","sep_2009",5
"17866","FR62","sep_2009",1
"17867","FR35","sep_2009",4
"17868","FR65","sep_2009",1
"17869","FR66","sep_2009",3
"17870","FR29","sep_2009",1
"17871","FR70","sep_2009",1
"17872","FR2","sep_2009",4
"17873","FR14","sep_2009",5
"17874","FR1","sep_2009",2
"17875","FR39","sep_2009",2
"17876","FR45","sep_2009",2
"17877","FR48","sep_2009",2
"17878","FR24","sep_2009",2
"17879","FR85","sep_2009",2
"17880","FR73","sep_2009",2
"17881","FR22","sep_2009",2
"17882","FR88","sep_2009",2
"17883","FR76","sep_2009",9
"17884","FR10","sep_2009",9
"17885","FR38","sep_2009",1
"17886","FR90","sep_2009",2
"17887","FR6","sep_2009",2
"17888","FR87","sep_2009",2
"17889","FR26","sep_2009",2
"17890","FR8","sep_2009",2
"17891","FR82","sep_2009",2
"17892","FR9","sep_2009",1
"17893","FR89","sep_2009",11
"17894","FR23","sep_2009",1
"17895","FR86","sep_2009",2
"17896","FR11","sep_2009",6
"17897","FR7","sep_2009",11
"17898","FR12","sep_2009",11
"17899","FR13","sep_2009",11
"17900","FR91","sep_2009",12
"17901","FR92","sep_2009",5
"17902","CT1","oct_2009",23
"17903","CT2","oct_2009",12
"17904","CT3","oct_2009",14
"17905","CT4","oct_2009",19
"17906","CT5","oct_2009",18
"17907","CT6","oct_2009",NA
"17908","CT7","oct_2009",14
"17909","CT8","oct_2009",12
"17910","CT9","oct_2009",8
"17911","CT10","oct_2009",14
"17912","CT11","oct_2009",14
"17913","CT12","oct_2009",7
"17914","CT13","oct_2009",NA
"17915","CT14","oct_2009",13
"17916","CT15","oct_2009",8
"17917","CT16","oct_2009",5
"17918","CT17","oct_2009",6
"17919","CT18","oct_2009",14
"17920","CT19","oct_2009",12
"17921","CT20","oct_2009",8
"17922","CT21","oct_2009",9
"17923","CT22","oct_2009",9
"17924","CT23","oct_2009",5
"17925","CT24","oct_2009",4
"17926","CT25","oct_2009",5
"17927","CT26","oct_2009",9
"17928","CT27","oct_2009",13
"17929","CT28","oct_2009",13
"17930","CT29","oct_2009",6
"17931","CT30","oct_2009",4
"17932","CT31","oct_2009",4
"17933","CT32","oct_2009",4
"17934","CT33","oct_2009",5
"17935","CT34","oct_2009",11
"17936","CT35","oct_2009",14
"17937","CT36","oct_2009",5
"17938","CT37","oct_2009",4
"17939","CT38","oct_2009",3
"17940","CT39","oct_2009",3
"17941","CT40","oct_2009",10
"17942","CT41","oct_2009",10
"17943","CT42","oct_2009",11
"17944","CT43","oct_2009",11
"17945","CT44","oct_2009",4
"17946","CT45","oct_2009",3
"17947","CT46","oct_2009",9
"17948","CT47","oct_2009",10
"17949","CT48","oct_2009",10
"17950","CT49","oct_2009",5
"17951","CT50","oct_2009",4
"17952","CT51","oct_2009",9
"17953","CT52","oct_2009",12
"17954","CT53","oct_2009",11
"17955","CT54","oct_2009",8
"17956","CT55","oct_2009",7
"17957","CT56","oct_2009",7
"17958","CT57","oct_2009",12
"17959","CT58","oct_2009",8
"17960","CT59","oct_2009",6
"17961","CT60","oct_2009",6
"17962","CT61","oct_2009",4
"17963","FR81","oct_2009",14
"17964","FR83","oct_2009",14
"17965","FR75","oct_2009",14
"17966","FR79","oct_2009",13
"17967","FR84","oct_2009",12
"17968","FR5","oct_2009",15
"17969","FR54","oct_2009",21
"17970","FR36","oct_2009",13
"17971","FR77","oct_2009",13
"17972","FR78","oct_2009",15
"17973","FR32","oct_2009",15
"17974","FR31","oct_2009",21
"17975","FR67","oct_2009",15
"17976","FR80","oct_2009",15
"17977","FR37","oct_2009",13
"17978","FR3","oct_2009",6
"17979","FR4","oct_2009",14
"17980","FR49","oct_2009",14
"17981","FR53","oct_2009",12
"17982","FR63","oct_2009",11
"17983","FR68","oct_2009",7
"17984","FR71","oct_2009",14
"17985","FR25","oct_2009",14
"17986","FR15","oct_2009",5
"17987","FR47","oct_2009",14
"17988","FR27","oct_2009",13
"17989","FR43","oct_2009",11
"17990","FR17","oct_2009",11
"17991","FR18","oct_2009",6
"17992","FR55","oct_2009",10
"17993","FR33","oct_2009",6
"17994","FR19","oct_2009",10
"17995","FR34","oct_2009",4
"17996","FR64","oct_2009",10
"17997","FR69","oct_2009",5
"17998","FR57","oct_2009",10
"17999","FR74","oct_2009",14
"18000","FR40","oct_2009",11
"18001","FR41","oct_2009",5
"18002","FR42","oct_2009",4
"18003","FR28","oct_2009",11
"18004","FR58","oct_2009",13
"18005","FR21","oct_2009",12
"18006","FR72","oct_2009",5
"18007","FR30","oct_2009",4
"18008","FR44","oct_2009",13
"18009","FR16","oct_2009",4
"18010","FR56","oct_2009",5
"18011","FR46","oct_2009",4
"18012","FR50","oct_2009",7
"18013","FR51","oct_2009",4
"18014","FR52","oct_2009",12
"18015","FR59","oct_2009",12
"18016","FR60","oct_2009",5
"18017","FR20","oct_2009",13
"18018","FR61","oct_2009",12
"18019","FR62","oct_2009",8
"18020","FR35","oct_2009",12
"18021","FR65","oct_2009",4
"18022","FR66","oct_2009",12
"18023","FR29","oct_2009",7
"18024","FR70","oct_2009",9
"18025","FR2","oct_2009",12
"18026","FR14","oct_2009",6
"18027","FR1","oct_2009",10
"18028","FR39","oct_2009",9
"18029","FR45","oct_2009",10
"18030","FR48","oct_2009",10
"18031","FR24","oct_2009",10
"18032","FR85","oct_2009",10
"18033","FR73","oct_2009",10
"18034","FR22","oct_2009",10
"18035","FR88","oct_2009",10
"18036","FR76","oct_2009",8
"18037","FR10","oct_2009",8
"18038","FR38","oct_2009",3
"18039","FR90","oct_2009",10
"18040","FR6","oct_2009",10
"18041","FR87","oct_2009",10
"18042","FR26","oct_2009",10
"18043","FR8","oct_2009",9
"18044","FR82","oct_2009",4
"18045","FR9","oct_2009",9
"18046","FR89","oct_2009",11
"18047","FR23","oct_2009",4
"18048","FR86","oct_2009",7
"18049","FR11","oct_2009",10
"18050","FR7","oct_2009",12
"18051","FR12","oct_2009",12
"18052","FR13","oct_2009",12
"18053","FR91","oct_2009",14
"18054","FR92","oct_2009",10
"18055","CT1","nov_2009",20
"18056","CT2","nov_2009",14
"18057","CT3","nov_2009",9
"18058","CT4","nov_2009",12
"18059","CT5","nov_2009",13
"18060","CT6","nov_2009",NA
"18061","CT7","nov_2009",11
"18062","CT8","nov_2009",13
"18063","CT9","nov_2009",11
"18064","CT10","nov_2009",9
"18065","CT11","nov_2009",14
"18066","CT12","nov_2009",1
"18067","CT13","nov_2009",NA
"18068","CT14","nov_2009",10
"18069","CT15","nov_2009",3
"18070","CT16","nov_2009",4
"18071","CT17","nov_2009",7
"18072","CT18","nov_2009",13
"18073","CT19","nov_2009",12
"18074","CT20","nov_2009",1
"18075","CT21","nov_2009",11
"18076","CT22","nov_2009",11
"18077","CT23","nov_2009",0
"18078","CT24","nov_2009",0
"18079","CT25","nov_2009",4
"18080","CT26","nov_2009",7
"18081","CT27","nov_2009",14
"18082","CT28","nov_2009",13
"18083","CT29","nov_2009",6
"18084","CT30","nov_2009",0
"18085","CT31","nov_2009",0
"18086","CT32","nov_2009",0
"18087","CT33","nov_2009",0
"18088","CT34","nov_2009",9
"18089","CT35","nov_2009",13
"18090","CT36","nov_2009",3
"18091","CT37","nov_2009",1
"18092","CT38","nov_2009",1
"18093","CT39","nov_2009",0
"18094","CT40","nov_2009",8
"18095","CT41","nov_2009",10
"18096","CT42","nov_2009",8
"18097","CT43","nov_2009",8
"18098","CT44","nov_2009",2
"18099","CT45","nov_2009",0
"18100","CT46","nov_2009",3
"18101","CT47","nov_2009",5
"18102","CT48","nov_2009",7
"18103","CT49","nov_2009",4
"18104","CT50","nov_2009",3
"18105","CT51","nov_2009",8
"18106","CT52","nov_2009",11
"18107","CT53","nov_2009",11
"18108","CT54","nov_2009",8
"18109","CT55","nov_2009",5
"18110","CT56","nov_2009",5
"18111","CT57","nov_2009",12
"18112","CT58","nov_2009",4
"18113","CT59","nov_2009",3
"18114","CT60","nov_2009",7
"18115","CT61","nov_2009",2
"18116","FR81","nov_2009",11
"18117","FR83","nov_2009",14
"18118","FR75","nov_2009",13
"18119","FR79","nov_2009",13
"18120","FR84","nov_2009",14
"18121","FR5","nov_2009",14
"18122","FR54","nov_2009",14
"18123","FR36","nov_2009",11
"18124","FR77","nov_2009",11
"18125","FR78","nov_2009",14
"18126","FR32","nov_2009",14
"18127","FR31","nov_2009",15
"18128","FR67","nov_2009",14
"18129","FR80","nov_2009",14
"18130","FR37","nov_2009",10
"18131","FR3","nov_2009",8
"18132","FR4","nov_2009",13
"18133","FR49","nov_2009",13
"18134","FR53","nov_2009",9
"18135","FR63","nov_2009",6
"18136","FR68","nov_2009",7
"18137","FR71","nov_2009",12
"18138","FR25","nov_2009",13
"18139","FR15","nov_2009",4
"18140","FR47","nov_2009",13
"18141","FR27","nov_2009",11
"18142","FR43","nov_2009",13
"18143","FR17","nov_2009",13
"18144","FR18","nov_2009",1
"18145","FR55","nov_2009",13
"18146","FR33","nov_2009",5
"18147","FR19","nov_2009",13
"18148","FR34","nov_2009",0
"18149","FR64","nov_2009",11
"18150","FR69","nov_2009",0
"18151","FR57","nov_2009",11
"18152","FR74","nov_2009",13
"18153","FR40","nov_2009",10
"18154","FR41","nov_2009",3
"18155","FR42","nov_2009",0
"18156","FR28","nov_2009",11
"18157","FR58","nov_2009",13
"18158","FR21","nov_2009",11
"18159","FR72","nov_2009",1
"18160","FR30","nov_2009",0
"18161","FR44","nov_2009",12
"18162","FR16","nov_2009",0
"18163","FR56","nov_2009",0
"18164","FR46","nov_2009",0
"18165","FR50","nov_2009",2
"18166","FR51","nov_2009",0
"18167","FR52","nov_2009",11
"18168","FR59","nov_2009",11
"18169","FR60","nov_2009",3
"18170","FR20","nov_2009",12
"18171","FR61","nov_2009",11
"18172","FR62","nov_2009",7
"18173","FR35","nov_2009",11
"18174","FR65","nov_2009",0
"18175","FR66","nov_2009",9
"18176","FR29","nov_2009",1
"18177","FR70","nov_2009",4
"18178","FR2","nov_2009",11
"18179","FR14","nov_2009",4
"18180","FR1","nov_2009",6
"18181","FR39","nov_2009",5
"18182","FR45","nov_2009",7
"18183","FR48","nov_2009",7
"18184","FR24","nov_2009",6
"18185","FR85","nov_2009",8
"18186","FR73","nov_2009",8
"18187","FR22","nov_2009",8
"18188","FR88","nov_2009",8
"18189","FR76","nov_2009",6
"18190","FR10","nov_2009",6
"18191","FR38","nov_2009",0
"18192","FR90","nov_2009",6
"18193","FR6","nov_2009",8
"18194","FR87","nov_2009",6
"18195","FR26","nov_2009",5
"18196","FR8","nov_2009",5
"18197","FR82","nov_2009",1
"18198","FR9","nov_2009",5
"18199","FR89","nov_2009",8
"18200","FR23","nov_2009",2
"18201","FR86","nov_2009",4
"18202","FR11","nov_2009",10
"18203","FR7","nov_2009",10
"18204","FR12","nov_2009",10
"18205","FR13","nov_2009",10
"18206","FR91","nov_2009",12
"18207","FR92","nov_2009",9
"18208","CT1","dec_2009",15
"18209","CT2","dec_2009",9
"18210","CT3","dec_2009",14
"18211","CT4","dec_2009",17
"18212","CT5","dec_2009",18
"18213","CT6","dec_2009",NA
"18214","CT7","dec_2009",8
"18215","CT8","dec_2009",10
"18216","CT9","dec_2009",8
"18217","CT10","dec_2009",12
"18218","CT11","dec_2009",11
"18219","CT12","dec_2009",7
"18220","CT13","dec_2009",NA
"18221","CT14","dec_2009",8
"18222","CT15","dec_2009",4
"18223","CT16","dec_2009",1
"18224","CT17","dec_2009",3
"18225","CT18","dec_2009",11
"18226","CT19","dec_2009",8
"18227","CT20","dec_2009",6
"18228","CT21","dec_2009",5
"18229","CT22","dec_2009",7
"18230","CT23","dec_2009",1
"18231","CT24","dec_2009",3
"18232","CT25","dec_2009",1
"18233","CT26","dec_2009",9
"18234","CT27","dec_2009",11
"18235","CT28","dec_2009",13
"18236","CT29","dec_2009",6
"18237","CT30","dec_2009",2
"18238","CT31","dec_2009",2
"18239","CT32","dec_2009",1
"18240","CT33","dec_2009",1
"18241","CT34","dec_2009",11
"18242","CT35","dec_2009",13
"18243","CT36","dec_2009",5
"18244","CT37","dec_2009",2
"18245","CT38","dec_2009",2
"18246","CT39","dec_2009",2
"18247","CT40","dec_2009",14
"18248","CT41","dec_2009",7
"18249","CT42","dec_2009",4
"18250","CT43","dec_2009",4
"18251","CT44","dec_2009",2
"18252","CT45","dec_2009",2
"18253","CT46","dec_2009",9
"18254","CT47","dec_2009",13
"18255","CT48","dec_2009",5
"18256","CT49","dec_2009",7
"18257","CT50","dec_2009",7
"18258","CT51","dec_2009",14
"18259","CT52","dec_2009",6
"18260","CT53","dec_2009",15
"18261","CT54","dec_2009",11
"18262","CT55","dec_2009",3
"18263","CT56","dec_2009",4
"18264","CT57","dec_2009",16
"18265","CT58","dec_2009",2
"18266","CT59","dec_2009",3
"18267","CT60","dec_2009",9
"18268","CT61","dec_2009",3
"18269","FR81","dec_2009",14
"18270","FR83","dec_2009",13
"18271","FR75","dec_2009",14
"18272","FR79","dec_2009",13
"18273","FR84","dec_2009",11
"18274","FR5","dec_2009",12
"18275","FR54","dec_2009",10
"18276","FR36","dec_2009",9
"18277","FR77","dec_2009",9
"18278","FR78","dec_2009",12
"18279","FR32","dec_2009",11
"18280","FR31","dec_2009",10
"18281","FR67","dec_2009",11
"18282","FR80","dec_2009",11
"18283","FR37","dec_2009",9
"18284","FR3","dec_2009",4
"18285","FR4","dec_2009",11
"18286","FR49","dec_2009",12
"18287","FR53","dec_2009",8
"18288","FR63","dec_2009",7
"18289","FR68","dec_2009",7
"18290","FR71","dec_2009",8
"18291","FR25","dec_2009",11
"18292","FR15","dec_2009",4
"18293","FR47","dec_2009",11
"18294","FR27","dec_2009",8
"18295","FR43","dec_2009",11
"18296","FR17","dec_2009",11
"18297","FR18","dec_2009",4
"18298","FR55","dec_2009",10
"18299","FR33","dec_2009",1
"18300","FR19","dec_2009",10
"18301","FR34","dec_2009",3
"18302","FR64","dec_2009",10
"18303","FR69","dec_2009",2
"18304","FR57","dec_2009",11
"18305","FR74","dec_2009",15
"18306","FR40","dec_2009",11
"18307","FR41","dec_2009",1
"18308","FR42","dec_2009",3
"18309","FR28","dec_2009",5
"18310","FR58","dec_2009",14
"18311","FR21","dec_2009",11
"18312","FR72","dec_2009",1
"18313","FR30","dec_2009",1
"18314","FR44","dec_2009",11
"18315","FR16","dec_2009",2
"18316","FR56","dec_2009",1
"18317","FR46","dec_2009",1
"18318","FR50","dec_2009",6
"18319","FR51","dec_2009",1
"18320","FR52","dec_2009",10
"18321","FR59","dec_2009",10
"18322","FR60","dec_2009",5
"18323","FR20","dec_2009",12
"18324","FR61","dec_2009",11
"18325","FR62","dec_2009",11
"18326","FR35","dec_2009",11
"18327","FR65","dec_2009",2
"18328","FR66","dec_2009",11
"18329","FR29","dec_2009",8
"18330","FR70","dec_2009",11
"18331","FR2","dec_2009",10
"18332","FR14","dec_2009",6
"18333","FR1","dec_2009",13
"18334","FR39","dec_2009",13
"18335","FR45","dec_2009",13
"18336","FR48","dec_2009",13
"18337","FR24","dec_2009",13
"18338","FR85","dec_2009",14
"18339","FR73","dec_2009",14
"18340","FR22","dec_2009",14
"18341","FR88","dec_2009",14
"18342","FR76","dec_2009",2
"18343","FR10","dec_2009",3
"18344","FR38","dec_2009",2
"18345","FR90","dec_2009",13
"18346","FR6","dec_2009",14
"18347","FR87","dec_2009",13
"18348","FR26","dec_2009",13
"18349","FR8","dec_2009",12
"18350","FR82","dec_2009",2
"18351","FR9","dec_2009",11
"18352","FR89","dec_2009",4
"18353","FR23","dec_2009",4
"18354","FR86","dec_2009",7
"18355","FR11","dec_2009",13
"18356","FR7","dec_2009",6
"18357","FR12","dec_2009",6
"18358","FR13","dec_2009",6
"18359","FR91","dec_2009",8
"18360","FR92","dec_2009",11
"18361","CT1","jan_2010",18
"18362","CT2","jan_2010",9
"18363","CT3","jan_2010",11
"18364","CT4","jan_2010",14
"18365","CT5","jan_2010",15
"18366","CT6","jan_2010",NA
"18367","CT7","jan_2010",10
"18368","CT8","jan_2010",10
"18369","CT9","jan_2010",9
"18370","CT10","jan_2010",9
"18371","CT11","jan_2010",10
"18372","CT12","jan_2010",3
