"","X","HEXID","date","NDaysAbove10ms"
"17570",17570,"TR62","may_2003",0
"17571",17571,"TR63","may_2003",0
"17572",17572,"TR64","may_2003",1
"17573",17573,"TR65","may_2003",0
"17574",17574,"TR66","may_2003",0
"17575",17575,"TR67","may_2003",1
"17576",17576,"TR68","may_2003",0
"17577",17577,"TR69","may_2003",0
"17578",17578,"TR70","may_2003",0
"17579",17579,"TR71","may_2003",0
"17580",17580,"TR72","may_2003",0
"17581",17581,"TR73","may_2003",0
"17582",17582,"TR74","may_2003",1
"17583",17583,"TR75","may_2003",0
"17584",17584,"TR76","may_2003",0
"17585",17585,"TR77","may_2003",0
"17586",17586,"TR78","may_2003",1
"17587",17587,"TR79","may_2003",0
"17588",17588,"TR80","may_2003",1
"17589",17589,"TR81","may_2003",0
"17590",17590,"TR82","may_2003",0
"17591",17591,"TR83","may_2003",0
"17592",17592,"TR84","may_2003",0
"17593",17593,"TR85","may_2003",0
"17594",17594,"TR86","may_2003",0
"17595",17595,"TR87","may_2003",0
"17596",17596,"TR88","may_2003",0
"17597",17597,"TR89","may_2003",0
"17598",17598,"TR90","may_2003",0
"17599",17599,"TR1","jun_2003",0
"17600",17600,"TR2","jun_2003",0
"17601",17601,"TR3","jun_2003",0
"17602",17602,"TR4","jun_2003",1
"17603",17603,"TR5","jun_2003",0
"17604",17604,"TR6","jun_2003",0
"17605",17605,"TR7","jun_2003",0
"17606",17606,"TR8","jun_2003",0
"17607",17607,"TR9","jun_2003",0
"17608",17608,"TR10","jun_2003",0
"17609",17609,"TR11","jun_2003",0
"17610",17610,"TR12","jun_2003",0
"17611",17611,"TR13","jun_2003",0
"17612",17612,"TR14","jun_2003",0
"17613",17613,"TR15","jun_2003",0
"17614",17614,"TR16","jun_2003",0
"17615",17615,"TR17","jun_2003",0
"17616",17616,"TR18","jun_2003",0
"17617",17617,"TR19","jun_2003",0
"17618",17618,"TR20","jun_2003",0
"17619",17619,"TR21","jun_2003",0
"17620",17620,"TR22","jun_2003",0
"17621",17621,"TR23","jun_2003",0
"17622",17622,"TR24","jun_2003",0
"17623",17623,"TR25","jun_2003",1
"17624",17624,"TR26","jun_2003",0
"17625",17625,"TR27","jun_2003",0
"17626",17626,"TR28","jun_2003",0
"17627",17627,"TR29","jun_2003",0
"17628",17628,"TR30","jun_2003",0
"17629",17629,"TR31","jun_2003",0
"17630",17630,"TR32","jun_2003",1
"17631",17631,"TR33","jun_2003",0
"17632",17632,"TR34","jun_2003",0
"17633",17633,"TR35","jun_2003",0
"17634",17634,"TR36","jun_2003",0
"17635",17635,"TR37","jun_2003",0
"17636",17636,"TR38","jun_2003",0
"17637",17637,"TR39","jun_2003",0
"17638",17638,"TR40","jun_2003",0
"17639",17639,"TR41","jun_2003",0
"17640",17640,"TR42","jun_2003",0
"17641",17641,"TR43","jun_2003",0
"17642",17642,"TR44","jun_2003",0
"17643",17643,"TR45","jun_2003",0
"17644",17644,"TR46","jun_2003",0
"17645",17645,"TR47","jun_2003",0
"17646",17646,"TR48","jun_2003",0
"17647",17647,"TR49","jun_2003",1
"17648",17648,"TR50","jun_2003",0
"17649",17649,"TR51","jun_2003",0
"17650",17650,"TR52","jun_2003",0
"17651",17651,"TR53","jun_2003",0
"17652",17652,"TR54","jun_2003",0
"17653",17653,"TR55","jun_2003",0
"17654",17654,"TR56","jun_2003",0
"17655",17655,"TR57","jun_2003",0
"17656",17656,"TR58","jun_2003",0
"17657",17657,"TR59","jun_2003",0
"17658",17658,"TR60","jun_2003",0
"17659",17659,"TR61","jun_2003",0
"17660",17660,"TR62","jun_2003",0
"17661",17661,"TR63","jun_2003",0
"17662",17662,"TR64","jun_2003",0
"17663",17663,"TR65","jun_2003",0
"17664",17664,"TR66","jun_2003",0
"17665",17665,"TR67","jun_2003",1
"17666",17666,"TR68","jun_2003",0
"17667",17667,"TR69","jun_2003",0
"17668",17668,"TR70","jun_2003",0
"17669",17669,"TR71","jun_2003",0
"17670",17670,"TR72","jun_2003",0
"17671",17671,"TR73","jun_2003",0
"17672",17672,"TR74","jun_2003",0
"17673",17673,"TR75","jun_2003",0
"17674",17674,"TR76","jun_2003",0
"17675",17675,"TR77","jun_2003",0
"17676",17676,"TR78","jun_2003",1
"17677",17677,"TR79","jun_2003",0
"17678",17678,"TR80","jun_2003",1
"17679",17679,"TR81","jun_2003",0
"17680",17680,"TR82","jun_2003",0
"17681",17681,"TR83","jun_2003",0
"17682",17682,"TR84","jun_2003",0
"17683",17683,"TR85","jun_2003",0
"17684",17684,"TR86","jun_2003",0
"17685",17685,"TR87","jun_2003",0
"17686",17686,"TR88","jun_2003",0
"17687",17687,"TR89","jun_2003",0
"17688",17688,"TR90","jun_2003",0
"17689",17689,"TR1","jul_2003",0
"17690",17690,"TR2","jul_2003",0
"17691",17691,"TR3","jul_2003",0
"17692",17692,"TR4","jul_2003",0
"17693",17693,"TR5","jul_2003",0
"17694",17694,"TR6","jul_2003",0
"17695",17695,"TR7","jul_2003",0
"17696",17696,"TR8","jul_2003",0
"17697",17697,"TR9","jul_2003",0
"17698",17698,"TR10","jul_2003",0
"17699",17699,"TR11","jul_2003",0
"17700",17700,"TR12","jul_2003",0
"17701",17701,"TR13","jul_2003",0
"17702",17702,"TR14","jul_2003",0
"17703",17703,"TR15","jul_2003",0
"17704",17704,"TR16","jul_2003",0
"17705",17705,"TR17","jul_2003",0
"17706",17706,"TR18","jul_2003",0
"17707",17707,"TR19","jul_2003",0
"17708",17708,"TR20","jul_2003",0
"17709",17709,"TR21","jul_2003",0
"17710",17710,"TR22","jul_2003",0
"17711",17711,"TR23","jul_2003",0
"17712",17712,"TR24","jul_2003",0
"17713",17713,"TR25","jul_2003",0
"17714",17714,"TR26","jul_2003",0
"17715",17715,"TR27","jul_2003",0
"17716",17716,"TR28","jul_2003",0
"17717",17717,"TR29","jul_2003",0
"17718",17718,"TR30","jul_2003",0
"17719",17719,"TR31","jul_2003",0
"17720",17720,"TR32","jul_2003",0
"17721",17721,"TR33","jul_2003",0
"17722",17722,"TR34","jul_2003",0
"17723",17723,"TR35","jul_2003",0
"17724",17724,"TR36","jul_2003",0
"17725",17725,"TR37","jul_2003",0
"17726",17726,"TR38","jul_2003",0
"17727",17727,"TR39","jul_2003",0
"17728",17728,"TR40","jul_2003",0
"17729",17729,"TR41","jul_2003",0
"17730",17730,"TR42","jul_2003",0
"17731",17731,"TR43","jul_2003",0
"17732",17732,"TR44","jul_2003",0
"17733",17733,"TR45","jul_2003",0
"17734",17734,"TR46","jul_2003",0
"17735",17735,"TR47","jul_2003",0
"17736",17736,"TR48","jul_2003",0
"17737",17737,"TR49","jul_2003",0
"17738",17738,"TR50","jul_2003",0
"17739",17739,"TR51","jul_2003",0
"17740",17740,"TR52","jul_2003",0
"17741",17741,"TR53","jul_2003",0
"17742",17742,"TR54","jul_2003",0
"17743",17743,"TR55","jul_2003",0
"17744",17744,"TR56","jul_2003",0
"17745",17745,"TR57","jul_2003",0
"17746",17746,"TR58","jul_2003",0
"17747",17747,"TR59","jul_2003",0
"17748",17748,"TR60","jul_2003",0
"17749",17749,"TR61","jul_2003",0
"17750",17750,"TR62","jul_2003",0
"17751",17751,"TR63","jul_2003",0
"17752",17752,"TR64","jul_2003",0
"17753",17753,"TR65","jul_2003",0
"17754",17754,"TR66","jul_2003",0
"17755",17755,"TR67","jul_2003",0
"17756",17756,"TR68","jul_2003",0
"17757",17757,"TR69","jul_2003",0
"17758",17758,"TR70","jul_2003",0
"17759",17759,"TR71","jul_2003",0
"17760",17760,"TR72","jul_2003",0
"17761",17761,"TR73","jul_2003",0
"17762",17762,"TR74","jul_2003",0
"17763",17763,"TR75","jul_2003",0
"17764",17764,"TR76","jul_2003",0
"17765",17765,"TR77","jul_2003",0
"17766",17766,"TR78","jul_2003",0
"17767",17767,"TR79","jul_2003",0
"17768",17768,"TR80","jul_2003",0
"17769",17769,"TR81","jul_2003",0
"17770",17770,"TR82","jul_2003",0
"17771",17771,"TR83","jul_2003",0
"17772",17772,"TR84","jul_2003",0
"17773",17773,"TR85","jul_2003",0
"17774",17774,"TR86","jul_2003",0
"17775",17775,"TR87","jul_2003",0
"17776",17776,"TR88","jul_2003",0
"17777",17777,"TR89","jul_2003",0
"17778",17778,"TR90","jul_2003",0
"17779",17779,"TR1","aug_2003",0
"17780",17780,"TR2","aug_2003",0
"17781",17781,"TR3","aug_2003",0
"17782",17782,"TR4","aug_2003",0
"17783",17783,"TR5","aug_2003",0
"17784",17784,"TR6","aug_2003",0
"17785",17785,"TR7","aug_2003",0
"17786",17786,"TR8","aug_2003",0
"17787",17787,"TR9","aug_2003",0
"17788",17788,"TR10","aug_2003",0
"17789",17789,"TR11","aug_2003",0
"17790",17790,"TR12","aug_2003",0
"17791",17791,"TR13","aug_2003",0
"17792",17792,"TR14","aug_2003",0
"17793",17793,"TR15","aug_2003",0
"17794",17794,"TR16","aug_2003",0
"17795",17795,"TR17","aug_2003",0
"17796",17796,"TR18","aug_2003",0
"17797",17797,"TR19","aug_2003",0
"17798",17798,"TR20","aug_2003",0
"17799",17799,"TR21","aug_2003",0
"17800",17800,"TR22","aug_2003",0
"17801",17801,"TR23","aug_2003",0
"17802",17802,"TR24","aug_2003",0
"17803",17803,"TR25","aug_2003",0
"17804",17804,"TR26","aug_2003",0
"17805",17805,"TR27","aug_2003",0
"17806",17806,"TR28","aug_2003",0
"17807",17807,"TR29","aug_2003",0
"17808",17808,"TR30","aug_2003",0
"17809",17809,"TR31","aug_2003",0
"17810",17810,"TR32","aug_2003",0
"17811",17811,"TR33","aug_2003",0
"17812",17812,"TR34","aug_2003",0
"17813",17813,"TR35","aug_2003",0
"17814",17814,"TR36","aug_2003",0
"17815",17815,"TR37","aug_2003",0
"17816",17816,"TR38","aug_2003",0
"17817",17817,"TR39","aug_2003",0
"17818",17818,"TR40","aug_2003",0
"17819",17819,"TR41","aug_2003",0
"17820",17820,"TR42","aug_2003",0
"17821",17821,"TR43","aug_2003",0
"17822",17822,"TR44","aug_2003",0
"17823",17823,"TR45","aug_2003",0
"17824",17824,"TR46","aug_2003",0
"17825",17825,"TR47","aug_2003",0
"17826",17826,"TR48","aug_2003",0
"17827",17827,"TR49","aug_2003",0
"17828",17828,"TR50","aug_2003",0
"17829",17829,"TR51","aug_2003",0
"17830",17830,"TR52","aug_2003",0
"17831",17831,"TR53","aug_2003",0
"17832",17832,"TR54","aug_2003",0
"17833",17833,"TR55","aug_2003",0
"17834",17834,"TR56","aug_2003",0
"17835",17835,"TR57","aug_2003",0
"17836",17836,"TR58","aug_2003",0
"17837",17837,"TR59","aug_2003",0
"17838",17838,"TR60","aug_2003",0
"17839",17839,"TR61","aug_2003",0
"17840",17840,"TR62","aug_2003",0
"17841",17841,"TR63","aug_2003",0
"17842",17842,"TR64","aug_2003",0
"17843",17843,"TR65","aug_2003",0
"17844",17844,"TR66","aug_2003",0
"17845",17845,"TR67","aug_2003",0
"17846",17846,"TR68","aug_2003",0
"17847",17847,"TR69","aug_2003",0
"17848",17848,"TR70","aug_2003",0
"17849",17849,"TR71","aug_2003",0
"17850",17850,"TR72","aug_2003",0
"17851",17851,"TR73","aug_2003",0
"17852",17852,"TR74","aug_2003",0
"17853",17853,"TR75","aug_2003",0
"17854",17854,"TR76","aug_2003",0
"17855",17855,"TR77","aug_2003",0
"17856",17856,"TR78","aug_2003",0
"17857",17857,"TR79","aug_2003",0
"17858",17858,"TR80","aug_2003",0
"17859",17859,"TR81","aug_2003",0
"17860",17860,"TR82","aug_2003",0
"17861",17861,"TR83","aug_2003",0
"17862",17862,"TR84","aug_2003",0
"17863",17863,"TR85","aug_2003",0
"17864",17864,"TR86","aug_2003",0
"17865",17865,"TR87","aug_2003",0
"17866",17866,"TR88","aug_2003",0
"17867",17867,"TR89","aug_2003",0
"17868",17868,"TR90","aug_2003",0
"17869",17869,"TR1","sep_2003",0
"17870",17870,"TR2","sep_2003",0
"17871",17871,"TR3","sep_2003",0
"17872",17872,"TR4","sep_2003",0
"17873",17873,"TR5","sep_2003",0
"17874",17874,"TR6","sep_2003",0
"17875",17875,"TR7","sep_2003",0
"17876",17876,"TR8","sep_2003",0
"17877",17877,"TR9","sep_2003",0
"17878",17878,"TR10","sep_2003",0
"17879",17879,"TR11","sep_2003",0
"17880",17880,"TR12","sep_2003",0
"17881",17881,"TR13","sep_2003",0
"17882",17882,"TR14","sep_2003",0
"17883",17883,"TR15","sep_2003",0
"17884",17884,"TR16","sep_2003",0
"17885",17885,"TR17","sep_2003",0
"17886",17886,"TR18","sep_2003",0
"17887",17887,"TR19","sep_2003",0
"17888",17888,"TR20","sep_2003",0
"17889",17889,"TR21","sep_2003",0
"17890",17890,"TR22","sep_2003",0
"17891",17891,"TR23","sep_2003",0
"17892",17892,"TR24","sep_2003",0
"17893",17893,"TR25","sep_2003",0
"17894",17894,"TR26","sep_2003",0
"17895",17895,"TR27","sep_2003",0
"17896",17896,"TR28","sep_2003",0
"17897",17897,"TR29","sep_2003",0
"17898",17898,"TR30","sep_2003",0
"17899",17899,"TR31","sep_2003",0
"17900",17900,"TR32","sep_2003",0
"17901",17901,"TR33","sep_2003",0
"17902",17902,"TR34","sep_2003",0
"17903",17903,"TR35","sep_2003",0
"17904",17904,"TR36","sep_2003",0
"17905",17905,"TR37","sep_2003",0
"17906",17906,"TR38","sep_2003",0
"17907",17907,"TR39","sep_2003",0
"17908",17908,"TR40","sep_2003",0
"17909",17909,"TR41","sep_2003",0
"17910",17910,"TR42","sep_2003",0
"17911",17911,"TR43","sep_2003",0
"17912",17912,"TR44","sep_2003",0
"17913",17913,"TR45","sep_2003",0
"17914",17914,"TR46","sep_2003",0
"17915",17915,"TR47","sep_2003",0
"17916",17916,"TR48","sep_2003",0
"17917",17917,"TR49","sep_2003",0
"17918",17918,"TR50","sep_2003",0
"17919",17919,"TR51","sep_2003",0
"17920",17920,"TR52","sep_2003",0
"17921",17921,"TR53","sep_2003",0
"17922",17922,"TR54","sep_2003",0
"17923",17923,"TR55","sep_2003",0
"17924",17924,"TR56","sep_2003",0
"17925",17925,"TR57","sep_2003",0
"17926",17926,"TR58","sep_2003",0
"17927",17927,"TR59","sep_2003",0
"17928",17928,"TR60","sep_2003",0
"17929",17929,"TR61","sep_2003",0
"17930",17930,"TR62","sep_2003",0
"17931",17931,"TR63","sep_2003",0
"17932",17932,"TR64","sep_2003",0
"17933",17933,"TR65","sep_2003",0
"17934",17934,"TR66","sep_2003",0
"17935",17935,"TR67","sep_2003",0
"17936",17936,"TR68","sep_2003",0
"17937",17937,"TR69","sep_2003",0
"17938",17938,"TR70","sep_2003",0
"17939",17939,"TR71","sep_2003",0
"17940",17940,"TR72","sep_2003",0
"17941",17941,"TR73","sep_2003",0
"17942",17942,"TR74","sep_2003",0
"17943",17943,"TR75","sep_2003",0
"17944",17944,"TR76","sep_2003",0
"17945",17945,"TR77","sep_2003",0
"17946",17946,"TR78","sep_2003",0
"17947",17947,"TR79","sep_2003",0
"17948",17948,"TR80","sep_2003",0
"17949",17949,"TR81","sep_2003",0
"17950",17950,"TR82","sep_2003",0
"17951",17951,"TR83","sep_2003",0
"17952",17952,"TR84","sep_2003",0
"17953",17953,"TR85","sep_2003",0
"17954",17954,"TR86","sep_2003",0
"17955",17955,"TR87","sep_2003",0
"17956",17956,"TR88","sep_2003",0
"17957",17957,"TR89","sep_2003",0
"17958",17958,"TR90","sep_2003",0
"17959",17959,"TR1","oct_2003",1
"17960",17960,"TR2","oct_2003",0
"17961",17961,"TR3","oct_2003",0
"17962",17962,"TR4","oct_2003",0
"17963",17963,"TR5","oct_2003",1
"17964",17964,"TR6","oct_2003",1
"17965",17965,"TR7","oct_2003",0
"17966",17966,"TR8","oct_2003",1
"17967",17967,"TR9","oct_2003",0
"17968",17968,"TR10","oct_2003",0
"17969",17969,"TR11","oct_2003",1
"17970",17970,"TR12","oct_2003",0
"17971",17971,"TR13","oct_2003",0
"17972",17972,"TR14","oct_2003",0
"17973",17973,"TR15","oct_2003",0
"17974",17974,"TR16","oct_2003",0
"17975",17975,"TR17","oct_2003",0
"17976",17976,"TR18","oct_2003",0
"17977",17977,"TR19","oct_2003",1
"17978",17978,"TR20","oct_2003",0
"17979",17979,"TR21","oct_2003",1
"17980",17980,"TR22","oct_2003",1
"17981",17981,"TR23","oct_2003",0
"17982",17982,"TR24","oct_2003",1
"17983",17983,"TR25","oct_2003",1
"17984",17984,"TR26","oct_2003",1
"17985",17985,"TR27","oct_2003",0
"17986",17986,"TR28","oct_2003",0
"17987",17987,"TR29","oct_2003",0
"17988",17988,"TR30","oct_2003",0
"17989",17989,"TR31","oct_2003",1
"17990",17990,"TR32","oct_2003",1
"17991",17991,"TR33","oct_2003",0
"17992",17992,"TR34","oct_2003",0
"17993",17993,"TR35","oct_2003",0
"17994",17994,"TR36","oct_2003",0
"17995",17995,"TR37","oct_2003",0
"17996",17996,"TR38","oct_2003",0
"17997",17997,"TR39","oct_2003",1
"17998",17998,"TR40","oct_2003",1
"17999",17999,"TR41","oct_2003",0
"18000",18000,"TR42","oct_2003",0
"18001",18001,"TR43","oct_2003",0
"18002",18002,"TR44","oct_2003",1
"18003",18003,"TR45","oct_2003",1
"18004",18004,"TR46","oct_2003",0
"18005",18005,"TR47","oct_2003",0
"18006",18006,"TR48","oct_2003",1
"18007",18007,"TR49","oct_2003",1
"18008",18008,"TR50","oct_2003",0
"18009",18009,"TR51","oct_2003",0
"18010",18010,"TR52","oct_2003",0
"18011",18011,"TR53","oct_2003",0
"18012",18012,"TR54","oct_2003",0
"18013",18013,"TR55","oct_2003",1
"18014",18014,"TR56","oct_2003",0
"18015",18015,"TR57","oct_2003",1
"18016",18016,"TR58","oct_2003",1
"18017",18017,"TR59","oct_2003",0
"18018",18018,"TR60","oct_2003",0
"18019",18019,"TR61","oct_2003",0
"18020",18020,"TR62","oct_2003",1
"18021",18021,"TR63","oct_2003",0
"18022",18022,"TR64","oct_2003",1
"18023",18023,"TR65","oct_2003",0
"18024",18024,"TR66","oct_2003",0
"18025",18025,"TR67","oct_2003",1
"18026",18026,"TR68","oct_2003",0
"18027",18027,"TR69","oct_2003",0
"18028",18028,"TR70","oct_2003",0
"18029",18029,"TR71","oct_2003",0
"18030",18030,"TR72","oct_2003",0
"18031",18031,"TR73","oct_2003",1
"18032",18032,"TR74","oct_2003",1
"18033",18033,"TR75","oct_2003",0
"18034",18034,"TR76","oct_2003",0
"18035",18035,"TR77","oct_2003",0
"18036",18036,"TR78","oct_2003",1
"18037",18037,"TR79","oct_2003",0
"18038",18038,"TR80","oct_2003",1
"18039",18039,"TR81","oct_2003",0
"18040",18040,"TR82","oct_2003",0
"18041",18041,"TR83","oct_2003",0
"18042",18042,"TR84","oct_2003",0
"18043",18043,"TR85","oct_2003",1
"18044",18044,"TR86","oct_2003",0
"18045",18045,"TR87","oct_2003",1
"18046",18046,"TR88","oct_2003",1
"18047",18047,"TR89","oct_2003",0
"18048",18048,"TR90","oct_2003",1
"18049",18049,"TR1","nov_2003",1
"18050",18050,"TR2","nov_2003",0
"18051",18051,"TR3","nov_2003",1
"18052",18052,"TR4","nov_2003",1
"18053",18053,"TR5","nov_2003",1
"18054",18054,"TR6","nov_2003",1
"18055",18055,"TR7","nov_2003",0
"18056",18056,"TR8","nov_2003",1
"18057",18057,"TR9","nov_2003",1
"18058",18058,"TR10","nov_2003",0
"18059",18059,"TR11","nov_2003",1
"18060",18060,"TR12","nov_2003",0
"18061",18061,"TR13","nov_2003",0
"18062",18062,"TR14","nov_2003",0
"18063",18063,"TR15","nov_2003",0
"18064",18064,"TR16","nov_2003",0
"18065",18065,"TR17","nov_2003",1
"18066",18066,"TR18","nov_2003",0
"18067",18067,"TR19","nov_2003",1
"18068",18068,"TR20","nov_2003",0
"18069",18069,"TR21","nov_2003",1
"18070",18070,"TR22","nov_2003",1
"18071",18071,"TR23","nov_2003",0
"18072",18072,"TR24","nov_2003",1
"18073",18073,"TR25","nov_2003",1
"18074",18074,"TR26","nov_2003",1
"18075",18075,"TR27","nov_2003",0
"18076",18076,"TR28","nov_2003",0
"18077",18077,"TR29","nov_2003",0
"18078",18078,"TR30","nov_2003",0
"18079",18079,"TR31","nov_2003",1
"18080",18080,"TR32","nov_2003",1
"18081",18081,"TR33","nov_2003",0
"18082",18082,"TR34","nov_2003",0
"18083",18083,"TR35","nov_2003",0
"18084",18084,"TR36","nov_2003",0
"18085",18085,"TR37","nov_2003",0
"18086",18086,"TR38","nov_2003",0
"18087",18087,"TR39","nov_2003",1
"18088",18088,"TR40","nov_2003",1
"18089",18089,"TR41","nov_2003",0
"18090",18090,"TR42","nov_2003",0
"18091",18091,"TR43","nov_2003",1
"18092",18092,"TR44","nov_2003",1
"18093",18093,"TR45","nov_2003",1
"18094",18094,"TR46","nov_2003",0
"18095",18095,"TR47","nov_2003",0
"18096",18096,"TR48","nov_2003",1
"18097",18097,"TR49","nov_2003",1
"18098",18098,"TR50","nov_2003",0
"18099",18099,"TR51","nov_2003",0
"18100",18100,"TR52","nov_2003",0
"18101",18101,"TR53","nov_2003",0
"18102",18102,"TR54","nov_2003",1
"18103",18103,"TR55","nov_2003",1
"18104",18104,"TR56","nov_2003",0
"18105",18105,"TR57","nov_2003",1
"18106",18106,"TR58","nov_2003",1
"18107",18107,"TR59","nov_2003",0
"18108",18108,"TR60","nov_2003",0
"18109",18109,"TR61","nov_2003",0
"18110",18110,"TR62","nov_2003",1
"18111",18111,"TR63","nov_2003",0
"18112",18112,"TR64","nov_2003",1
"18113",18113,"TR65","nov_2003",0
"18114",18114,"TR66","nov_2003",0
"18115",18115,"TR67","nov_2003",1
"18116",18116,"TR68","nov_2003",0
"18117",18117,"TR69","nov_2003",0
"18118",18118,"TR70","nov_2003",0
"18119",18119,"TR71","nov_2003",0
"18120",18120,"TR72","nov_2003",0
"18121",18121,"TR73","nov_2003",1
"18122",18122,"TR74","nov_2003",1
"18123",18123,"TR75","nov_2003",0
"18124",18124,"TR76","nov_2003",0
"18125",18125,"TR77","nov_2003",0
"18126",18126,"TR78","nov_2003",1
"18127",18127,"TR79","nov_2003",1
"18128",18128,"TR80","nov_2003",1
"18129",18129,"TR81","nov_2003",0
"18130",18130,"TR82","nov_2003",0
"18131",18131,"TR83","nov_2003",0
"18132",18132,"TR84","nov_2003",1
"18133",18133,"TR85","nov_2003",1
"18134",18134,"TR86","nov_2003",0
"18135",18135,"TR87","nov_2003",1
"18136",18136,"TR88","nov_2003",1
"18137",18137,"TR89","nov_2003",0
"18138",18138,"TR90","nov_2003",1
"18139",18139,"TR1","dec_2003",0
"18140",18140,"TR2","dec_2003",0
"18141",18141,"TR3","dec_2003",0
"18142",18142,"TR4","dec_2003",1
"18143",18143,"TR5","dec_2003",1
"18144",18144,"TR6","dec_2003",2
"18145",18145,"TR7","dec_2003",1
"18146",18146,"TR8","dec_2003",0
"18147",18147,"TR9","dec_2003",0
"18148",18148,"TR10","dec_2003",0
"18149",18149,"TR11","dec_2003",3
"18150",18150,"TR12","dec_2003",1
"18151",18151,"TR13","dec_2003",1
"18152",18152,"TR14","dec_2003",0
"18153",18153,"TR15","dec_2003",0
"18154",18154,"TR16","dec_2003",0
"18155",18155,"TR17","dec_2003",0
"18156",18156,"TR18","dec_2003",0
"18157",18157,"TR19","dec_2003",0
"18158",18158,"TR20","dec_2003",1
"18159",18159,"TR21","dec_2003",0
"18160",18160,"TR22","dec_2003",2
"18161",18161,"TR23","dec_2003",0
"18162",18162,"TR24","dec_2003",0
"18163",18163,"TR25","dec_2003",1
"18164",18164,"TR26","dec_2003",0
"18165",18165,"TR27","dec_2003",0
"18166",18166,"TR28","dec_2003",0
"18167",18167,"TR29","dec_2003",0
"18168",18168,"TR30","dec_2003",0
"18169",18169,"TR31","dec_2003",0
"18170",18170,"TR32","dec_2003",1
"18171",18171,"TR33","dec_2003",0
"18172",18172,"TR34","dec_2003",0
"18173",18173,"TR35","dec_2003",0
"18174",18174,"TR36","dec_2003",0
"18175",18175,"TR37","dec_2003",0
"18176",18176,"TR38","dec_2003",0
"18177",18177,"TR39","dec_2003",0
"18178",18178,"TR40","dec_2003",0
"18179",18179,"TR41","dec_2003",0
"18180",18180,"TR42","dec_2003",0
"18181",18181,"TR43","dec_2003",0
"18182",18182,"TR44","dec_2003",0
"18183",18183,"TR45","dec_2003",1
"18184",18184,"TR46","dec_2003",0
"18185",18185,"TR47","dec_2003",0
"18186",18186,"TR48","dec_2003",1
"18187",18187,"TR49","dec_2003",1
"18188",18188,"TR50","dec_2003",0
"18189",18189,"TR51","dec_2003",0
"18190",18190,"TR52","dec_2003",0
"18191",18191,"TR53","dec_2003",0
"18192",18192,"TR54","dec_2003",0
"18193",18193,"TR55","dec_2003",0
"18194",18194,"TR56","dec_2003",0
"18195",18195,"TR57","dec_2003",0
"18196",18196,"TR58","dec_2003",1
"18197",18197,"TR59","dec_2003",0
"18198",18198,"TR60","dec_2003",0
"18199",18199,"TR61","dec_2003",0
"18200",18200,"TR62","dec_2003",0
"18201",18201,"TR63","dec_2003",0
"18202",18202,"TR64","dec_2003",0
"18203",18203,"TR65","dec_2003",0
"18204",18204,"TR66","dec_2003",0
"18205",18205,"TR67","dec_2003",1
"18206",18206,"TR68","dec_2003",0
"18207",18207,"TR69","dec_2003",0
"18208",18208,"TR70","dec_2003",0
"18209",18209,"TR71","dec_2003",0
"18210",18210,"TR72","dec_2003",0
"18211",18211,"TR73","dec_2003",2
"18212",18212,"TR74","dec_2003",1
"18213",18213,"TR75","dec_2003",0
"18214",18214,"TR76","dec_2003",0
"18215",18215,"TR77","dec_2003",0
"18216",18216,"TR78","dec_2003",1
"18217",18217,"TR79","dec_2003",0
"18218",18218,"TR80","dec_2003",1
"18219",18219,"TR81","dec_2003",0
"18220",18220,"TR82","dec_2003",0
"18221",18221,"TR83","dec_2003",0
"18222",18222,"TR84","dec_2003",0
"18223",18223,"TR85","dec_2003",2
"18224",18224,"TR86","dec_2003",0
"18225",18225,"TR87","dec_2003",0
"18226",18226,"TR88","dec_2003",2
"18227",18227,"TR89","dec_2003",0
"18228",18228,"TR90","dec_2003",0
"18229",18229,"TR1","jan_2004",2
"18230",18230,"TR2","jan_2004",0
"18231",18231,"TR3","jan_2004",0
"18232",18232,"TR4","jan_2004",0
"18233",18233,"TR5","jan_2004",0
"18234",18234,"TR6","jan_2004",2
"18235",18235,"TR7","jan_2004",0
"18236",18236,"TR8","jan_2004",0
"18237",18237,"TR9","jan_2004",0
"18238",18238,"TR10","jan_2004",0
"18239",18239,"TR11","jan_2004",2
"18240",18240,"TR12","jan_2004",0
"18241",18241,"TR13","jan_2004",0
"18242",18242,"TR14","jan_2004",0
"18243",18243,"TR15","jan_2004",0
"18244",18244,"TR16","jan_2004",0
"18245",18245,"TR17","jan_2004",0
"18246",18246,"TR18","jan_2004",0
"18247",18247,"TR19","jan_2004",0
"18248",18248,"TR20","jan_2004",0
"18249",18249,"TR21","jan_2004",2
"18250",18250,"TR22","jan_2004",2
"18251",18251,"TR23","jan_2004",0
"18252",18252,"TR24","jan_2004",2
"18253",18253,"TR25","jan_2004",0
"18254",18254,"TR26","jan_2004",2
"18255",18255,"TR27","jan_2004",0
"18256",18256,"TR28","jan_2004",0
"18257",18257,"TR29","jan_2004",0
"18258",18258,"TR30","jan_2004",0
"18259",18259,"TR31","jan_2004",1
"18260",18260,"TR32","jan_2004",0
"18261",18261,"TR33","jan_2004",0
"18262",18262,"TR34","jan_2004",0
"18263",18263,"TR35","jan_2004",0
"18264",18264,"TR36","jan_2004",0
"18265",18265,"TR37","jan_2004",0
"18266",18266,"TR38","jan_2004",0
"18267",18267,"TR39","jan_2004",2
"18268",18268,"TR40","jan_2004",2
"18269",18269,"TR41","jan_2004",0
