"","HEXID","date","NDaysAbove5ms"
"12541","CT6","feb_2003",NA
"12542","CT7","feb_2003",14
"12543","CT8","feb_2003",4
"12544","CT9","feb_2003",6
"12545","CT10","feb_2003",4
"12546","CT11","feb_2003",7
"12547","CT12","feb_2003",7
"12548","CT13","feb_2003",18
"12549","CT14","feb_2003",11
"12550","CT15","feb_2003",4
"12551","CT16","feb_2003",NA
"12552","CT17","feb_2003",5
"12553","CT18","feb_2003",2
"12554","CT19","feb_2003",0
"12555","CT20","feb_2003",0
"12556","CT21","feb_2003",4
"12557","CT22","feb_2003",3
"12558","CT23","feb_2003",13
"12559","CT24","feb_2003",18
"12560","CT25","feb_2003",10
"12561","CT26","feb_2003",11
"12562","CT27","feb_2003",10
"12563","CT28","feb_2003",0
"12564","CT29","feb_2003",0
"12565","CT30","feb_2003",0
"12566","CT31","feb_2003",3
"12567","CT32","feb_2003",4
"12568","CT33","feb_2003",8
"12569","CT34","feb_2003",14
"12570","CT35","feb_2003",10
"12571","CT36","feb_2003",12
"12572","CT37","feb_2003",0
"12573","CT38","feb_2003",0
"12574","CT39","feb_2003",0
"12575","CT40","feb_2003",1
"12576","CT41","feb_2003",0
"12577","CT42","feb_2003",12
"12578","CT43","feb_2003",10
"12579","CT44","feb_2003",0
"12580","CT45","feb_2003",0
"12581","CT46","feb_2003",0
"12582","CT47","feb_2003",0
"12583","CT48","feb_2003",0
"12584","CT49","feb_2003",4
"12585","CT50","feb_2003",9
"12586","CT51","feb_2003",0
"12587","CT52","feb_2003",0
"12588","CT53","feb_2003",0
"12589","CT54","feb_2003",0
"12590","CT55","feb_2003",0
"12591","CT56","feb_2003",0
"12592","CT57","feb_2003",5
"12593","CT58","feb_2003",4
"12594","CT59","feb_2003",2
"12595","CT60","feb_2003",0
"12596","CT61","feb_2003",0
"12597","CT62","feb_2003",0
"12598","CT63","feb_2003",0
"12599","CT64","feb_2003",0
"12600","CT65","feb_2003",5
"12601","CT66","feb_2003",5
"12602","CT67","feb_2003",7
"12603","CT68","feb_2003",7
"12604","CT69","feb_2003",3
"12605","CT70","feb_2003",0
"12606","CT71","feb_2003",0
"12607","CT72","feb_2003",0
"12608","CT73","feb_2003",2
"12609","CT74","feb_2003",3
"12610","CT75","feb_2003",0
"12611","CT76","feb_2003",0
"12612","CT77","feb_2003",0
"12613","CT78","feb_2003",3
"12614","CT79","feb_2003",5
"12615","CT80","feb_2003",1
"12616","CT81","feb_2003",4
"12617","CT82","feb_2003",6
"12618","CT83","feb_2003",2
"12619","CT84","feb_2003",2
"12620","CT85","feb_2003",0
"12621","CT86","feb_2003",2
"12622","FR9","feb_2003",3
"12623","FR15","feb_2003",0
"12624","FR16","feb_2003",0
"12625","FR17","feb_2003",18
"12626","FR18","feb_2003",0
"12627","FR20","feb_2003",0
"12628","FR23","feb_2003",14
"12629","FR24","feb_2003",3
"12630","FR25","feb_2003",12
"12631","FR26","feb_2003",0
"12632","FR29","feb_2003",0
"12633","FR30","feb_2003",11
"12634","FR31","feb_2003",0
"12635","FR36","feb_2003",14
"12636","FR39","feb_2003",0
"12637","FR44","feb_2003",1
"12638","FR47","feb_2003",12
"12639","FR48","feb_2003",0
"12640","FR53","feb_2003",12
"12641","FR58","feb_2003",18
"12642","FR59","feb_2003",18
"12643","FR62","feb_2003",18
"12644","FR63","feb_2003",18
"12645","FR68","feb_2003",5
"12646","FR70","feb_2003",18
"12647","FR75","feb_2003",8
"12648","FR87","feb_2003",0
"12649","FR90","feb_2003",8
"12650","FR91","feb_2003",6
"12651","CT1","mar_2003",13
"12652","CT2","mar_2003",14
"12653","CT3","mar_2003",16
"12654","CT4","mar_2003",17
"12655","CT5","mar_2003",15
"12656","CT6","mar_2003",NA
"12657","CT7","mar_2003",20
"12658","CT8","mar_2003",8
"12659","CT9","mar_2003",14
"12660","CT10","mar_2003",8
"12661","CT11","mar_2003",9
"12662","CT12","mar_2003",9
"12663","CT13","mar_2003",17
"12664","CT14","mar_2003",17
"12665","CT15","mar_2003",10
"12666","CT16","mar_2003",NA
"12667","CT17","mar_2003",13
"12668","CT18","mar_2003",7
"12669","CT19","mar_2003",4
"12670","CT20","mar_2003",1
"12671","CT21","mar_2003",7
"12672","CT22","mar_2003",6
"12673","CT23","mar_2003",16
"12674","CT24","mar_2003",17
"12675","CT25","mar_2003",15
"12676","CT26","mar_2003",18
"12677","CT27","mar_2003",16
"12678","CT28","mar_2003",5
"12679","CT29","mar_2003",3
"12680","CT30","mar_2003",1
"12681","CT31","mar_2003",6
"12682","CT32","mar_2003",7
"12683","CT33","mar_2003",12
"12684","CT34","mar_2003",17
"12685","CT35","mar_2003",15
"12686","CT36","mar_2003",13
"12687","CT37","mar_2003",0
"12688","CT38","mar_2003",1
"12689","CT39","mar_2003",1
"12690","CT40","mar_2003",6
"12691","CT41","mar_2003",3
"12692","CT42","mar_2003",16
"12693","CT43","mar_2003",13
"12694","CT44","mar_2003",1
"12695","CT45","mar_2003",1
"12696","CT46","mar_2003",1
"12697","CT47","mar_2003",1
"12698","CT48","mar_2003",1
"12699","CT49","mar_2003",4
"12700","CT50","mar_2003",8
"12701","CT51","mar_2003",7
"12702","CT52","mar_2003",2
"12703","CT53","mar_2003",3
"12704","CT54","mar_2003",1
"12705","CT55","mar_2003",1
"12706","CT56","mar_2003",4
"12707","CT57","mar_2003",7
"12708","CT58","mar_2003",5
"12709","CT59","mar_2003",7
"12710","CT60","mar_2003",5
"12711","CT61","mar_2003",3
"12712","CT62","mar_2003",2
"12713","CT63","mar_2003",2
"12714","CT64","mar_2003",3
"12715","CT65","mar_2003",9
"12716","CT66","mar_2003",8
"12717","CT67","mar_2003",11
"12718","CT68","mar_2003",11
"12719","CT69","mar_2003",8
"12720","CT70","mar_2003",5
"12721","CT71","mar_2003",3
"12722","CT72","mar_2003",2
"12723","CT73","mar_2003",5
"12724","CT74","mar_2003",5
"12725","CT75","mar_2003",5
"12726","CT76","mar_2003",3
"12727","CT77","mar_2003",3
"12728","CT78","mar_2003",8
"12729","CT79","mar_2003",5
"12730","CT80","mar_2003",5
"12731","CT81","mar_2003",8
"12732","CT82","mar_2003",9
"12733","CT83","mar_2003",5
"12734","CT84","mar_2003",6
"12735","CT85","mar_2003",4
"12736","CT86","mar_2003",6
"12737","FR9","mar_2003",5
"12738","FR15","mar_2003",0
"12739","FR16","mar_2003",1
"12740","FR17","mar_2003",17
"12741","FR18","mar_2003",1
"12742","FR20","mar_2003",1
"12743","FR23","mar_2003",16
"12744","FR24","mar_2003",6
"12745","FR25","mar_2003",15
"12746","FR26","mar_2003",1
"12747","FR29","mar_2003",1
"12748","FR30","mar_2003",18
"12749","FR31","mar_2003",6
"12750","FR36","mar_2003",17
"12751","FR39","mar_2003",1
"12752","FR44","mar_2003",2
"12753","FR47","mar_2003",16
"12754","FR48","mar_2003",6
"12755","FR53","mar_2003",15
"12756","FR58","mar_2003",17
"12757","FR59","mar_2003",17
"12758","FR62","mar_2003",17
"12759","FR63","mar_2003",17
"12760","FR68","mar_2003",9
"12761","FR70","mar_2003",17
"12762","FR75","mar_2003",11
"12763","FR87","mar_2003",1
"12764","FR90","mar_2003",10
"12765","FR91","mar_2003",8
"12766","CT1","apr_2003",15
"12767","CT2","apr_2003",24
"12768","CT3","apr_2003",24
"12769","CT4","apr_2003",24
"12770","CT5","apr_2003",21
"12771","CT6","apr_2003",NA
"12772","CT7","apr_2003",20
"12773","CT8","apr_2003",13
"12774","CT9","apr_2003",11
"12775","CT10","apr_2003",10
"12776","CT11","apr_2003",13
"12777","CT12","apr_2003",18
"12778","CT13","apr_2003",26
"12779","CT14","apr_2003",24
"12780","CT15","apr_2003",21
"12781","CT16","apr_2003",NA
"12782","CT17","apr_2003",11
"12783","CT18","apr_2003",13
"12784","CT19","apr_2003",6
"12785","CT20","apr_2003",1
"12786","CT21","apr_2003",13
"12787","CT22","apr_2003",13
"12788","CT23","apr_2003",22
"12789","CT24","apr_2003",25
"12790","CT25","apr_2003",23
"12791","CT26","apr_2003",12
"12792","CT27","apr_2003",10
"12793","CT28","apr_2003",6
"12794","CT29","apr_2003",6
"12795","CT30","apr_2003",3
"12796","CT31","apr_2003",10
"12797","CT32","apr_2003",13
"12798","CT33","apr_2003",20
"12799","CT34","apr_2003",24
"12800","CT35","apr_2003",23
"12801","CT36","apr_2003",21
"12802","CT37","apr_2003",2
"12803","CT38","apr_2003",6
"12804","CT39","apr_2003",0
"12805","CT40","apr_2003",8
"12806","CT41","apr_2003",2
"12807","CT42","apr_2003",23
"12808","CT43","apr_2003",21
"12809","CT44","apr_2003",2
"12810","CT45","apr_2003",3
"12811","CT46","apr_2003",1
"12812","CT47","apr_2003",0
"12813","CT48","apr_2003",0
"12814","CT49","apr_2003",13
"12815","CT50","apr_2003",18
"12816","CT51","apr_2003",5
"12817","CT52","apr_2003",1
"12818","CT53","apr_2003",1
"12819","CT54","apr_2003",0
"12820","CT55","apr_2003",0
"12821","CT56","apr_2003",2
"12822","CT57","apr_2003",11
"12823","CT58","apr_2003",9
"12824","CT59","apr_2003",6
"12825","CT60","apr_2003",2
"12826","CT61","apr_2003",2
"12827","CT62","apr_2003",1
"12828","CT63","apr_2003",1
"12829","CT64","apr_2003",1
"12830","CT65","apr_2003",14
"12831","CT66","apr_2003",12
"12832","CT67","apr_2003",12
"12833","CT68","apr_2003",12
"12834","CT69","apr_2003",7
"12835","CT70","apr_2003",1
"12836","CT71","apr_2003",2
"12837","CT72","apr_2003",1
"12838","CT73","apr_2003",7
"12839","CT74","apr_2003",10
"12840","CT75","apr_2003",2
"12841","CT76","apr_2003",2
"12842","CT77","apr_2003",2
"12843","CT78","apr_2003",10
"12844","CT79","apr_2003",8
"12845","CT80","apr_2003",6
"12846","CT81","apr_2003",12
"12847","CT82","apr_2003",13
"12848","CT83","apr_2003",2
"12849","CT84","apr_2003",2
"12850","CT85","apr_2003",7
"12851","CT86","apr_2003",3
"12852","FR9","apr_2003",5
"12853","FR15","apr_2003",2
"12854","FR16","apr_2003",0
"12855","FR17","apr_2003",24
"12856","FR18","apr_2003",1
"12857","FR20","apr_2003",0
"12858","FR23","apr_2003",24
"12859","FR24","apr_2003",10
"12860","FR25","apr_2003",23
"12861","FR26","apr_2003",0
"12862","FR29","apr_2003",6
"12863","FR30","apr_2003",10
"12864","FR31","apr_2003",5
"12865","FR36","apr_2003",24
"12866","FR39","apr_2003",2
"12867","FR44","apr_2003",3
"12868","FR47","apr_2003",23
"12869","FR48","apr_2003",6
"12870","FR53","apr_2003",23
"12871","FR58","apr_2003",26
"12872","FR59","apr_2003",25
"12873","FR62","apr_2003",26
"12874","FR63","apr_2003",26
"12875","FR68","apr_2003",14
"12876","FR70","apr_2003",24
"12877","FR75","apr_2003",13
"12878","FR87","apr_2003",1
"12879","FR90","apr_2003",13
"12880","FR91","apr_2003",12
"12881","CT1","may_2003",6
"12882","CT2","may_2003",13
"12883","CT3","may_2003",19
"12884","CT4","may_2003",19
"12885","CT5","may_2003",16
"12886","CT6","may_2003",NA
"12887","CT7","may_2003",23
"12888","CT8","may_2003",5
"12889","CT9","may_2003",8
"12890","CT10","may_2003",5
"12891","CT11","may_2003",11
"12892","CT12","may_2003",13
"12893","CT13","may_2003",18
"12894","CT14","may_2003",18
"12895","CT15","may_2003",15
"12896","CT16","may_2003",NA
"12897","CT17","may_2003",11
"12898","CT18","may_2003",7
"12899","CT19","may_2003",3
"12900","CT20","may_2003",2
"12901","CT21","may_2003",11
"12902","CT22","may_2003",8
"12903","CT23","may_2003",16
"12904","CT24","may_2003",18
"12905","CT25","may_2003",16
"12906","CT26","may_2003",19
"12907","CT27","may_2003",13
"12908","CT28","may_2003",5
"12909","CT29","may_2003",4
"12910","CT30","may_2003",1
"12911","CT31","may_2003",6
"12912","CT32","may_2003",9
"12913","CT33","may_2003",14
"12914","CT34","may_2003",17
"12915","CT35","may_2003",16
"12916","CT36","may_2003",11
"12917","CT37","may_2003",1
"12918","CT38","may_2003",3
"12919","CT39","may_2003",0
"12920","CT40","may_2003",6
"12921","CT41","may_2003",2
"12922","CT42","may_2003",17
"12923","CT43","may_2003",13
"12924","CT44","may_2003",0
"12925","CT45","may_2003",1
"12926","CT46","may_2003",0
"12927","CT47","may_2003",0
"12928","CT48","may_2003",0
"12929","CT49","may_2003",5
"12930","CT50","may_2003",8
"12931","CT51","may_2003",2
"12932","CT52","may_2003",0
"12933","CT53","may_2003",0
"12934","CT54","may_2003",0
"12935","CT55","may_2003",0
"12936","CT56","may_2003",2
"12937","CT57","may_2003",4
"12938","CT58","may_2003",4
"12939","CT59","may_2003",11
"12940","CT60","may_2003",4
"12941","CT61","may_2003",0
"12942","CT62","may_2003",0
"12943","CT63","may_2003",0
"12944","CT64","may_2003",0
"12945","CT65","may_2003",7
"12946","CT66","may_2003",4
"12947","CT67","may_2003",16
"12948","CT68","may_2003",17
"12949","CT69","may_2003",11
"12950","CT70","may_2003",0
"12951","CT71","may_2003",0
"12952","CT72","may_2003",0
"12953","CT73","may_2003",1
"12954","CT74","may_2003",3
"12955","CT75","may_2003",0
"12956","CT76","may_2003",0
"12957","CT77","may_2003",1
"12958","CT78","may_2003",5
"12959","CT79","may_2003",3
"12960","CT80","may_2003",3
"12961","CT81","may_2003",7
"12962","CT82","may_2003",11
"12963","CT83","may_2003",3
"12964","CT84","may_2003",7
"12965","CT85","may_2003",5
"12966","CT86","may_2003",3
"12967","FR9","may_2003",4
"12968","FR15","may_2003",0
"12969","FR16","may_2003",0
"12970","FR17","may_2003",17
"12971","FR18","may_2003",1
"12972","FR20","may_2003",0
"12973","FR23","may_2003",17
"12974","FR24","may_2003",5
"12975","FR25","may_2003",15
"12976","FR26","may_2003",1
"12977","FR29","may_2003",2
"12978","FR30","may_2003",15
"12979","FR31","may_2003",2
"12980","FR36","may_2003",17
"12981","FR39","may_2003",0
"12982","FR44","may_2003",2
"12983","FR47","may_2003",17
"12984","FR48","may_2003",6
"12985","FR53","may_2003",16
"12986","FR58","may_2003",18
"12987","FR59","may_2003",18
"12988","FR62","may_2003",18
"12989","FR63","may_2003",18
"12990","FR68","may_2003",11
"12991","FR70","may_2003",18
"12992","FR75","may_2003",12
"12993","FR87","may_2003",0
"12994","FR90","may_2003",11
"12995","FR91","may_2003",6
"12996","CT1","jun_2003",2
"12997","CT2","jun_2003",13
"12998","CT3","jun_2003",20
"12999","CT4","jun_2003",18
"13000","CT5","jun_2003",14
"13001","CT6","jun_2003",NA
"13002","CT7","jun_2003",14
"13003","CT8","jun_2003",5
"13004","CT9","jun_2003",0
"13005","CT10","jun_2003",2
"13006","CT11","jun_2003",8
"13007","CT12","jun_2003",11
"13008","CT13","jun_2003",19
"13009","CT14","jun_2003",15
"13010","CT15","jun_2003",13
"13011","CT16","jun_2003",NA
"13012","CT17","jun_2003",5
"13013","CT18","jun_2003",8
"13014","CT19","jun_2003",1
"13015","CT20","jun_2003",1
"13016","CT21","jun_2003",9
"13017","CT22","jun_2003",7
"13018","CT23","jun_2003",12
"13019","CT24","jun_2003",16
"13020","CT25","jun_2003",11
"13021","CT26","jun_2003",12
"13022","CT27","jun_2003",12
"13023","CT28","jun_2003",2
"13024","CT29","jun_2003",2
"13025","CT30","jun_2003",0
"13026","CT31","jun_2003",8
"13027","CT32","jun_2003",10
"13028","CT33","jun_2003",10
"13029","CT34","jun_2003",13
"13030","CT35","jun_2003",8
"13031","CT36","jun_2003",8
"13032","CT37","jun_2003",0
"13033","CT38","jun_2003",2
"13034","CT39","jun_2003",0
"13035","CT40","jun_2003",5
"13036","CT41","jun_2003",1
"13037","CT42","jun_2003",13
"13038","CT43","jun_2003",11
"13039","CT44","jun_2003",0
"13040","CT45","jun_2003",0
"13041","CT46","jun_2003",0
"13042","CT47","jun_2003",0
"13043","CT48","jun_2003",0
"13044","CT49","jun_2003",4
"13045","CT50","jun_2003",4
"13046","CT51","jun_2003",0
"13047","CT52","jun_2003",1
"13048","CT53","jun_2003",1
"13049","CT54","jun_2003",0
"13050","CT55","jun_2003",0
"13051","CT56","jun_2003",1
"13052","CT57","jun_2003",1
"13053","CT58","jun_2003",1
"13054","CT59","jun_2003",11
"13055","CT60","jun_2003",5
"13056","CT61","jun_2003",1
"13057","CT62","jun_2003",1
"13058","CT63","jun_2003",0
"13059","CT64","jun_2003",0
"13060","CT65","jun_2003",1
"13061","CT66","jun_2003",2
"13062","CT67","jun_2003",19
"13063","CT68","jun_2003",19
"13064","CT69","jun_2003",15
"13065","CT70","jun_2003",2
"13066","CT71","jun_2003",0
"13067","CT72","jun_2003",0
"13068","CT73","jun_2003",0
"13069","CT74","jun_2003",1
"13070","CT75","jun_2003",2
"13071","CT76","jun_2003",0
"13072","CT77","jun_2003",0
"13073","CT78","jun_2003",1
"13074","CT79","jun_2003",0
"13075","CT80","jun_2003",0
"13076","CT81","jun_2003",1
"13077","CT82","jun_2003",6
"13078","CT83","jun_2003",0
"13079","CT84","jun_2003",8
"13080","CT85","jun_2003",13
"13081","CT86","jun_2003",0
"13082","FR9","jun_2003",3
"13083","FR15","jun_2003",0
"13084","FR16","jun_2003",0
"13085","FR17","jun_2003",16
"13086","FR18","jun_2003",1
"13087","FR20","jun_2003",0
"13088","FR23","jun_2003",13
"13089","FR24","jun_2003",7
"13090","FR25","jun_2003",12
"13091","FR26","jun_2003",0
"13092","FR29","jun_2003",0
"13093","FR30","jun_2003",12
"13094","FR31","jun_2003",0
"13095","FR36","jun_2003",14
"13096","FR39","jun_2003",0
"13097","FR44","jun_2003",1
"13098","FR47","jun_2003",13
"13099","FR48","jun_2003",4
"13100","FR53","jun_2003",13
"13101","FR58","jun_2003",19
"13102","FR59","jun_2003",19
"13103","FR62","jun_2003",19
"13104","FR63","jun_2003",19
"13105","FR68","jun_2003",8
"13106","FR70","jun_2003",19
"13107","FR75","jun_2003",8
"13108","FR87","jun_2003",0
"13109","FR90","jun_2003",7
"13110","FR91","jun_2003",5
"13111","CT1","jul_2003",4
"13112","CT2","jul_2003",6
"13113","CT3","jul_2003",15
"13114","CT4","jul_2003",15
"13115","CT5","jul_2003",5
"13116","CT6","jul_2003",NA
"13117","CT7","jul_2003",16
"13118","CT8","jul_2003",4
"13119","CT9","jul_2003",3
"13120","CT10","jul_2003",4
"13121","CT11","jul_2003",8
"13122","CT12","jul_2003",6
"13123","CT13","jul_2003",12
"13124","CT14","jul_2003",8
"13125","CT15","jul_2003",5
"13126","CT16","jul_2003",NA
"13127","CT17","jul_2003",8
"13128","CT18","jul_2003",5
"13129","CT19","jul_2003",3
"13130","CT20","jul_2003",1
"13131","CT21","jul_2003",9
"13132","CT22","jul_2003",5
"13133","CT23","jul_2003",11
"13134","CT24","jul_2003",11
"13135","CT25","jul_2003",7
"13136","CT26","jul_2003",8
"13137","CT27","jul_2003",8
"13138","CT28","jul_2003",3
"13139","CT29","jul_2003",3
"13140","CT30","jul_2003",2
"13141","CT31","jul_2003",5
"13142","CT32","jul_2003",7
"13143","CT33","jul_2003",9
"13144","CT34","jul_2003",11
"13145","CT35","jul_2003",7
"13146","CT36","jul_2003",5
"13147","CT37","jul_2003",2
"13148","CT38","jul_2003",3
"13149","CT39","jul_2003",0
"13150","CT40","jul_2003",3
"13151","CT41","jul_2003",0
"13152","CT42","jul_2003",11
"13153","CT43","jul_2003",6
"13154","CT44","jul_2003",0
"13155","CT45","jul_2003",1
"13156","CT46","jul_2003",1
"13157","CT47","jul_2003",0
"13158","CT48","jul_2003",0
"13159","CT49","jul_2003",0
"13160","CT50","jul_2003",3
"13161","CT51","jul_2003",3
"13162","CT52","jul_2003",2
"13163","CT53","jul_2003",3
"13164","CT54","jul_2003",0
"13165","CT55","jul_2003",0
"13166","CT56","jul_2003",0
"13167","CT57","jul_2003",0
"13168","CT58","jul_2003",0
"13169","CT59","jul_2003",11
"13170","CT60","jul_2003",3
"13171","CT61","jul_2003",3
"13172","CT62","jul_2003",3
"13173","CT63","jul_2003",0
"13174","CT64","jul_2003",0
"13175","CT65","jul_2003",2
"13176","CT66","jul_2003",1
"13177","CT67","jul_2003",19
"13178","CT68","jul_2003",19
"13179","CT69","jul_2003",12
"13180","CT70","jul_2003",3
"13181","CT71","jul_2003",1
"13182","CT72","jul_2003",0
"13183","CT73","jul_2003",0
"13184","CT74","jul_2003",1
"13185","CT75","jul_2003",3
"13186","CT76","jul_2003",1
"13187","CT77","jul_2003",0
"13188","CT78","jul_2003",0
"13189","CT79","jul_2003",0
"13190","CT80","jul_2003",0
"13191","CT81","jul_2003",2
"13192","CT82","jul_2003",6
"13193","CT83","jul_2003",3
"13194","CT84","jul_2003",9
"13195","CT85","jul_2003",9
"13196","CT86","jul_2003",0
"13197","FR9","jul_2003",3
"13198","FR15","jul_2003",0
"13199","FR16","jul_2003",0
"13200","FR17","jul_2003",10
"13201","FR18","jul_2003",0
"13202","FR20","jul_2003",0
"13203","FR23","jul_2003",11
"13204","FR24","jul_2003",4
"13205","FR25","jul_2003",10
"13206","FR26","jul_2003",0
"13207","FR29","jul_2003",3
"13208","FR30","jul_2003",9
"13209","FR31","jul_2003",1
"13210","FR36","jul_2003",10
"13211","FR39","jul_2003",0
"13212","FR44","jul_2003",0
"13213","FR47","jul_2003",10
"13214","FR48","jul_2003",1
"13215","FR53","jul_2003",10
"13216","FR58","jul_2003",11
"13217","FR59","jul_2003",12
"13218","FR62","jul_2003",12
"13219","FR63","jul_2003",12
"13220","FR68","jul_2003",7
"13221","FR70","jul_2003",14
"13222","FR75","jul_2003",6
"13223","FR87","jul_2003",0
"13224","FR90","jul_2003",6
"13225","FR91","jul_2003",4
"13226","CT1","aug_2003",1
"13227","CT2","aug_2003",0
"13228","CT3","aug_2003",10
"13229","CT4","aug_2003",10
"13230","CT5","aug_2003",2
"13231","CT6","aug_2003",NA
"13232","CT7","aug_2003",15
"13233","CT8","aug_2003",1
"13234","CT9","aug_2003",0
"13235","CT10","aug_2003",0
"13236","CT11","aug_2003",0
"13237","CT12","aug_2003",0
"13238","CT13","aug_2003",3
"13239","CT14","aug_2003",3
"13240","CT15","aug_2003",1
"13241","CT16","aug_2003",NA
"13242","CT17","aug_2003",2
"13243","CT18","aug_2003",3
"13244","CT19","aug_2003",0
"13245","CT20","aug_2003",0
"13246","CT21","aug_2003",0
"13247","CT22","aug_2003",0
"13248","CT23","aug_2003",0
"13249","CT24","aug_2003",1
"13250","CT25","aug_2003",0
"13251","CT26","aug_2003",9
"13252","CT27","aug_2003",7
"13253","CT28","aug_2003",0
"13254","CT29","aug_2003",0
"13255","CT30","aug_2003",0
"13256","CT31","aug_2003",0
"13257","CT32","aug_2003",0
"13258","CT33","aug_2003",0
"13259","CT34","aug_2003",1
"13260","CT35","aug_2003",0
"13261","CT36","aug_2003",1
"13262","CT37","aug_2003",0
"13263","CT38","aug_2003",0
"13264","CT39","aug_2003",0
"13265","CT40","aug_2003",0
"13266","CT41","aug_2003",0
"13267","CT42","aug_2003",1
"13268","CT43","aug_2003",3
"13269","CT44","aug_2003",0
"13270","CT45","aug_2003",0
"13271","CT46","aug_2003",0
"13272","CT47","aug_2003",0
"13273","CT48","aug_2003",0
"13274","CT49","aug_2003",0
"13275","CT50","aug_2003",0
"13276","CT51","aug_2003",0
"13277","CT52","aug_2003",0
"13278","CT53","aug_2003",0
"13279","CT54","aug_2003",0
"13280","CT55","aug_2003",0
"13281","CT56","aug_2003",0
"13282","CT57","aug_2003",0
"13283","CT58","aug_2003",0
"13284","CT59","aug_2003",2
"13285","CT60","aug_2003",2
"13286","CT61","aug_2003",1
"13287","CT62","aug_2003",1
"13288","CT63","aug_2003",0
"13289","CT64","aug_2003",0
"13290","CT65","aug_2003",0
"13291","CT66","aug_2003",2
"13292","CT67","aug_2003",10
"13293","CT68","aug_2003",10
"13294","CT69","aug_2003",3
"13295","CT70","aug_2003",2
"13296","CT71","aug_2003",0
"13297","CT72","aug_2003",0
"13298","CT73","aug_2003",0
"13299","CT74","aug_2003",0
"13300","CT75","aug_2003",1
"13301","CT76","aug_2003",0
"13302","CT77","aug_2003",0
"13303","CT78","aug_2003",0
"13304","CT79","aug_2003",0
"13305","CT80","aug_2003",0
"13306","CT81","aug_2003",1
"13307","CT82","aug_2003",1
"13308","CT83","aug_2003",0
"13309","CT84","aug_2003",1
"13310","CT85","aug_2003",4
"13311","CT86","aug_2003",0
"13312","FR9","aug_2003",0
"13313","FR15","aug_2003",0
"13314","FR16","aug_2003",0
"13315","FR17","aug_2003",1
"13316","FR18","aug_2003",0
"13317","FR20","aug_2003",0
"13318","FR23","aug_2003",1
"13319","FR24","aug_2003",0
"13320","FR25","aug_2003",1
"13321","FR26","aug_2003",0
"13322","FR29","aug_2003",0
"13323","FR30","aug_2003",8
"13324","FR31","aug_2003",0
"13325","FR36","aug_2003",1
"13326","FR39","aug_2003",0
"13327","FR44","aug_2003",0
"13328","FR47","aug_2003",1
"13329","FR48","aug_2003",0
"13330","FR53","aug_2003",1
"13331","FR58","aug_2003",3
"13332","FR59","aug_2003",4
"13333","FR62","aug_2003",3
"13334","FR63","aug_2003",3
"13335","FR68","aug_2003",0
"13336","FR70","aug_2003",4
"13337","FR75","aug_2003",3
"13338","FR87","aug_2003",0
"13339","FR90","aug_2003",2
"13340","FR91","aug_2003",0
"13341","CT1","sep_2003",1
"13342","CT2","sep_2003",5
"13343","CT3","sep_2003",7
"13344","CT4","sep_2003",7
"13345","CT5","sep_2003",6
"13346","CT6","sep_2003",NA
"13347","CT7","sep_2003",7
"13348","CT8","sep_2003",0
"13349","CT9","sep_2003",0
"13350","CT10","sep_2003",1
"13351","CT11","sep_2003",1
"13352","CT12","sep_2003",3
"13353","CT13","sep_2003",7
"13354","CT14","sep_2003",7
"13355","CT15","sep_2003",6
"13356","CT16","sep_2003",NA
"13357","CT17","sep_2003",2
"13358","CT18","sep_2003",1
"13359","CT19","sep_2003",0
"13360","CT20","sep_2003",0
"13361","CT21","sep_2003",1
"13362","CT22","sep_2003",1
"13363","CT23","sep_2003",5
"13364","CT24","sep_2003",5
"13365","CT25","sep_2003",5
"13366","CT26","sep_2003",4
"13367","CT27","sep_2003",4
"13368","CT28","sep_2003",0
"13369","CT29","sep_2003",0
"13370","CT30","sep_2003",0
"13371","CT31","sep_2003",2
"13372","CT32","sep_2003",2
"13373","CT33","sep_2003",5
"13374","CT34","sep_2003",5
"13375","CT35","sep_2003",4
"13376","CT36","sep_2003",6
"13377","CT37","sep_2003",0
"13378","CT38","sep_2003",0
"13379","CT39","sep_2003",0
"13380","CT40","sep_2003",1
"13381","CT41","sep_2003",1
"13382","CT42","sep_2003",5
"13383","CT43","sep_2003",4
"13384","CT44","sep_2003",0
"13385","CT45","sep_2003",0
"13386","CT46","sep_2003",0
"13387","CT47","sep_2003",0
"13388","CT48","sep_2003",0
"13389","CT49","sep_2003",3
"13390","CT50","sep_2003",4
"13391","CT51","sep_2003",0
"13392","CT52","sep_2003",0
"13393","CT53","sep_2003",0
"13394","CT54","sep_2003",0
"13395","CT55","sep_2003",0
"13396","CT56","sep_2003",0
"13397","CT57","sep_2003",2
"13398","CT58","sep_2003",0
"13399","CT59","sep_2003",2
"13400","CT60","sep_2003",2
"13401","CT61","sep_2003",0
"13402","CT62","sep_2003",0
"13403","CT63","sep_2003",0
"13404","CT64","sep_2003",0
"13405","CT65","sep_2003",2
"13406","CT66","sep_2003",0
"13407","CT67","sep_2003",8
"13408","CT68","sep_2003",8
"13409","CT69","sep_2003",5
"13410","CT70","sep_2003",0
"13411","CT71","sep_2003",0
"13412","CT72","sep_2003",0
"13413","CT73","sep_2003",0
"13414","CT74","sep_2003",0
"13415","CT75","sep_2003",0
"13416","CT76","sep_2003",0
"13417","CT77","sep_2003",0
"13418","CT78","sep_2003",0
"13419","CT79","sep_2003",1
