"hexid","month","observed","predicted","CI.lower","CI.upper"
"FR81",-17,0,0.273346118425554,-2.38260908104351,2.92930131789462
"FR89",-17,0,0.100962512764483,-2.09764065710343,2.2995656826324
"FR91",-17,0,0.0894151730096331,-2.39863379658982,2.57746414260908
"FR92",-17,2,0.508213487195348,-1.96590439660035,2.98233137099104
"ALL",-16,0.442750205186757,0.371421480483758,-0.114022153067445,0.85686511403496
"ALL Over 10",-16,0.725435262884057,0.668774639563696,0.0310267895399281,1.30652248958746
"ALL Under 10",-16,0.0533333510859223,-0.0382016269740393,-0.786724280875445,0.710321026927367
"FR12",-16,2,2.02898047068817,0.340771984890114,3.71718895648623
"FR13",-16,0,0.276895320453233,-1.51610786612377,2.06989850703024
"FR18",-16,1,-0.0351673045255885,-3.27636493302524,3.20603032397407
"FR21",-16,0,-0.0144596755089831,-2.35074670398211,2.32182735296414
"FR23",-16,0,-0.0765906869575446,-1.59776426075783,1.44458288684274
"FR25",-16,0,0.153942804299096,-3.71102433340623,4.01890994200442
"FR29",-16,0,0.171246486165113,-1.63053613348714,1.97302910581737
"FR32",-16,2,0.378839477920209,-6.46835451082691,7.22603346666733
"FR38",-16,2,1.08094952428778,-1.19756723754206,3.35946628611762
"FR41",-16,1,0.216576205371029,-2.95316108893896,3.38631349968102
"FR44",-16,0,0.385823263509074,-3.10428239444566,3.87592892146381
"FR47",-16,0,0.00105522784606382,-2.72070704607462,2.72281750176675
"FR5",-16,1,0.706561407348536,-0.636419455995957,2.04954227069303
"FR76",-16,0,0.0776074679435864,-1.86003700600995,2.01525194189713
"FR77",-16,0,-0.256002620647129,-2.01092192292274,1.49891668162848
"FR81",-16,0,0.271683374258869,-2.50405794606135,3.04742469457908
"FR89",-16,0,-0.184754279841812,-2.17449939259906,1.80499083291543
"FR91",-16,0,0.0527809290079473,-1.98099145253101,2.08655331054691
"FR92",-16,0,0.785427250795759,-1.47436722825295,3.04522172984447
"ALL",-15,0.437075224583144,0.447229236768284,-0.0711451884063249,0.965603661942893
"ALL Over 10",-15,0.686442732670503,0.654998838664392,-0.022471552435621,1.33246922976441
"ALL Under 10",-15,0.0848722609966336,0.153778537869039,-0.651353093814681,0.958910169552759
"FR12",-15,2,1.81577860206117,-0.0614651978265399,3.69302240194888
"FR13",-15,0,0.689578710880631,-2.40650956527044,3.7856669870317
"FR18",-15,0,-0.0428077655678387,-2.99087750453865,2.90526197340297
"FR21",-15,0,-0.0157693065610234,-2.1016621295216,2.07012351639955
"FR23",-15,0,0.0358571747224126,-2.25483121374515,2.32654556318997
"FR25",-15,0,0.272155361511888,-3.77681976452138,4.32113048754515
"FR29",-15,0,0.200541619166324,-1.16212201623845,1.5632052545711
"FR32",-15,2,1.3039370745041,-4.3236870656716,6.9315612146798
"FR38",-15,3,1.6739617898163,-1.56270011935937,4.91062369899197
"FR41",-15,0,0.37683391634961,-2.63616953736543,3.38983737006465
"FR44",-15,0,0.200163310268008,-2.42935380189941,2.82968042243542
"FR47",-15,0,0.152437253433956,-2.33618249314191,2.64105700000982
"FR5",-15,1,0.814286693911442,-0.814759824957812,2.4433332127807
"FR76",-15,0,0.334930197072235,-2.09612765885474,2.76598805299921
"FR77",-15,0,0.0428649578584306,-1.69666891562057,1.78239883133743
"FR81",-15,1,0.627779677075999,-2.13587644497227,3.39143579912427
"FR89",-15,0,0.0506598328478929,-1.9934947169133,2.09481438260909
"FR91",-15,0,0.230657428429204,-1.5728043171484,2.03411917400681
"FR92",-15,2,1.14315011872996,-2.00531238699512,4.29161262445504
"ALL",-14,0.346529063568043,0.505416765224638,-0.0467139143616254,1.0575474448109
"ALL Over 10",-14,0.493915189836126,0.937194770366993,0.128860091974131,1.74552944875986
"ALL Under 10",-14,0.217624891912815,0.12778294377129,-0.62817284121205,0.88373872875463
"FR12",-14,1,1.74214793393703,-0.374142588523697,3.85843845639776
"FR13",-14,0,0.33579345549194,-2.87507786911404,3.54666478009792
"FR18",-14,0,0.156162083443552,-5.96578550408863,6.27810967097573
"FR21",-14,1,0.53493889740625,-1.29711394552582,2.36699174033832
"FR23",-14,0,-0.0156939874461828,-1.9088764224229,1.87748844753054
"FR25",-14,0,0.445963049605298,-6.66139219483546,7.55331829404606
"FR29",-14,0,0.607331920393087,-1.52164980143888,2.73631364222505
"FR32",-14,0,3.06377399783571,-4.20105238293569,10.3286003786071
"FR38",-14,0,1.06937626645956,-1.5163625320347,3.65511506495382
"FR41",-14,0,0.32342769596097,-5.73515125235046,6.3820066442724
"FR44",-14,0,0.132709237522618,-1.48106515728262,1.74648363232786
"FR47",-14,0,-0.0879813655000283,-1.95357384430047,1.77761111330042
"FR5",-14,0,1.18848075331858,-0.690845656387012,3.06780716302417
"FR76",-14,1,0.442341317836672,-2.13269733789275,3.01737997356609
"FR77",-14,0,-0.15246562635969,-2.19858387854157,1.89365262582219
"FR81",-14,0,0.593442620310919,-2.14437274018802,3.33125798080985
"FR89",-14,1,0.347140141216008,-1.7379781559354,2.43225843836742
"FR91",-14,0,0.243147806313091,-2.48373484223945,2.97003045486563
"FR92",-14,3,1.57727502945618,-1.99800698771024,5.1525570466226
"ALL",-13,0.61204880428877,0.486745846121885,-0.0895525326769807,1.06304422492075
"ALL Over 10",-13,1.20182239391521,0.959097666506,0.118083871285167,1.80011146172683
"ALL Under 10",-13,0.0899708381637703,0.0686116976636985,-0.722664572167985,0.859887967495382
"FR12",-13,1,0.823362207580123,-1.59387166854539,3.24059608370564
"FR13",-13,1,0.626958531451343,-1.57689173641239,2.83080879931508
"FR18",-13,0,0.141261379037395,-4.54842279155283,4.83094554962763
"FR21",-13,0,0.640188023132962,-1.65703904664085,2.93741509290677
"FR23",-13,0,-0.100022742199092,-2.89138508708189,2.6913396026837
"FR25",-13,0,0.488575966393447,-7.38245641189249,8.35960834467939
"FR29",-13,2,0.504689387863422,-1.36430519792622,2.37368397365307
"FR32",-13,5,4.62171941285861,-1.67665635206416,10.9200951777814
"FR38",-13,1,1.33902546742783,-1.38090794569111,4.05895888054677
"FR41",-13,0,0.321799976708502,-4.35828549456076,5.00188544797777
"FR44",-13,0,0.10959214930567,-1.4009397076792,1.62012400629054
"FR47",-13,0,0.22337517742449,-2.56410353835336,3.01085389320234
"FR5",-13,2,2.17772987809221,-0.462303883290579,4.817763639475
"FR76",-13,0,0.00205010319820409,-2.01493672809449,2.0190369344909
"FR77",-13,0,-0.132752594831797,-2.05243985234972,1.78693466268613
"FR81",-13,1,0.462185504638407,-2.17582948143207,3.10020049070888
"FR89",-13,0,0.00243316786537573,-2.35876252029686,2.36362885602761
"FR91",-13,0,0.425541006657856,-2.20632125212089,3.0574032654366
"FR92",-13,3,1.99770141300175,-1.86171703616652,5.85711986217002
"ALL",-12,0.382734350161808,0.352313882719833,-0.177728905345757,0.882356670785423
"ALL Over 10",-12,0.656556091567652,0.74957176305904,-0.0324229155060175,1.5315664416241
"ALL Under 10",-12,0.150018518582565,0.0146920507210218,-0.706220851644516,0.735604953086559
"FR12",-12,1,1.31059618177367,-1.14395711779156,3.7651494813389
"FR13",-12,0,1.13243710039408,-1.92598948492891,4.19086368571707
"FR18",-12,0,0.20743399728527,-4.78502404071094,5.19989203528148
"FR21",-12,0,0.108910758416176,-1.30923065989568,1.52705217672803
"FR23",-12,0,-0.0897085013492087,-1.45580789662869,1.27639089393028
"FR25",-12,1,-0.0476140124739777,-6.62426274250401,6.52903471755606
"FR29",-12,0,-0.0016702559313817,-2.00253035259627,1.99918984073351
"FR32",-12,10,8.42894179978434,2.62623427279138,14.2316493267773
"FR38",-12,2,1.26607330946882,-1.77231397578295,4.30446059472059
"FR41",-12,0,0.435415810166591,-4.65536100003177,5.52619262036495
"FR44",-12,1,-0.227106074131787,-2.16771996020189,1.71350781193832
"FR47",-12,0,0.269083937214358,-2.83243698958604,3.37060486401476
"FR5",-12,2,1.43868227802294,-0.814222492054081,3.69158704809996
"FR76",-12,0,0.129658553573736,-2.20594857313607,2.46526568028354
"FR77",-12,0,0.0478675663292132,-1.63685972634774,1.73259485900617
"FR81",-12,0,0.304710612260633,-1.95222438525634,2.56164560977761
"FR89",-12,0,0.00445056956476853,-2.11032564655734,2.11922678568688
"FR91",-12,0,0.0445659745069218,-2.43509823936973,2.52423018838357
"FR92",-12,0,1.75008423944828,-1.80522565416726,5.30539413306382
"ALL",-11,0.69587376588817,0.611575093581579,0.00694470604781061,1.21620548111535
"ALL Over 10",-11,1.07031195146033,0.976676616107877,0.146061501086131,1.80729173112962
"ALL Under 10",-11,0.273832625194248,0.200057601580512,-0.681777044996799,1.08189224815782
"FR12",-11,4,2.03921424586915,-0.288866973492517,4.36729546523082
"FR13",-11,1,1.61591139449408,-1.89423007048205,5.12605285947021
"FR18",-11,1,0.267346763380357,-4.67736535198883,5.21205887874954
"FR21",-11,0,0.260974775766419,-1.39170342562487,1.91365297715771
"FR23",-11,0,0.0257367274648894,-2.61182022241111,2.66329367734089
"FR25",-11,0,0.293764404129476,-4.66805612402445,5.25558493228341
"FR29",-11,0,-0.0334490675471801,-2.54137978563246,2.4744816505381
"FR32",-11,6,5.90237836351338,0.711408103993474,11.0933486230333
"FR38",-11,2,1.21490663679111,-1.90138982125069,4.33120309483291
"FR41",-11,1,0.217342977264821,-4.73552641386339,5.17021236839303
"FR44",-11,0,0.125780680912286,-3.35157054162529,3.60313190344986
"FR47",-11,1,0.264779168879622,-2.19068153977117,2.72023987753041
"FR5",-11,2,1.08020140476319,-1.678471523208,3.83887433273438
"FR76",-11,0,0.297646229897075,-2.2072963115331,2.80258877132725
"FR77",-11,0,0.291888512481883,-1.74519838294649,2.32897540791025
"FR81",-11,1,0.233833670597437,-2.38886256438074,2.85652990557561
"FR89",-11,0,0.0923850661955612,-1.84505523464717,2.02982536703829
"FR91",-11,0,0.463508866374363,-2.68358159966793,3.61059933241666
"FR92",-11,0,1.12556533417124,-0.892893207667323,3.1440238760098
"ALL",-10,0.301377608066077,0.424511872311228,-0.0982057177057059,0.947229462328162
"ALL Over 10",-10,0.655295416104709,0.931039771375431,0.130995066264544,1.73108447648632
"ALL Under 10",-10,0.0377672298285042,0.0472321536099229,-0.643237028961618,0.737701336181464
"FR12",-10,0,1.46603488486432,-0.802670546462705,3.73474031619135
"FR13",-10,1,2.00802745635637,-1.24080953894736,5.2568644516601
"FR18",-10,1,0.816541318214769,-3.36189422764005,4.99497686406959
"FR21",-10,0,0.629872096170237,-1.36623003861779,2.62597423095826
"FR23",-10,0,-0.0501922411850955,-1.43814560886917,1.33776112649898
"FR25",-10,1,0.297616168385272,-6.4532107288447,7.04844306561524
"FR29",-10,0,0.198610543948644,-1.98886102259331,2.3860821104906
"FR32",-10,0,0.461791499655885,-5.12912939074071,6.05271239005248
"FR38",-10,1,1.12586250261051,-1.22593206678807,3.47765707200909
"FR41",-10,0,0.429729379072945,-3.58989377976038,4.44935253790627
"FR44",-10,0,-0.0653569627877646,-2.69347245831962,2.56275853274409
"FR47",-10,0,0.689497638858458,-2.25768634510567,3.63668162282258
"FR5",-10,3,1.59216520861784,-0.92627713850954,4.11060755574522
"FR76",-10,0,-0.098069313689741,-2.39234718264611,2.19620855526663
"FR77",-10,0,-0.129068816605462,-1.37851391834178,1.12037628513086
"FR81",-10,0,0.225372509423088,-2.06382986186504,2.51457488071121
"FR89",-10,0,0.276266257670837,-1.86576414770885,2.41829666305053
"FR91",-10,0,0.367294125072548,-2.70796712729093,3.44255537743602
"FR92",-10,1,0.890574116650046,-1.01550077720626,2.79664901050635
"ALL",-9,0.491889635774737,0.444124502493495,-0.138996439742917,1.02724544472991
"ALL Over 10",-9,1.11400254700176,0.757626257041075,-0.119915709616891,1.63516822369904
"ALL Under 10",-9,0,0.196246245868023,-0.584063665908722,0.976556157644769
"FR12",-9,3,0.578568916398086,-2.17179613360715,3.32893396640332
"FR13",-9,2,2.33017995547428,-1.32756131866298,5.98792122961154
"FR18",-9,0,0.670748172000939,-3.52521823560779,4.86671457960967
"FR21",-9,0,0.500631185430668,-1.74181975134794,2.74308212220927
"FR23",-9,0,0.224874994271179,-2.13580114286649,2.58555113140885
"FR25",-9,0,0.115650571773689,-4.21552131081379,4.44682245436117
"FR29",-9,0,0.0009239410609303,-2.14789724416293,2.14974512628479
"FR32",-9,4,3.28918299866841,-1.69540233534388,8.2737683326807
"FR38",-9,4,1.2784500207979,-2.00194299161981,4.55884303321561
"FR41",-9,0,0.429860821503619,-3.7902460026674,4.64996764567464
"FR44",-9,0,0.208530077537897,-2.83242674875029,3.24948690382608
"FR47",-9,0,0.10456135615553,-1.938194721894,2.14731743420506
"FR5",-9,1,0.946519978364417,-1.56037827052627,3.45341822725511
"FR76",-9,0,0.128650792559858,-1.99228466030322,2.24958624542294
"FR77",-9,0,0.0736841712550143,-1.60312158250303,1.75048992501306
"FR81",-9,0,0.421185071042444,-1.85667030509752,2.69904044718241
"FR89",-9,0,0.23088304286632,-1.83492123434109,2.29668732007373
"FR91",-9,0,0.222667482202858,-2.67569252957805,3.12102749398377
"FR92",-9,1,0.867153797092093,-1.32178416873343,3.05609176291762
"ALL",-8,0.338692885336225,0.333697408010292,-0.242989319070923,0.910384135091507
"ALL Over 10",-8,0.809025263557848,0.711873711990584,-0.179414085640078,1.60316150962125
"ALL Under 10",-8,0,0.0613673931276686,-0.694975201615993,0.81770998787133
"FR12",-8,2,1.05607858592775,-1.96992856369941,4.08208573555491
"FR13",-8,1,0.743125447986382,-1.58380813151522,3.07005902748798
"FR18",-8,0,0.287583435133231,-5.25678723903939,5.83195410930586
"FR21",-8,0,0.0754497248516725,-2.79760912527931,2.94850857498265
"FR23",-8,0,-0.0527522354362655,-1.70455552127762,1.59905105040509
"FR25",-8,0,-0.0054218432556068,-5.81572254315469,5.80487885664348
"FR29",-8,0,-0.124142797806204,-2.69421755557459,2.44593195996218
"FR32",-8,4,1.87654528256371,-5.59096654312235,9.34405710824977
"FR38",-8,0,1.19331104877694,-1.57095117024971,3.95757326780359
"FR41",-8,1,0.660808760453434,-4.43360734290308,5.75522486380994
"FR44",-8,0,-0.391461982166726,-3.45302009458072,2.67009613024726
"FR47",-8,0,-0.0945507224338122,-3.603770303701,3.41466885883338
"FR5",-8,1,1.22125066888758,-1.55122646592297,3.99372780369813
"FR76",-8,0,0.162016627229108,-1.88072870961704,2.20476196407526
"FR77",-8,0,0.0779334092644961,-1.60540842601153,1.76127524454052
"FR81",-8,0,-0.0367218897044437,-2.19392232315902,2.12047854375013
"FR89",-8,0,0.334529084066973,-1.42203949125777,2.09109765939171
"FR91",-8,1,0.810398373532681,-1.09195636857059,2.71275311563596
"FR92",-8,1,0.558674785742208,-2.62544247746269,3.74279204894711
"ALL",-7,0.140194650961655,0.400926793597454,-0.201375455682698,1.00322904287761
"ALL Over 10",-7,0.322082541148964,0.759062485104451,-0.153856744706614,1.67198171491551
"ALL Under 10",-7,0,0.124884731555669,-0.676601718129906,0.926371181241244
"FR12",-7,1,1.42218157756003,-0.983670959362514,3.82803411448257
"FR13",-7,3,1.60351100230144,-2.73490205865879,5.94192406326167
"FR18",-7,0,-0.048821807753636,-4.90897366071808,4.8113300452108
"FR21",-7,0,0.38222843311076,-1.85479617810558,2.6192530443271
"FR23",-7,0,-0.169127734253365,-2.23656393634878,1.89830846784205
"FR25",-7,0,0.235826713338809,-5.30454587818079,5.77619930485841
"FR29",-7,0,0.103071608988043,-3.15718068505117,3.36332390302726
"FR32",-7,2,2.11237695540395,-3.95652347816162,8.18127738896952
"FR38",-7,0,0.500377953133571,-2.06446436998499,3.06522027625213
"FR41",-7,0,-0.13629527218226,-5.01699486350747,4.74440431914295
"FR44",-7,0,0.387256754796714,-3.06771115539468,3.84222466498811
"FR47",-7,0,0.239352892662828,-3.7114240164134,4.19012980173905
"FR5",-7,0,0.841955685247306,-1.96074886087775,3.64466023137236
"FR76",-7,0,0.231856779093187,-1.86708157283814,2.33079513102452
"FR77",-7,0,0.227097026208758,-1.85582554534337,2.31001959776088
"FR81",-7,0,0.14379072378793,-1.64807204328353,1.93565349085939
"FR89",-7,0,0.0931197042619015,-1.6448439356613,1.8310833441851
"FR91",-7,0,0.14639909968386,-2.27488632187307,2.56768452124079
"FR92",-7,0,1.45267357363771,-1.03918396387285,3.94453111114827
"ALL",-6,0.498874974545245,0.2752770249465,-0.267414744357054,0.817968794250054
"ALL Over 10",-6,0.68836650943677,0.520933889798412,-0.292027434666982,1.33389521426381
"ALL Under 10",-6,0.346557199529564,0.0778122300521463,-0.651058100005143,0.806682560109436
"FR12",-6,0,1.21280034953803,-1.53622186924364,3.9618225683197
"FR13",-6,1,1.61943784441662,-2.88845590004371,6.12733158887695
"FR18",-6,0,0.529754648363263,-4.91848406428436,5.97799336101088
"FR21",-6,1,0.156427253960888,-1.50634922375822,1.81920373168
"FR23",-6,0,0.292021776716668,-2.33428705059676,2.9183306040301
"FR25",-6,0,0.176312875217276,-5.25908539080013,5.61171114123468
"FR29",-6,0,0.116584364569301,-1.92492835553002,2.15809708466863
"FR32",-6,2,2.73924044667493,-4.23765800411531,9.71613889746517
"FR38",-6,2,0.445576511049959,-1.73885806878708,2.630011090887
"FR41",-6,0,1.05826674012816,-4.42195370919459,6.53848718945091
"FR44",-6,0,0.307157834599502,-3.50558107443963,4.11989674363863
"FR47",-6,0,-0.117672317014976,-3.17769312464095,2.942348490611
"FR5",-6,1,1.3095261940716,-1.11274642385468,3.73179881199788
"FR76",-6,0,0.0577076918973366,-1.94278106771268,2.05819645150735
"FR77",-6,0,0.248722778906787,-2.18049605722921,2.67794161504278
"FR81",-6,1,-0.051996999869107,-1.29011719966485,1.18612319992663
"FR89",-6,0,0.1162097081776,-1.42213313282393,1.65455254917913
"FR91",-6,0,-0.144722086319271,-2.32858362585241,2.03913945321387
"FR92",-6,0,0.992528512687288,-2.40955004047661,4.39460706585119
"ALL",-5,0.4920004701273,0.237842166895574,-0.238928827797429,0.714613161588577
"ALL Over 10",-5,1.08863198150043,0.579886430230416,-0.129311748879138,1.28908460933997
"ALL Under 10",-5,0,-0.0442179240603712,-0.688234843521663,0.599798995400921
"FR12",-5,2,1.01931025880191,-1.25217424102326,3.29079475862708
"FR13",-5,2,1.14919649470479,-2.14667115284397,4.44506414225355
"FR18",-5,0,0.0207415282430248,-3.89366218191659,3.93514523840264
"FR21",-5,1,0.155810641653592,-1.42542510289052,1.73704638619771
"FR23",-5,0,-0.124180389252904,-1.59503694550948,1.34667616700368
"FR25",-5,0,0.315876717661903,-5.10020042760149,5.7319538629253
"FR29",-5,0,0.169983536178167,-2.10083994658642,2.44080701894275
"FR32",-5,4,2.72401214997688,-1.99845232237354,7.4464766223273
"FR38",-5,2,0.634087523920029,-1.23962999617823,2.50780504401829
"FR41",-5,2,0.493547236916016,-3.56759624599275,4.55469071982478
"FR44",-5,0,0.228564125202527,-3.18064274914465,3.63777099954971
"FR47",-5,0,-0.0932590158197087,-1.88046787044481,1.69394983880539
"FR5",-5,0,0.688043695994321,-0.909562610227416,2.28565000221606
"FR76",-5,0,0.0388502779270202,-1.76152180278254,1.83922235863658
"FR77",-5,0,0.0915815280143638,-2.15521488924263,2.33837794527136
"FR81",-5,0,0.319495375901154,-2.48079577519787,3.11978652700017
"FR89",-5,0,-0.150294958934816,-1.25716904160967,0.956579123740037
"FR91",-5,0,0.171738804163613,-1.96568116061077,2.309158768938
"FR92",-5,3,1.06498996052761,-1.98516984375405,4.11514976480927
"ALL",-4,0.379719579515415,0.289111751078681,-0.204982320862853,0.783205823020215
"ALL Over 10",-4,0.707707142656789,0.619661235174501,-0.0548744606578984,1.2941969310069
"ALL Under 10",-4,0,-0.0935738297639075,-0.819358422650308,0.632210763122493
"FR12",-4,2,1.54384242438437,-0.629558601853491,3.71724345062223
"FR13",-4,0,0.639259343230856,-1.44704513752372,2.72556382398544
"FR18",-4,0,0.200329185200009,-5.79592334064604,6.19658171104606
"FR21",-4,1,0.485483792571164,-1.01488425562404,1.98585184076636
"FR23",-4,0,-0.303976669859352,-2.17790605154378,1.56995271182507
"FR25",-4,0,0.169706715993506,-4.31237970311111,4.65179313509812
"FR29",-4,0,0.15293853748339,-2.2523238338049,2.55820090877168
"FR32",-4,4,3.16758693933681,-1.64940540599543,7.98457928466905
"FR38",-4,0,0.304251216156286,-1.18229360971884,1.79079604203142
"FR41",-4,1,0.801763694555194,-5.05892461889968,6.66245200801006
"FR44",-4,0,-0.519536616162477,-3.05340090362516,2.0143276713002
"FR47",-4,0,-0.0950782939890975,-1.80433090007393,1.61417431209573
"FR5",-4,2,0.726815143351307,-1.90348731344674,3.35711760014935
"FR76",-4,0,0.00040857644995379,-1.6525553185611,1.65337247146101
"FR77",-4,0,-0.146027073881977,-1.67274185662458,1.38068770886063
"FR81",-4,0,0.298387174497885,-3.10593146637254,3.70270581536831
"FR89",-4,0,0.287974116272892,-2.23834809804281,2.81429633058859
"FR91",-4,1,0.443804424545641,-1.80809905009374,2.69570789918502
"FR92",-4,0,0.571788119593139,-1.34276738011218,2.48634361929846
"ALL",-3,0.341974456930132,0.185074137276264,-0.31094225345293,0.681090528005459
"ALL Over 10",-3,0.660789497725142,0.618161289915497,-0.154390236083287,1.39071281591428
"ALL Under 10",-3,0.118377022732947,-0.118666789978673,-0.765647692688502,0.528314112731155
"FR12",-3,0,0.952920061094611,-1.53383157024628,3.4396716924355
"FR13",-3,2,0.588395220038585,-1.29272330985474,2.46951374993191
"FR18",-3,1,0.430037711598719,-3.60503373067544,4.46510915387288
"FR21",-3,0,0.101479170998086,-2.36938320369937,2.57234154569554
"FR23",-3,0,-0.167353862836784,-2.43364911687726,2.09894139120369
"FR25",-3,0,-0.00372739737844019,-5.37451891332206,5.36706411856518
"FR29",-3,2,0.809158743564609,-1.30125774549325,2.91957523262246
"FR32",-3,2,3.95363353978014,-4.40304794724132,12.3103150268016
"FR38",-3,0,0.566590746128757,-2.53217019949755,3.66535169175507
"FR41",-3,1,0.743263527741902,-3.20120726514214,4.68773432062595
"FR44",-3,0,-0.114004015708824,-2.17682407363673,1.94881604221908
"FR47",-3,0,0.167773695141996,-2.54169883645761,2.8772462267416
"FR5",-3,0,0.532209810181254,-1.12507196219045,2.18949158255295
"FR76",-3,0,-0.222170145554593,-1.32103913235569,0.876698841246508
"FR77",-3,0,-0.210961495493488,-1.56311727433695,1.14119428334998
"FR81",-3,1,0.122708626244406,-2.00261885977477,2.24803611226359
"FR89",-3,0,-0.00802668687649633,-2.77605187857037,2.75999850481738
"FR91",-3,0,0.221277314384658,-2.14524080370174,2.58779543247106
"FR92",-3,0,1.02458741444238,-1.89277037924757,3.94194520813233
"ALL",-2,0.349295169022356,0.439014588663643,-0.176591810982899,1.05462098831019
"ALL Over 10",-2,0.740820803170078,0.829857655633157,-0.0666694428394481,1.72638475410576
"ALL Under 10",-2,0,0.090328364234149,-0.756469218920507,0.937125947388805
"FR12",-2,2,1.62072415565624,-1.07797415117638,4.31942246248886
"FR13",-2,1,0.996655503560644,-2.08800900102316,4.08132000814445
"FR18",-2,0,0.533385298401452,-4.94984324026812,6.01661383707102
"FR21",-2,0,0.330302512061527,-2.1005604692651,2.76116549338816
"FR23",-2,0,0.0587361082723468,-2.39753946222904,2.51501167877373
"FR25",-2,0,0.0308356541699687,-4.25446159765422,4.31613290599416
"FR29",-2,0,0.457413440388662,-1.79592791089373,2.71075479167105
"FR32",-2,2,3.33813165592866,-2.81417969447567,9.49044300633299
"FR38",-2,0,0.523575425851923,-3.10537512818148,4.15252597988532
"FR41",-2,1,0.483163789305568,-4.56002557351938,5.52635315213052
"FR44",-2,0,0.362401849178315,-2.42815116561556,3.15295486397219
"FR47",-2,0,0.359043400052057,-3.84440742957266,4.56249422967677
"FR5",-2,0,0.711932173430335,-1.61365456643528,3.03751891329595
"FR76",-2,0,0.367858923066761,-2.47469140892953,3.21040925506305
"FR77",-2,0,-0.0212457507241164,-1.47389101148501,1.43139951003678
"FR81",-2,0,0.521061492535737,-3.19123869282611,4.23336167789758
"FR89",-2,0,-0.151506278063329,-2.0217950734471,1.71878251732044
"FR91",-2,0,0.278580804089817,-3.16993270387146,3.7270943120511
"FR92",-2,2,1.14354262110921,-0.965046064794725,3.25213130701314
"ALL",-1,0.896744754006401,0.656233837590719,-0.166054974514084,1.47852264969552
"ALL Over 10",-1,1.56602084089455,1.03453238145702,-0.0521152250227126,2.12117998793676
"ALL Under 10",-1,0,0.149361948236834,-1.10846384461302,1.40718774108669
"FR12",-1,1,2.74168945339339,-0.41290534196736,5.89628424875414
"FR13",-1,1,1.36176638815977,-4.09120880722595,6.81474158354549
"FR18",-1,0,0.41916475439511,-12.7913593708297,13.6296888796199
"FR21",-1,1,0.0644908545245939,-5.40810624562737,5.53708795467656
"FR23",-1,0,-0.0811859337998091,-2.98720295957157,2.82483109197195
"FR25",-1,0,0.359004447891812,-6.23770868378109,6.95571757956471
"FR29",-1,0,0.157505252750192,-2.75233185539273,3.06734236089312
"FR32",-1,2,5.08083627329983,-2.37548515132765,12.5371576979273
"FR38",-1,1,0.66618111599251,-1.52563310525516,2.85799533724018
"FR41",-1,0,-0.170559557425086,-12.6922645983102,12.35114548346
"FR44",-1,0,0.127117604173441,-2.52281440491885,2.77704961326573
"FR47",-1,0,0.118029565959874,-4.64512781899854,4.88118695091829
"FR5",-1,4,0.59168810152196,-1.56677498928601,2.75015119232993
"FR76",-1,0,0.0934474498371949,-2.94139179380218,3.12828669347657
"FR77",-1,0,0.156231255562767,-3.82059558398523,4.13305809511076
"FR81",-1,0,0.657810759031837,-3.50835764036317,4.82397915842684
"FR89",-1,0,0.175845651556627,-3.63013707872298,3.98182838183623
"FR91",-1,0,1.11547286707342,-3.03418932432646,5.2651350584733
"FR92",-1,1,2.02230063848055,-2.20216412095288,6.24676539791398
"ALL",0,0.503506906840671,0.736809799822995,-0.0316565649887376,1.50527616463473
"ALL Over 10",0,1.09284339169261,1.38154226715269,0.249399718398248,2.51368481590714
"ALL Under 10",0,0,0.185974650958104,-0.860484221577887,1.23243352349409
"FR12",0,2,2.15035997151193,0.092359568496958,4.2083603745269
"FR13",0,1,1.87324080275728,-3.95075683744599,7.69723844296055
"FR18",0,0,0.691664658695808,-10.8401030360827,12.2234323534743
"FR21",0,2,-0.374630454943415,-10.5068201890984,9.75755927921162
"FR23",0,0,0.00722065446335041,-2.44383144272159,2.45827275164829
"FR25",0,0,-0.0762783959468636,-5.72751197588534,5.57495518399162
"FR29",0,0,-0.0968926372763602,-3.19394071778667,3.00015544323395
"FR32",0,3,6.18982222678048,0.093807022012685,12.2858374315483
"FR38",0,0,1.11456895985678,-2.55976895890881,4.78890687862237
"FR41",0,2,0.688125653855673,-10.5345625619009,11.9108138696122
"FR44",0,0,0.262848526567685,-1.88448153002242,2.41017858315779
"FR47",0,0,-0.137941821792442,-3.78490387019377,3.50902022660889
"FR5",0,1,0.654101363177863,-2.00600376679402,3.31420649314975
"FR76",0,0,0.151449024575449,-1.98878312487816,2.29168117402906
"FR77",0,0,0.0267706151293674,-3.79469396970625,3.84823519996499
"FR81",0,0,0.729627164558883,-3.04528258945788,4.50453691857565
"FR89",0,0,0.561945308973321,-3.55952161725784,4.68341223520448
"FR91",0,1,0.699604296050103,-2.57049124888522,3.96969984098542
"FR92",0,0,2.04452787770408,-2.14970947492062,6.23876523032878
"ALL",1,1.01614782051511,0.783615910665495,0.00481755903023784,1.56241426230075
"ALL Over 10",1,1.52211135452654,1.07184448588822,0.105317123819358,2.03837184795709
"ALL Under 10",1,0.079532221372639,0.250060898248102,-1.06496782191292,1.56508961840912
"FR12",1,2,2.14643629048696,0.269346996574379,4.02352558439954
"FR13",1,3,1.32351069646866,-2.92091379518853,5.56793518812585
"FR18",1,0,-0.0690404804044298,-9.71930012729096,9.5812191664821
