"ATT","S.E.","CI.lower","CI.upper","p.value","n.Treated","month","hexid"
0.481507093625903,4.23453399969951,-7.81802703709548,8.78104122434729,0.909468015977083,1,11,"FR32"
-0.469011670903601,2.78058597312523,-5.91886003414632,4.98083669233912,0.866053321793089,1,12,"FR32"
2.48355628247891,2.9753472319541,-3.34801713365207,8.31512969860988,0.403880215936113,1,13,"FR32"
-0.490283788426532,3.21319568845765,-6.7880316130829,5.80746403622984,0.878725966023074,1,14,"FR32"
0.198171846904208,3.97155453197263,-7.58593199839898,7.98227569220739,0.960203827822926,1,15,"FR32"
-0.752024620296837,2.04137910923156,-4.75305415318315,3.24900491258948,0.712582098494716,1,16,"FR32"
1.61953121270178,1.77621708758629,-1.86179030769198,5.10085273309554,0.361880984595214,1,17,"FR32"
2.19310883960711,3.34117979313833,-4.35548322081701,8.74170090003124,0.51157479488334,1,18,"FR32"
6.6374470608752,4.11272677300804,-1.42334929247419,14.6982434142246,0.106553479918003,1,19,"FR32"
4.8390477379715,5.7237186926026,-6.37923475716828,16.0573302331113,0.397866486215004,1,20,"FR32"
-0.0843187678908137,3.35258696254473,-6.65526846951702,6.48663093373539,0.979935031670814,1,21,"FR32"
3.01118964520853,3.3259459003717,-3.50754453404864,9.5299238244657,0.365272905706122,1,22,"FR32"
2.00077487240568,2.93221397756704,-3.74625891859066,7.74780866340202,0.495022263665515,1,23,"FR32"
2.59968585065785,3.90529917831265,-5.05455988768881,10.2539315890045,0.505614629460569,1,24,"FR32"
-0.740916216932627,6.47619293734392,-13.4340211310594,11.9521886971941,0.908915849256029,1,25,"FR32"
1.6787484956101,3.94176439391842,-6.04696775201236,9.40446474323255,0.670189766022739,1,26,"FR32"
-1.92132457316062,2.41468246695296,-6.65401524248875,2.81136609616751,0.426215640031419,1,27,"FR32"
-0.357613772586482,4.8223891521605,-9.8093228302577,9.09409528508474,0.94088548368876,1,28,"FR32"
0.49268063399382,2.83598365488578,-5.06574519032657,6.05110645831421,0.86208176272191,1,29,"FR32"
0.637105045865295,2.96260233899937,-5.16948883908759,6.44369893081818,0.829729016860578,1,30,"FR32"
0.275190549085933,2.19740307428076,-4.03164033602194,4.58202143419381,0.900337950660123,1,31,"FR32"
1.11099820567011,4.17200951798557,-7.06599019273991,9.28798660408014,0.790009636666648,1,32,"FR32"
0.184991830099656,4.28437066525273,-8.2122203702156,8.58220403041491,0.965559405239342,1,33,"FR32"
2.76845982542551,3.63560406328138,-4.35719320065346,9.89411285150449,0.446367128534069,1,34,"FR32"
1.42971435394013,5.72584175835973,-9.79272927362043,12.6521579815007,0.802823185181726,1,35,"FR32"
1.10222031673629,4.87358811209252,-8.44983685844761,10.6542774919202,0.82107544332554,1,36,"FR32"
-0.281447933300158,1.94008303056314,-4.08394080022123,3.52104493362091,0.884655568384081,0,-36,"FR25"
0.0441340268853706,1.96307639156419,-3.80342499948129,3.89169305325203,0.98206341200095,0,-35,"FR25"
0.129170057844174,1.75615643506291,-3.31283330609738,3.57117342178573,0.941366304343608,0,-34,"FR25"
0.0732256241079867,1.77889762468971,-3.41334965246769,3.55980090068366,0.967165564443225,0,-33,"FR25"
0.0415016189297739,1.61562979522331,-3.12507459205775,3.20807782991729,0.979506530652135,0,-32,"FR25"
0.148452316573504,1.30009443783486,-2.39968595808368,2.69659059123069,0.909090512438238,0,-31,"FR25"
0.283878591118195,1.28622881435433,-2.23708356089395,2.80484074313034,0.825321253747282,0,-30,"FR25"
0.283420606154341,1.42408801801617,-2.50774061997237,3.07458183228105,0.842247863964168,0,-29,"FR25"
0.198707011929215,1.62002173579719,-2.97647724440534,3.37389126826376,0.902378712821034,0,-28,"FR25"
-0.180871640560315,3.02947449811059,-6.11853254893962,5.75678926781899,0.952391413453406,0,-27,"FR25"
0.04545312933754,2.48760337219388,-4.83015988798284,4.92106614665792,0.985421979781764,0,-26,"FR25"
0.0969155768365564,4.5678781672681,-8.85596111677576,9.04979227044887,0.983072744386729,0,-25,"FR25"
-0.116449183673874,3.48088764312306,-6.93886359842558,6.70596523107784,0.973312646823705,0,-24,"FR25"
-0.178454100505174,3.17492827107801,-6.40119916531609,6.04429096430574,0.95517667716709,0,-23,"FR25"
-0.195855155922366,2.16778213839578,-4.44463007350731,4.05291976166258,0.928010540037306,0,-22,"FR25"
0.14121300245235,2.40659796472208,-4.57563233367032,4.85805833857502,0.953209030372193,0,-21,"FR25"
0.173558563992538,2.30256707420652,-4.33938997344001,4.68650710142508,0.939915461426653,0,-20,"FR25"
-0.18859641909167,3.35805108480185,-6.77025560354896,6.39306276536562,0.955212384296719,0,-19,"FR25"
0.295162859306319,3.61887724322689,-6.79770620188998,7.38803192050262,0.934995021589316,0,-18,"FR25"
0.126345196957297,3.63941280187531,-7.00677281959232,7.25946321350692,0.972306346604132,0,-17,"FR25"
-0.153942804299096,1.97195824422882,-4.01890994200442,3.71102433340623,0.937775588193333,0,-16,"FR25"
-0.272155361511888,2.06584159605537,-4.32113048754516,3.77681976452138,0.895189413724291,0,-15,"FR25"
-0.445963049605298,3.62626828885769,-7.55331829404605,6.66139219483546,0.902121936275271,0,-14,"FR25"
-0.488575966393447,4.01590663929115,-8.35960834467939,7.3824564118925,0.90316814242071,0,-13,"FR25"
1.04761401247398,3.35549468352776,-5.52903471755606,7.62426274250402,0.754882061235712,0,-12,"FR25"
-0.293764404129476,2.53158760430913,-5.2555849322834,4.66805612402445,0.907621160272809,0,-11,"FR25"
0.702383831614728,3.44436272833564,-6.04844306561524,7.4532107288447,0.838413886638732,0,-10,"FR25"
-0.115650571773689,2.20982217874982,-4.44682245436116,4.21552131081378,0.958261935722012,0,-9,"FR25"
0.0054218432556068,2.96449360586725,-5.80487885664348,5.81572254315469,0.998540727966338,0,-8,"FR25"
-0.235826713338809,2.82677265256982,-5.7761993048584,5.30454587818079,0.933512709227497,0,-7,"FR25"
-0.176312875217276,2.77321333906701,-5.61171114123467,5.25908539080012,0.949306962538615,0,-6,"FR25"
-0.315876717661903,2.76335544325545,-5.73195386292531,5.1002004276015,0.908992756417586,0,-5,"FR25"
-0.169706715993506,2.28682080612641,-4.65179313509813,4.31237970311112,0.940842682136201,0,-4,"FR25"
0.00372739737844019,2.7402501057712,-5.36706411856518,5.37451891332206,0.998914685963572,0,-3,"FR25"
-0.0308356541699687,2.18641632480294,-4.31613290599415,4.25446159765422,0.988747579077402,0,-2,"FR25"
-0.359004447891812,3.36573181125109,-6.95571757956471,6.23770868378109,0.915055064963437,1,-1,"FR25"
0.0762783959468636,2.8833354207091,-5.57495518399161,5.72751197588534,0.978894492933574,1,0,"FR25"
0.938876913649729,2.37911585115818,-3.72410446966866,5.60185829696811,0.693113976566207,1,1,"FR25"
0.0915491645456719,2.07619753512737,-3.97772322909482,4.16082155818616,0.964828972330477,1,2,"FR25"
0.312934575297108,3.3883750217904,-6.3281584335272,6.95402758412142,0.9264157099552,1,3,"FR25"
1.11769671707225,3.02508025179445,-4.81135162678824,7.04674506093273,0.711772425277328,1,4,"FR25"
-0.0261969848115154,1.50376943494547,-2.97353091835679,2.92113694873376,0.986100852945313,1,5,"FR25"
0.982210709978846,1.3505561181239,-1.66483064064421,3.6292520606019,0.467064308022857,1,6,"FR25"
0.292927728565942,2.62874677856298,-4.85932128189318,5.44517673902507,0.911273418475098,1,7,"FR25"
-0.162382926883566,3.68951102579451,-7.39369165800424,7.06892580423711,0.964894802307242,1,8,"FR25"
-0.257880659545556,4.30307520280368,-8.69175307980815,8.17599176071704,0.952211874431782,1,9,"FR25"
-0.444597929025775,3.20675485048976,-6.72972194323483,5.84052608518328,0.889731321872918,1,10,"FR25"
-0.207196555297222,2.4593227362658,-5.02738054473869,4.61298743414425,0.932858113035708,1,11,"FR25"
-0.0692936159273415,2.34938628125902,-4.6740061129675,4.53541888111282,0.976470326841501,1,12,"FR25"
-0.0429021438924793,2.69770427993654,-5.33030537350766,5.24450108572271,0.98731161319514,1,13,"FR25"
0.0372573062587543,4.91389192126012,-9.5937938833334,9.66830849585091,0.993950468366259,1,14,"FR25"
0.0680790134477072,2.31879906609412,-4.47668364348187,4.61284167037728,0.976577793300071,1,15,"FR25"
-0.440648441172585,2.46020094829454,-5.26255369456116,4.38125681221599,0.857850739892171,1,16,"FR25"
0.00530272787841812,3.44874251258018,-6.75410838873091,6.76471384448774,0.998773186742187,1,17,"FR25"
0.0856847822084584,1.94457001911165,-3.72560242066674,3.89697198508366,0.964853696629007,1,18,"FR25"
0.0689588250743625,1.82978056542774,-3.51734518277534,3.65526283292406,0.969937291283496,1,19,"FR25"
-0.292983487421122,1.94704992828842,-4.10913122296773,3.52316424812548,0.880389407522591,1,20,"FR25"
-0.284615485881608,2.96374459022293,-6.09344814209397,5.52421717033076,0.923494845380963,1,21,"FR25"
-0.266364224707541,3.27386291409283,-6.68301762665083,6.15028917723575,0.93515499389966,1,22,"FR25"
-0.0294737487259253,2.21542216127252,-4.37162139537196,4.31267389792011,0.989385338934261,1,23,"FR25"
-0.149091590519489,4.11157572407855,-8.20763192942264,7.90944874838366,0.971073908908562,1,24,"FR25"
-0.167671248968693,3.36994443660829,-6.77264097462206,6.43729847668468,0.960317706601907,1,25,"FR25"
-0.0621263906653127,1.98714220019981,-3.95685353521661,3.83260075388599,0.975058848935148,1,26,"FR25"
-0.107340484784929,3.58578997211844,-7.13535968626195,6.92067871669209,0.976118923085656,1,27,"FR25"
-0.42767438323599,2.61589072780645,-5.55472599722891,4.69937723075693,0.870131921297619,1,28,"FR25"
-0.130021703422806,1.64369459580502,-3.35160391278377,3.09156050593816,0.936950440959857,1,29,"FR25"
-0.294473767711284,2.09753166036841,-4.40556027846587,3.8166127430433,0.888351369576172,1,30,"FR25"
-0.439363133375815,2.39932104090449,-5.14194596089776,4.26321969414613,0.854704038539079,1,31,"FR25"
-0.0297714051295257,2.90123039259568,-5.71607848547007,5.65653567521101,0.991812533164341,1,32,"FR25"
-0.362196427309229,3.51975848497139,-7.26079629213242,6.53640343751396,0.918039343369685,1,33,"FR25"
-0.814646772940544,5.32598326496004,-11.2533821545253,9.62408860864418,0.878432133284251,1,34,"FR25"
-0.309811883551471,3.26624280101617,-6.71153013830638,6.09190637120344,0.924431842785898,1,35,"FR25"
0.0548474009844236,1.61631438379612,-3.11307057895002,3.22276538091886,0.97293008231213,1,36,"FR25"
-0.153617698622116,1.37683145298672,-2.85215775925803,2.5449223620138,0.911161703083722,0,-36,"FR47"
0.181598123547501,0.991259217235119,-1.7612342415767,2.1244304886717,0.854641541618444,0,-35,"FR47"
-0.321396537506084,1.55732993247954,-3.37370711721217,2.7309140422,0.836496707282458,0,-34,"FR47"
0.761263384935241,1.91649897753789,-2.99500558744686,4.51753235731734,0.691208443330767,0,-33,"FR47"
-0.229909777097526,1.8916259438479,-3.937428499261,3.47760894506595,0.903262680989091,0,-32,"FR47"
0.548290515597905,1.50388566030575,-2.3992712154676,3.49585224666341,0.715423019471388,0,-31,"FR47"
-0.0735966566577596,1.027536349496,-2.08753089447567,1.94033758116015,0.942900835377149,0,-30,"FR47"
-0.0464446359212169,1.06579621281787,-2.13536682790344,2.042477556061,0.965241260757166,0,-29,"FR47"
0.105190159600631,1.33598996929052,-2.51330206391557,2.72368238311683,0.937242816863505,0,-28,"FR47"
-0.0430226178733654,1.31934229611194,-2.62888600153314,2.54284076578641,0.973986280902085,0,-27,"FR47"
-0.403790447347367,1.3889140641521,-3.12601199070663,2.3184310960119,0.771262527608777,0,-26,"FR47"
-0.452766249142676,1.39617478000868,-3.18921853408283,2.28368603579747,0.745718094146033,0,-25,"FR47"
-0.166386235528787,1.58343789075825,-3.26986747317102,2.93709500211345,0.916313039725057,0,-24,"FR47"
0.0802883715727705,1.16496686968872,-2.20300473619949,2.36358147934503,0.945054081080932,0,-23,"FR47"
0.222508470868577,1.28709772478708,-2.30015671429755,2.74517365603471,0.862748796300441,0,-22,"FR47"
0.119279280078446,1.18937182135955,-2.21184665401307,2.45040521416996,0.920115978527824,0,-21,"FR47"
-0.163288764044414,1.0780778398769,-2.27628250273387,1.94970497464504,0.879610598087579,0,-20,"FR47"
0.431150650587854,1.14694551635658,-1.81682125370074,2.67912255487644,0.706982275180545,0,-19,"FR47"
0.186241506122036,0.897059308941141,-1.57196243139899,1.94444544364306,0.835530864165106,0,-18,"FR47"
0.400827189742083,0.688683612979458,-0.948967888440575,1.75062226792474,0.560553646299771,0,-17,"FR47"
-0.00105522784606382,1.38867973870418,-2.72281750176674,2.72070704607462,0.999393704752787,0,-16,"FR47"
-0.152437253433956,1.26972728387143,-2.64105700000982,2.33618249314191,0.904439489210802,0,-15,"FR47"
0.0879813655000283,0.95185038782141,-1.77761111330042,1.95357384430047,0.926354873972354,0,-14,"FR47"
-0.22337517742449,1.42220915168091,-3.01085389320233,2.56410353835335,0.875195894752564,0,-13,"FR47"
-0.269083937214358,1.58243771378699,-3.37060486401476,2.83243698958604,0.864975583893791,0,-12,"FR47"
0.735220831120378,1.25280909650338,-1.72023987753041,3.19068153977117,0.557299191855414,0,-11,"FR47"
-0.689497638858458,1.50369292865131,-3.63668162282258,2.25768634510567,0.646567262407546,0,-10,"FR47"
-0.10456135615553,1.0422416402355,-2.14731743420507,1.93819472189401,0.920087480769785,0,-9,"FR47"
0.0945507224338122,1.79045105366602,-3.41466885883337,3.603770303701,0.957884627790894,0,-8,"FR47"
-0.239352892662828,2.01573954431788,-4.19012980173905,3.71142401641339,0.905479781290986,0,-7,"FR47"
0.117672317014976,1.56126379452022,-2.94234849061099,3.17769312464095,0.939920396716981,0,-6,"FR47"
0.0932590158197087,0.911858007964625,-1.69394983880539,1.88046787044481,0.918539496798773,0,-5,"FR47"
0.0950782939890975,0.872083680908016,-1.61417431209573,1.80433090007393,0.913183233759158,0,-4,"FR47"
-0.167773695141996,1.38240934678983,-2.8772462267416,2.54169883645761,0.903403321639211,0,-3,"FR47"
-0.359043400052057,2.14465717879563,-4.56249422967676,3.84440742957265,0.867045130838937,0,-2,"FR47"
-0.118029565959874,2.43022699525583,-4.88118695091828,4.64512781899854,0.961264129226603,1,-1,"FR47"
0.137941821792442,1.86072911398786,-3.50902022660889,3.78490387019377,0.940904390353517,1,0,"FR47"
-0.0381321308191962,2.90732327447412,-5.73638104020353,5.66011677856514,0.989535334298158,1,1,"FR47"
-0.329373227369655,2.32493858480312,-4.88616911985129,4.22742266511198,0.887340951682272,1,2,"FR47"
-0.772153902635793,2.82048000703623,-6.30019313554209,4.7558853302705,0.784263807174458,1,3,"FR47"
-0.102640856784463,2.50791546737345,-5.01806484910735,4.81278313553843,0.967354283173315,1,4,"FR47"
0.369034136249655,2.73065975475936,-4.98296063711167,5.72102890961098,0.89249748538313,1,5,"FR47"
-0.117103030285453,1.65905674255959,-3.36879449401059,3.13458843343969,0.943728763643363,1,6,"FR47"
-0.020426338265074,1.84369536899027,-3.63400285994928,3.59315018341913,0.991160401656875,1,7,"FR47"
0.0556348232269165,1.2636488117858,-2.42107133698009,2.53234098343392,0.964882782812164,1,8,"FR47"
-0.176632194994358,1.32580257706714,-2.77515749665634,2.42189310666763,0.894014159461527,1,9,"FR47"
-0.143864298842825,1.02230326008824,-2.14754186989365,1.859813272208,0.888086674732831,1,10,"FR47"
0.123116128095703,1.31326770448217,-2.45084127474894,2.69707353094035,0.925309395713181,1,11,"FR47"
1.35645687387126,1.52628049495651,-1.63499792654947,4.34791167429199,0.37414622831629,1,12,"FR47"
0.0125324516029709,1.72984585597297,-3.37790312490991,3.40296802811585,0.99421950682221,1,13,"FR47"
1.23397022612848,0.796478655992299,-0.327099254071294,2.79503970632825,0.121313890235017,1,14,"FR47"
0.00271170029266438,2.60941820112234,-5.11165399451042,5.11707739509575,0.999170840685221,1,15,"FR47"
0.227270092451302,1.01364706416436,-1.75944164634561,2.21398183124821,0.822593684517948,1,16,"FR47"
0.477657234053646,1.59110249179485,-2.6408463455762,3.59616081368349,0.764020642580251,1,17,"FR47"
0.0442593516362039,1.49184252324209,-2.87969826452365,2.96821696779606,0.976332171030975,1,18,"FR47"
0.209624844006178,1.47754638007396,-2.68631284642631,3.10556253443867,0.887179836865637,1,19,"FR47"
0.328786620667898,1.31122724442225,-2.24117155394742,2.89874479528322,0.802009530107212,1,20,"FR47"
0.0511546383508348,1.94103469839481,-3.75320346324556,3.85551273994723,0.978974733451932,1,21,"FR47"
0.0613726484672067,1.77996882509294,-3.42730214231902,3.55004743925344,0.972494693673011,1,22,"FR47"
0.00378738375999578,2.43999670200571,-4.77851827456771,4.7860930420877,0.998761517254517,1,23,"FR47"
-0.0291653345065515,1.16789126657624,-2.31819015485484,2.25985948584174,0.980076782582769,1,24,"FR47"
0.147844685224288,2.33722871643873,-4.4330394226284,4.72872879307698,0.949562330327197,1,25,"FR47"
0.554108599334761,3.09825540146095,-5.51836040243539,6.62657760110491,0.858059128143559,1,26,"FR47"
0.169847848812504,2.21985772638492,-4.18099334570491,4.52068904332992,0.939011016732668,1,27,"FR47"
0.0872638874916936,1.7458259898995,-3.33449217598532,3.50901995096871,0.960134900624287,1,28,"FR47"
0.108129605429421,1.82115828514599,-3.46127504360345,3.67753425446229,0.952654154417757,1,29,"FR47"
0.295696681120872,2.02317068144427,-3.66964498908726,4.26103835132901,0.883798962404106,1,30,"FR47"
0.143700840091134,1.85672924712109,-3.49542161330838,3.78282329349065,0.938309626748723,1,31,"FR47"
0.159869971400097,2.5550551839187,-4.84794616759291,5.16768611039311,0.95010886659462,1,32,"FR47"
0.319429022351577,2.75649155737822,-5.08319515379845,5.7220531985016,0.907745697008148,1,33,"FR47"
0.0316049460210378,2.23752284486591,-4.35385924450174,4.41706913654382,0.988730278205937,1,34,"FR47"
-0.258013358954063,2.04890122981568,-4.27378597727262,3.75775925936449,0.899789179134871,1,35,"FR47"
-0.00883215543349876,2.28993650685987,-4.49702523576229,4.4793609248953,0.996922612061098,1,36,"FR47"
0.00844007933051039,1.23128603154619,-2.40483619716727,2.42171635582829,0.994530794566654,0,-36,"FR18"
-0.0926526552091094,2.33833925134934,-4.67571337149016,4.49040806107194,0.968393472601588,0,-35,"FR18"
0.0429621440555832,1.51092535074041,-2.91839712672416,3.00432141483533,0.977315747035759,0,-34,"FR18"
0.130537288918058,2.90497068594911,-5.56310063168682,5.82417520952294,0.964158451974803,0,-33,"FR18"
0.163924520408489,2.51510806547617,-4.765596705151,5.09344574596798,0.948033921273944,0,-32,"FR18"
0.135156064285815,3.24655385292586,-6.22797256131861,6.49828468989024,0.966793159597614,0,-31,"FR18"
-0.102527688779299,2.62954147714838,-5.25633427984438,5.05127890228578,0.968897795446972,0,-30,"FR18"
0.1391572394219,1.50568505156012,-2.81193123369628,3.09024571254008,0.926363385724115,0,-29,"FR18"
0.0269678736590436,1.89893128624068,-3.69486905648901,3.7488048038071,0.988669138835403,0,-28,"FR18"
0.0538280462979588,1.83292609378286,-3.53864108384014,3.64629717643606,0.976571671591818,0,-27,"FR18"
-0.0249239161418827,1.79918288559007,-3.55125757349926,3.50140974121549,0.988947331581399,0,-26,"FR18"
-0.142804359248717,2.03392765230473,-4.12922930492608,3.84362058642865,0.944025615557011,0,-25,"FR18"
-0.51665540072465,1.84549617011134,-4.13376142774948,3.10045062630018,0.779512229045999,0,-24,"FR18"
0.0374552266049513,1.63814195937934,-3.17324401534243,3.24815446855234,0.981758392079406,0,-23,"FR18"
-0.121303232775166,1.75854442673062,-3.56798697438082,3.32538050883049,0.945006065130087,0,-22,"FR18"
0.904412054960531,1.77226945265434,-2.5691722431425,4.37799635306356,0.609832230666029,0,-21,"FR18"
-0.290279476817637,3.01426596537311,-6.19813220877379,5.61757325513851,0.923280818654861,0,-20,"FR18"
-0.136856839131195,3.13616019576232,-6.28361787257342,6.00990419431103,0.96519268628004,0,-19,"FR18"
-0.248328192905383,2.18643049465679,-4.53365321713278,4.03699683132202,0.909573129169593,0,-18,"FR18"
0.168019866245115,2.12552531715101,-3.99793320359895,4.33397293608918,0.93699394219431,0,-17,"FR18"
1.03516730452559,1.6537026466128,-2.20603032397407,4.27636493302524,0.531334992165505,0,-16,"FR18"
0.0428077655678387,1.50414485277526,-2.90526197340297,2.99087750453865,0.977295374899027,0,-15,"FR18"
-0.156162083443552,3.12350004174634,-6.27810967097573,5.96578550408863,0.96012568421277,0,-14,"FR18"
-0.141261379037395,2.39273997256167,-4.83094554962762,4.54842279155283,0.952922241868074,0,-13,"FR18"
-0.20743399728527,2.54721927411732,-5.19989203528148,4.78502404071094,0.935095642259915,0,-12,"FR18"
0.732653236619643,2.52285866187973,-4.21205887874954,5.67736535198882,0.77150567102567,0,-11,"FR18"
0.183458681785231,2.13189404438744,-3.99497686406958,4.36189422764004,0.93142324013957,0,-10,"FR18"
-0.670748172000939,2.14083852596577,-4.86671457960966,3.52521823560778,0.75404442478385,0,-9,"FR18"
-0.287583435133231,2.82881252814129,-5.83195410930585,5.25678723903939,0.919024770156831,0,-8,"FR18"
0.048821807753636,2.47971487807975,-4.81133004521081,4.90897366071808,0.984291883532975,0,-7,"FR18"
-0.529754648363263,2.77976470773067,-5.97799336101088,4.91848406428436,0.848858299480133,0,-6,"FR18"
-0.0207415282430248,1.99718144875923,-3.93514523840264,3.89366218191659,0.991713798625978,0,-5,"FR18"
-0.200329185200009,3.0593687298051,-6.19658171104606,5.79592334064604,0.947791382027582,0,-4,"FR18"
0.569962288401281,2.05874774950065,-3.46510915387288,4.60503373067544,0.781896042305724,0,-3,"FR18"
-0.533385298401452,2.79761698782252,-6.01661383707103,4.94984324026812,0.848794319471755,0,-2,"FR18"
-0.41916475439511,6.74018718171747,-13.6296888796199,12.7913593708297,0.950412410431497,1,-1,"FR18"
-0.691664658695808,5.88366306000498,-12.2234323534743,10.8401030360827,0.906418828434869,1,0,"FR18"
0.0690404804044298,4.92369233465847,-9.5812191664821,9.71930012729096,0.988812353712814,1,1,"FR18"
0.52135425029016,3.14294604434662,-5.63870680198184,6.68141530256216,0.868250796066654,1,2,"FR18"
-0.391016210734328,6.67596120046095,-13.4756597258246,12.6936273043559,0.953293990148607,1,3,"FR18"
0.729546480016345,2.05156447910393,-3.29144601098904,4.75053897102173,0.72213643756083,1,4,"FR18"
0.0225062333014039,5.53839651007898,-10.8325514585557,10.8775639251585,0.996757666841395,1,5,"FR18"
-0.388230127532806,4.1028007080069,-8.42957175097177,7.65311149590615,0.924612186390457,1,6,"FR18"
-0.121864231335976,5.92023827278345,-11.7253180258872,11.4815895632152,0.983577228129352,1,7,"FR18"
-0.32697746741318,4.48223028993228,-9.11198740609497,8.45803247126861,0.941846124424585,1,8,"FR18"
-0.255718357172253,3.07725310235344,-6.28702360909914,5.77558689475463,0.933772381298961,1,9,"FR18"
-0.0359818643471536,3.73849646463307,-7.36330029135828,7.29133656266398,0.992320728115647,1,10,"FR18"
0.205275931356455,4.09169193074669,-7.81429288874021,8.22484475145312,0.959987746228447,1,11,"FR18"
-0.319383364800952,3.55748748615468,-7.29193071311605,6.65316398351415,0.928463797841434,1,12,"FR18"
1.13200441662565,4.41385722498576,-7.51899677724833,9.78300561049964,0.797591011574329,1,13,"FR18"
-0.170764532371113,2.2216243796882,-4.52506830373612,4.1835392389939,0.938731165104842,1,14,"FR18"
0.183515977572893,3.29244286806621,-6.26955346499264,6.63658542013842,0.95555009211566,1,15,"FR18"
0.0749225691948094,3.54685154030052,-6.87677870830463,7.02662384669425,0.983146992444364,1,16,"FR18"
0.129628830627706,3.84620669816662,-7.40879777487558,7.66805543613099,0.973113960497678,1,17,"FR18"
-0.104903170388385,1.83438906849736,-3.70023967827719,3.49043333750042,0.954396249895675,1,18,"FR18"
-0.171104307465676,1.70794249546558,-3.51861008624368,3.17640147131233,0.920200202135769,1,19,"FR18"
0.129616940650967,3.56397716158015,-6.85564993776941,7.11488381907134,0.970988433089469,1,20,"FR18"
-0.236627113945536,3.91376329829628,-7.90746222262094,7.43420799472987,0.951789072489226,1,21,"FR18"
0.037022752677293,5.70507906068835,-11.1447267352255,11.2187722405801,0.994822214536871,1,22,"FR18"
0.529334850480284,3.91697705849673,-7.14779911244295,8.20646881340352,0.892502280687971,1,23,"FR18"
-0.16699742272828,3.39936747374011,-6.8296352414758,6.49564039601924,0.960818860859194,1,24,"FR18"
-0.0194843128969688,3.45578860709086,-6.79270552097888,6.75373689518494,0.995501417522907,1,25,"FR18"
-0.028409862260359,3.71760863990135,-7.31478890508194,7.25796918056123,0.99390264763253,1,26,"FR18"
0.223024383646255,6.23605163534486,-11.9994122273618,12.4454609946543,0.971470764473209,1,27,"FR18"
0.198765369749479,3.83167733986887,-7.31118421677174,7.7087149562707,0.958628896013183,1,28,"FR18"
-0.557432520575938,2.08499913429708,-4.64395573159541,3.52909069044354,0.789196738148249,1,29,"FR18"
1.04179957477691,3.97191107799296,-6.74300308788495,8.82660223743877,0.793096508926689,1,30,"FR18"
-0.0702030849834028,2.66951941401231,-5.302364992478,5.1619588225112,0.979019631176781,1,31,"FR18"
0.0166288190840378,2.99262415107548,-5.84880673628865,5.88206437445673,0.995566496470668,1,32,"FR18"
-0.378148636703861,2.37323807892307,-5.0296097981321,4.27331252472438,0.873402043182398,1,33,"FR18"
-0.266810506457357,3.93825647597211,-7.98565136124432,7.45203034832961,0.945985934022196,1,34,"FR18"
-0.165165157870654,3.98608966111258,-7.97775733279877,7.64742701705746,0.966948804235402,1,35,"FR18"
0.0532649332620743,5.15341309508864,-10.0472391305687,10.1537689970929,0.991753327278225,1,36,"FR18"
-0.566226061997076,1.29672325480411,-3.10775693932869,1.97530481533454,0.662358565602999,0,-36,"FR41"
-0.374985785308273,2.42465508851262,-5.12722243372479,4.37725086310824,0.877093063131257,0,-35,"FR41"
-0.36857924870765,1.51172757594091,-3.33151085198788,2.59435235457258,0.80737543985717,0,-34,"FR41"
-0.454142047560191,2.81318054189145,-5.9678745916763,5.05959049655592,0.871751852888539,0,-33,"FR41"
-0.101151707935596,2.43487256054301,-4.87341423354471,4.67111081767352,0.966863079795376,0,-32,"FR41"
0.501074144566338,3.30172502288064,-5.97018798713441,6.97233627626708,0.87937519161778,0,-31,"FR41"
-0.790595025847548,2.4241311271288,-5.54180472882248,3.96061467712738,0.744321898717923,0,-30,"FR41"
-0.315735925433082,1.46069649723903,-3.17864845236539,2.54717660149922,0.828867423209156,0,-29,"FR41"
-0.594340952403837,1.87628640298159,-4.27179472692995,3.08311282212228,0.75142229159349,0,-28,"FR41"
0.729888048570979,1.81165283263231,-2.82088625587832,4.28066235302028,0.687032705974912,0,-27,"FR41"
0.58209007104134,1.80965635858703,-2.96477121618314,4.12895135826582,0.747711955829634,0,-26,"FR41"
0.477853086112133,1.92949792122604,-3.30389334773581,4.25959951996007,0.804400037366816,0,-25,"FR41"
-0.962313647882448,1.92721316985631,-4.73958205133208,2.81495475556719,0.617547546851139,0,-24,"FR41"
-0.250159856324269,1.65337874439684,-3.49072264814613,2.99040293549759,0.879737326821836,0,-23,"FR41"
0.558976542641192,1.66441065049899,-2.7032083878217,3.82116147310409,0.736991130531875,0,-22,"FR41"
0.461125356234004,1.87698738177378,-3.21770231147874,4.13995302394675,0.805935277604328,0,-21,"FR41"
1.06778709790647,2.9352201964229,-4.685138773777,6.82071296958994,0.716019068661343,0,-20,"FR41"
-0.0848140895626488,3.1611476286083,-6.28054959144912,6.11092141232382,0.978595199461343,0,-19,"FR41"
-0.527543905153711,1.983472519465,-4.41507860763002,3.3599907973226,0.790262422679047,0,-18,"FR41"
-0.132700833640035,2.05423340975907,-4.15892433260673,3.89352266532666,0.948493509771071,0,-17,"FR41"
0.783423794628971,1.6172426224729,-2.38631349968102,3.95316108893896,0.628088211915899,0,-16,"FR41"
-0.37683391634961,1.53727490784587,-3.38983737006465,2.63616953736543,0.80635490937532,0,-15,"FR41"
