"","HEXID","year","population"
"1080","CT17",2007,415193.769535755
"1081","CT18",2007,1670.58461022955
"1082","CT19",2007,2724.84650811211
"1083","CT2",2007,555.624736094375
"1084","CT20",2007,266.197903797872
"1085","CT21",2007,10648.1946253252
"1086","CT22",2007,47600.674435826
"1087","CT23",2007,384.321783534191
"1088","CT24",2007,14342.278747498
"1089","CT25",2007,72424.8635251421
"1090","CT26",2007,11945.8656995382
"1091","CT27",2007,2713.54538249149
"1092","CT28",2007,32980.1069843648
"1093","CT29",2007,1410.55777626374
"1094","CT3",2007,5827.35994484411
"1095","CT30",2007,32976.1910953482
"1096","CT31",2007,9010.75991404253
"1097","CT32",2007,113346.565106009
"1098","CT33",2007,81899.04267956
"1099","CT34",2007,36.2211649511446
"1100","CT35",2007,63.4448272827265
"1101","CT36",2007,961.032994624313
"1102","CT37",2007,22174.0557059166
"1103","CT38",2007,197608.827020304
"1104","CT39",2007,160048.085981293
"1105","CT4",2007,153347.04004556
"1106","CT40",2007,343.436075807693
"1107","CT41",2007,880.944237584155
"1108","CT42",2007,838.188645096293
"1109","CT43",2007,33653.0206334034
"1110","CT44",2007,683201.806708051
"1111","CT45",2007,105656.049699865
"1112","CT46",2007,1202.15005187312
"1113","CT47",2007,676.506813846164
"1114","CT48",2007,18021.5280600171
"1115","CT49",2007,23840.3978584153
"1116","CT5",2007,221927.810951135
"1117","CT50",2007,756.899707933417
"1118","CT51",2007,110.142989191865
"1119","CT52",2007,25968.5774626082
"1120","CT53",2007,503.066950262644
"1121","CT54",2007,1946.60866315888
"1122","CT55",2007,210032.972008043
"1123","CT56",2007,455399.958026049
"1124","CT57",2007,8869.6935103547
"1125","CT58",2007,382911.589002073
"1126","CT59",2007,447343.14813121
"1127","CT6",2007,208556.390356697
"1128","CT60",2007,23053.7615051822
"1129","CT61",2007,90775.2995480097
"1130","CT7",2007,345.587828445978
"1131","CT8",2007,19277.6513886361
"1132","CT9",2007,4927.27876000555
"1133","FR1",2007,464.848151347562
"1134","FR10",2007,1556.46955576669
"1135","FR11",2007,2036.91002262626
"1136","FR12",2007,136155.48618304
"1137","FR13",2007,175025.157003749
"1138","FR14",2007,12500.0171847709
"1139","FR15",2007,86105.9933026276
"1140","FR16",2007,23106.3815856003
"1141","FR17",2007,10511.5435952237
"1142","FR18",2007,792.735138820654
"1143","FR19",2007,11880.49165185
"1144","FR2",2007,339.892818581764
"1145","FR20",2007,290.756288292191
"1146","FR21",2007,11542.8865416802
"1147","FR22",2007,2240.87645894728
"1148","FR23",2007,256.70336673793
"1149","FR24",2007,5.42851558886171
"1150","FR25",2007,1747.99903519642
"1151","FR26",2007,62.4483477687549
"1152","FR27",2007,72361.1352610631
"1153","FR28",2007,31829.111473041
"1154","FR29",2007,6338.17071874186
"1155","FR3",2007,52299.5835847754
"1156","FR30",2007,25294.4051559718
"1157","FR31",2007,121700.459028803
"1158","FR32",2007,33611.4147592971
"1159","FR33",2007,135930.928539983
"1160","FR34",2007,2809.2317906533
"1161","FR35",2007,242.01686044924
"1162","FR36",2007,656.53923978612
"1163","FR37",2007,1066.05389619805
"1164","FR38",2007,60274.8580632227
"1165","FR39",2007,129.911155488932
"1166","FR4",2007,31621.405283482
"1167","FR40",2007,13748.1509784759
"1168","FR41",2007,5141.48835533479
"1169","FR42",2007,377.813984215111
"1170","FR43",2007,8272.66319260171
"1171","FR44",2007,4160.40883290238
"1172","FR45",2007,407.154279001684
"1173","FR46",2007,85942.123816136
"1174","FR47",2007,1404.94155295753
"1175","FR48",2007,214.00381245252
"1176","FR49",2007,33388.2213778793
"1177","FR5",2007,33236.1847160318
"1178","FR50",2007,36725.4246324974
"1179","FR51",2007,88298.4925787487
"1180","FR52",2007,102.696452779404
"1181","FR53",2007,15150.772889731
"1182","FR54",2007,88856.9426820219
"1183","FR55",2007,12914.9230558019
"1184","FR56",2007,77815.2335978212
"1185","FR57",2007,13880.4165507629
"1186","FR58",2007,3161.25186000037
"1187","FR59",2007,81.3836971781244
"1188","FR6",2007,337.734812557859
"1189","FR60",2007,18211.8291066825
"1190","FR61",2007,275.947785947846
"1191","FR62",2007,343.607570531539
"1192","FR63",2007,821.782114280517
"1193","FR64",2007,13905.7630853994
"1194","FR65",2007,33941.5441792266
"1195","FR66",2007,23.8734224270196
"1196","FR67",2007,32962.5670423528
"1197","FR68",2007,49071.897227223
"1198","FR69",2007,397.738600835178
"1199","FR7",2007,112863.414259378
"1200","FR70",2007,211.413889180878
"1201","FR71",2007,2087.59342534137
"1202","FR72",2007,31581.285761651
"1203","FR73",2007,842.22377766138
"1204","FR74",2007,4221.64789026313
"1205","FR75",2007,6629.75290187316
"1206","FR76",2007,1924.21993265154
"1207","FR77",2007,663.117058970822
"1208","FR78",2007,34619.7620142964
"1209","FR79",2007,7677.91004792339
"1210","FR8",2007,391.759874842769
"1211","FR80",2007,24124.0506955127
"1212","FR81",2007,6448.75161195414
"1213","FR82",2007,75824.7750475041
"1214","FR83",2007,6995.92611807344
"1215","FR84",2007,5019.25973930497
"1216","FR85",2007,216.993512224533
"1217","FR86",2007,9301.13596445178
"1218","FR87",2007,83.7382958923675
"1219","FR88",2007,2280.60644425293
"1220","FR89",2007,2959.09775595786
"1221","FR9",2007,55.1764350649576
"1222","FR90",2007,2917.6665299622
"1223","FR91",2007,51741.8057390066
"1224","FR92",2007,13310.111067827
"1225","CT1",2008,82235.9537642843
"1226","CT10",2008,33016.4427249842
"1227","CT11",2008,35165.7975548494
"1228","CT12",2008,3371.43350243197
"1229","CT13",2008,128388.41373261
"1230","CT14",2008,2138.14189563766
"1231","CT15",2008,807.317143190335
"1232","CT16",2008,139747.302975231
"1233","CT17",2008,425193.182732383
"1234","CT18",2008,1710.81851415632
"1235","CT19",2008,2790.47096865693
"1236","CT2",2008,561.2057664335
"1237","CT20",2008,271.837094300628
"1238","CT21",2008,10739.220693368
"1239","CT22",2008,48021.967874701
"1240","CT23",2008,392.270210181852
"1241","CT24",2008,14679.6737986808
"1242","CT25",2008,74143.6194589223
"1243","CT26",2008,12231.0236650421
"1244","CT27",2008,2778.65574756258
"1245","CT28",2008,33769.9188356608
"1246","CT29",2008,1415.50786672252
"1247","CT3",2008,5951.588518444
"1248","CT30",2008,33503.4110715767
"1249","CT31",2008,9162.14536567384
"1250","CT32",2008,115408.262752208
"1251","CT33",2008,83415.5825073854
"1252","CT34",2008,36.8918789414084
"1253","CT35",2008,63.9911438903399
"1254","CT36",2008,975.245441940275
"1255","CT37",2008,22525.4708678479
"1256","CT38",2008,200938.895084314
"1257","CT39",2008,163011.726328538
"1258","CT4",2008,153841.842794652
"1259","CT40",2008,349.795545814109
"1260","CT41",2008,883.801785112065
"1261","CT42",2008,850.255320201194
"1262","CT43",2008,34178.0757644677
"1263","CT44",2008,693732.980684649
"1264","CT45",2008,107367.75632097
"1265","CT46",2008,1221.58429160173
"1266","CT47",2008,678.702186181496
"1267","CT48",2008,18368.4794119959
"1268","CT49",2008,24273.5987465044
"1269","CT5",2008,222615.923566037
"1270","CT50",2008,768.533138137033
"1271","CT51",2008,110.501111181293
"1272","CT52",2008,26335.9454627605
"1273","CT53",2008,513.347505607317
"1274","CT54",2008,1964.14361784544
"1275","CT55",2008,212629.381625979
"1276","CT56",2008,462567.587334099
"1277","CT57",2008,8959.60671988658
"1278","CT58",2008,386667.819439642
"1279","CT59",2008,456028.619853289
"1280","CT6",2008,210027.031077212
"1281","CT60",2008,23330.5989347992
"1282","CT61",2008,92050.143771716
"1283","CT7",2008,347.752099153229
"1284","CT8",2008,19724.4194825701
"1285","CT9",2008,5045.86204906588
"1286","FR1",2008,473.45583103325
"1287","FR10",2008,1580.30586540096
"1288","FR11",2008,2076.22034376031
"1289","FR12",2008,138390.866713692
"1290","FR13",2008,177396.864634034
"1291","FR14",2008,12690.5969000512
"1292","FR15",2008,88179.7464648616
"1293","FR16",2008,23480.567185033
"1294","FR17",2008,10764.7007504706
"1295","FR18",2008,804.61533125321
"1296","FR19",2008,12166.6181562471
"1297","FR2",2008,341.310302962419
"1298","FR20",2008,292.177074162251
"1299","FR21",2008,11818.4902181235
"1300","FR22",2008,2282.3711833897
"1301","FR23",2008,260.648858286367
"1302","FR24",2008,5.5278241108262
"1303","FR25",2008,1790.09736911551
"1304","FR26",2008,63.5799904428746
"1305","FR27",2008,73005.8567163483
"1306","FR28",2008,32107.4091176191
"1307","FR29",2008,6455.53580276188
"1308","FR3",2008,53559.1524971791
"1309","FR30",2008,25845.4681005687
"1310","FR31",2008,122491.379076183
"1311","FR32",2008,34420.433904583
"1312","FR33",2008,139204.651939689
"1313","FR34",2008,2876.88856407984
"1314","FR35",2008,243.230251861328
"1315","FR36",2008,660.527091815945
"1316","FR37",2008,1079.99492205755
"1317","FR38",2008,61351.6991155168
"1318","FR39",2008,132.316744332177
"1319","FR4",2008,32382.9665516686
"1320","FR40",2008,14078.3092251869
"1321","FR41",2008,5240.71461681211
"1322","FR42",2008,386.237398221426
"1323","FR43",2008,8471.8997605412
"1324","FR44",2008,4258.3354589124
"1325","FR45",2008,414.693630328737
"1326","FR46",2008,87533.5301256895
"1327","FR47",2008,1438.77778170979
"1328","FR48",2008,217.96656064407
"1329","FR49",2008,34192.3341706717
"1330","FR5",2008,34034.934391974
"1331","FR50",2008,37405.47617397
"1332","FR51",2008,89933.5322042807
"1333","FR52",2008,103.498061627218
"1334","FR53",2008,15514.7489767501
"1335","FR54",2008,89392.4765127639
"1336","FR55",2008,13225.9625391081
"1337","FR56",2008,79256.1795471067
"1338","FR57",2008,14214.1692825481
"1339","FR58",2008,3236.8120303867
"1340","FR59",2008,82.1134071113957
"1341","FR6",2008,343.131627795353
"1342","FR60",2008,18490.7259926915
"1343","FR61",2008,277.306521471023
"1344","FR62",2008,349.97021537427
"1345","FR63",2008,835.227783738656
"1346","FR64",2008,14240.6605615306
"1347","FR65",2008,34475.9500042842
"1348","FR66",2008,24.2492072105366
"1349","FR67",2008,33756.4284850247
"1350","FR68",2008,50253.7313821377
"1351","FR69",2008,405.726509679137
"1352","FR7",2008,114881.107574363
"1353","FR70",2008,215.328679157766
"1354","FR71",2008,2106.19341320419
"1355","FR72",2008,32265.9380373254
"1356","FR73",2008,857.819391913229
"1357","FR74",2008,4322.86437385657
"1358","FR75",2008,6779.74745504876
"1359","FR76",2008,1953.75036961048
"1360","FR77",2008,667.17853237331
"1361","FR78",2008,35453.5348930346
"1362","FR79",2008,7857.26987936185
"1363","FR8",2008,398.0303489891
"1364","FR80",2008,24705.0477165874
"1365","FR81",2008,6592.66340303803
"1366","FR82",2008,76993.0970558762
"1367","FR83",2008,7155.48135052189
"1368","FR84",2008,5134.3532424576
"1369","FR85",2008,221.011621498457
"1370","FR86",2008,9446.03964614849
"1371","FR87",2008,85.2066030953243
"1372","FR88",2008,2322.83685629573
"1373","FR89",2008,3012.94293370283
"1374","FR9",2008,56.0962781244713
"1375","FR90",2008,2969.36572779744
"1376","FR91",2008,52202.8135616278
"1377","FR92",2008,13629.0028127879
"1378","CT1",2009,82726.1441670404
"1379","CT10",2009,33792.4479054163
"1380","CT11",2009,35992.3707464967
"1381","CT12",2009,3450.39205883089
"1382","CT13",2009,129522.223698922
"1383","CT14",2009,2157.02402318289
"1384","CT15",2009,820.210784049762
"1385","CT16",2009,143033.788150693
"1386","CT17",2009,435192.595929012
"1387","CT18",2009,1751.05241808308
"1388","CT19",2009,2856.09542920176
"1389","CT2",2009,566.786796772626
"1390","CT20",2009,277.476284803383
"1391","CT21",2009,10830.2467614108
"1392","CT22",2009,48443.2613135759
"1393","CT23",2009,400.218636829512
"1394","CT24",2009,15017.0688498636
"1395","CT25",2009,75862.3753927024
"1396","CT26",2009,12516.181630546
"1397","CT27",2009,2843.76611263368
"1398","CT28",2009,34559.7306869568
"1399","CT29",2009,1420.45795718129
"1400","CT3",2009,6075.81709204388
"1401","CT30",2009,34030.6310478052
"1402","CT31",2009,9313.53081730515
"1403","CT32",2009,117469.960398407
"1404","CT33",2009,84932.1223352108
"1405","CT34",2009,37.5625929316721
"1406","CT35",2009,64.5374604979532
"1407","CT36",2009,989.457889256238
"1408","CT37",2009,22876.8860297791
"1409","CT38",2009,204268.963148325
"1410","CT39",2009,165975.366675782
"1411","CT4",2009,154336.645543745
"1412","CT40",2009,356.155015820525
"1413","CT41",2009,886.659332639975
"1414","CT42",2009,862.321995306094
"1415","CT43",2009,34703.1308955319
"1416","CT44",2009,704264.154661246
"1417","CT45",2009,109079.462942076
"1418","CT46",2009,1241.01853133033
"1419","CT47",2009,680.897558516828
"1420","CT48",2009,18715.4307639748
"1421","CT49",2009,24706.7996345936
"1422","CT5",2009,223304.036180939
"1423","CT50",2009,780.16656834065
"1424","CT51",2009,110.85923317072
"1425","CT52",2009,26703.3134629129
"1426","CT53",2009,523.62806095199
"1427","CT54",2009,1981.67857253199
"1428","CT55",2009,215225.791243916
"1429","CT56",2009,469735.216642148
"1430","CT57",2009,9049.51992941846
"1431","CT58",2009,390424.049877211
"1432","CT59",2009,464714.091575367
"1433","CT6",2009,211497.671797726
"1434","CT60",2009,23607.4363644162
"1435","CT61",2009,93324.9879954222
"1436","CT7",2009,349.91636986048
"1437","CT8",2009,20171.187576504
"1438","CT9",2009,5164.44533812622
"1439","FR1",2009,482.063510718939
"1440","FR10",2009,1604.14217503524
"1441","FR11",2009,2115.53066489437
"1442","FR12",2009,140626.247244345
"1443","FR13",2009,179768.57226432
"1444","FR14",2009,12881.1766153315
"1445","FR15",2009,90253.4996270956
"1446","FR16",2009,23854.7527844657
"1447","FR17",2009,11017.8579057174
"1448","FR18",2009,816.495523685767
"1449","FR19",2009,12452.7446606441
"1450","FR2",2009,342.727787343073
"1451","FR20",2009,293.597860032312
"1452","FR21",2009,12094.0938945669
"1453","FR22",2009,2323.86590783213
"1454","FR23",2009,264.594349834804
"1455","FR24",2009,5.62713263279068
"1456","FR25",2009,1832.19570303461
"1457","FR26",2009,64.7116331169944
"1458","FR27",2009,73650.5781716334
"1459","FR28",2009,32385.7067621971
"1460","FR29",2009,6572.90088678191
"1461","FR3",2009,54818.7214095828
"1462","FR30",2009,26396.5310451655
"1463","FR31",2009,123282.299123564
"1464","FR32",2009,35229.453049869
"1465","FR33",2009,142478.375339395
"1466","FR34",2009,2944.54533750637
"1467","FR35",2009,244.443643273415
"1468","FR36",2009,664.514943845771
"1469","FR37",2009,1093.93594791706
"1470","FR38",2009,62428.5401678109
"1471","FR39",2009,134.722333175423
"1472","FR4",2009,33144.5278198553
"1473","FR40",2009,14408.467471898
"1474","FR41",2009,5339.94087828943
"1475","FR42",2009,394.660812227742
"1476","FR43",2009,8671.13632848068
"1477","FR44",2009,4356.26208492243
"1478","FR45",2009,422.232981655789
"1479","FR46",2009,89124.9364352431
"1480","FR47",2009,1472.61401046204
"1481","FR48",2009,221.929308835621
"1482","FR49",2009,34996.446963464
"1483","FR5",2009,34833.6840679162
"1484","FR50",2009,38085.5277154425
"1485","FR51",2009,91568.5718298127
"1486","FR52",2009,104.299670475031
"1487","FR53",2009,15878.7250637693
"1488","FR54",2009,89928.0103435059
"1489","FR55",2009,13537.0020224142
"1490","FR56",2009,80697.1254963923
"1491","FR57",2009,14547.9220143334
"1492","FR58",2009,3312.37220077302
"1493","FR59",2009,82.843117044667
"1494","FR6",2009,348.528443032848
"1495","FR60",2009,18769.6228787006
"1496","FR61",2009,278.665256994201
"1497","FR62",2009,356.332860217
"1498","FR63",2009,848.673453196796
"1499","FR64",2009,14575.5580376619
"1500","FR65",2009,35010.3558293417
"1501","FR66",2009,24.6249919940535
"1502","FR67",2009,34550.2899276967
"1503","FR68",2009,51435.5655370523
"1504","FR69",2009,413.714418523096
"1505","FR7",2009,116898.800889349
"1506","FR70",2009,219.243469134654
"1507","FR71",2009,2124.793401067
"1508","FR72",2009,32950.5903129999
"1509","FR73",2009,873.415006165078
"1510","FR74",2009,4424.08085745002
"1511","FR75",2009,6929.74200822435
"1512","FR76",2009,1983.28080656941
"1513","FR77",2009,671.240005775798
"1514","FR78",2009,36287.3077717729
"1515","FR79",2009,8036.6297108003
"1516","FR8",2009,404.300823135432
"1517","FR80",2009,25286.044737662
"1518","FR81",2009,6736.57519412193
"1519","FR82",2009,78161.4190642483
"1520","FR83",2009,7315.03658297033
"1521","FR84",2009,5249.44674561022
"1522","FR85",2009,225.029730772381
"1523","FR86",2009,9590.94332784521
"1524","FR87",2009,86.6749102982811
"1525","FR88",2009,2365.06726833852
"1526","FR89",2009,3066.78811144779
"1527","FR9",2009,57.0161211839849
"1528","FR90",2009,3021.06492563267
"1529","FR91",2009,52663.8213842491
"1530","FR92",2009,13947.8945577487
"1531","CT1",2010,83216.3345697965
"1532","CT10",2010,34568.4530858485
"1533","CT11",2010,36818.943938144
"1534","CT12",2010,3529.35061522981
"1535","CT13",2010,130656.033665234
"1536","CT14",2010,2175.90615072812
"1537","CT15",2010,833.10442490919
"1538","CT16",2010,146320.273326155
"1539","CT17",2010,445192.00912564
"1540","CT18",2010,1791.28632200985
"1541","CT19",2010,2921.71988974659
"1542","CT2",2010,572.367827111751
"1543","CT20",2010,283.115475306138
"1544","CT21",2010,10921.2728294536
"1545","CT22",2010,48864.5547524508
"1546","CT23",2010,408.167063477172
"1547","CT24",2010,15354.4639010464
"1548","CT25",2010,77581.1313264825
"1549","CT26",2010,12801.3395960499
"1550","CT27",2010,2908.87647770477
"1551","CT28",2010,35349.5425382528
"1552","CT29",2010,1425.40804764006
"1553","CT3",2010,6200.04566564377
"1554","CT30",2010,34557.8510240337
"1555","CT31",2010,9464.91626893647
"1556","CT32",2010,119531.658044606
"1557","CT33",2010,86448.6621630362
"1558","CT34",2010,38.2333069219359
"1559","CT35",2010,65.0837771055666
"1560","CT36",2010,1003.6703365722
"1561","CT37",2010,23228.3011917104
"1562","CT38",2010,207599.031212336
"1563","CT39",2010,168939.007023027
"1564","CT4",2010,154831.448292838
"1565","CT40",2010,362.514485826941
"1566","CT41",2010,889.516880167886
"1567","CT42",2010,874.388670410994
"1568","CT43",2010,35228.1860265961
"1569","CT44",2010,714795.328637843
"1570","CT45",2010,110791.169563181
"1571","CT46",2010,1260.45277105894
"1572","CT47",2010,683.09293085216
"1573","CT48",2010,19062.3821159537
"1574","CT49",2010,25140.0005226827
"1575","CT5",2010,223992.148795841
"1576","CT50",2010,791.799998544266
"1577","CT51",2010,111.217355160148
"1578","CT52",2010,27070.6814630653
"1579","CT53",2010,533.908616296663
"1580","CT54",2010,1999.21352721854
"1581","CT55",2010,217822.200861853
"1582","CT56",2010,476902.845950197
"1583","CT57",2010,9139.43313895034
"1584","CT58",2010,394180.28031478
"1585","CT59",2010,473399.563297445
"1586","CT6",2010,212968.31251824
"1587","CT60",2010,23884.2737940332
"1588","CT61",2010,94599.8322191285
"1589","CT7",2010,352.080640567731
"1590","CT8",2010,20617.9556704379
"1591","CT9",2010,5283.02862718656
"1592","FR1",2010,490.671190404627
"1593","FR10",2010,1627.97848466951
"1594","FR11",2010,2154.84098602843
"1595","FR12",2010,142861.627774998
"1596","FR13",2010,182140.279894605
"1597","FR14",2010,13071.7563306118
"1598","FR15",2010,92327.2527893296
"1599","FR16",2010,24228.9383838984
"1600","FR17",2010,11271.0150609643
"1601","FR18",2010,828.375716118323
"1602","FR19",2010,12738.8711650412
"1603","FR2",2010,344.145271723728
"1604","FR20",2010,295.018645902372
"1605","FR21",2010,12369.6975710103
"1606","FR22",2010,2365.36063227456
"1607","FR23",2010,268.539841383241
"1608","FR24",2010,5.72644115475517
"1609","FR25",2010,1874.29403695371
"1610","FR26",2010,65.8432757911141
"1611","FR27",2010,74295.2996269185
"1612","FR28",2010,32664.0044067752
"1613","FR29",2010,6690.26597080193
"1614","FR3",2010,56078.2903219865
"1615","FR30",2010,26947.5939897623
"1616","FR31",2010,124073.219170944
"1617","FR32",2010,36038.472195155
"1618","FR33",2010,145752.098739101
"1619","FR34",2010,3012.2021109329
"1620","FR35",2010,245.657034685503
"1621","FR36",2010,668.502795875596
"1622","FR37",2010,1107.87697377657
"1623","FR38",2010,63505.381220105
"1624","FR39",2010,137.127922018669
"1625","FR4",2010,33906.0890880419
"1626","FR40",2010,14738.6257186091
"1627","FR41",2010,5439.16713976676
"1628","FR42",2010,403.084226234057
"1629","FR43",2010,8870.37289642017
"1630","FR44",2010,4454.18871093246
"1631","FR45",2010,429.772332982841
"1632","FR46",2010,90716.3427447966
"1633","FR47",2010,1506.45023921429
"1634","FR48",2010,225.892057027172
"1635","FR49",2010,35800.5597562563
"1636","FR5",2010,35632.4337438584
"1637","FR50",2010,38765.5792569151
"1638","FR51",2010,93203.6114553448
"1639","FR52",2010,105.101279322844
"1640","FR53",2010,16242.7011507884
"1641","FR54",2010,90463.5441742479
"1642","FR55",2010,13848.0415057204
"1643","FR56",2010,82138.0714456778
"1644","FR57",2010,14881.6747461186
"1645","FR58",2010,3387.93237115935
"1646","FR59",2010,83.5728269779383
"1647","FR6",2010,353.925258270342
"1648","FR60",2010,19048.5197647097
"1649","FR61",2010,280.023992517378
"1650","FR62",2010,362.69550505973
"1651","FR63",2010,862.119122654935
"1652","FR64",2010,14910.4555137931
"1653","FR65",2010,35544.7616543993
"1654","FR66",2010,25.0007767775704
"1655","FR67",2010,35344.1513703686
"1656","FR68",2010,52617.399691967
"1657","FR69",2010,421.702327367054
"1658","FR7",2010,118916.494204334
"1659","FR70",2010,223.158259111542
"1660","FR71",2010,2143.39338892981
"1661","FR72",2010,33635.2425886743
"1662","FR73",2010,889.010620416927
"1663","FR74",2010,4525.29734104346
"1664","FR75",2010,7079.73656139995
"1665","FR76",2010,2012.81124352834
"1666","FR77",2010,675.301479178286
"1667","FR78",2010,37121.0806505112
"1668","FR79",2010,8215.98954223875
"1669","FR8",2010,410.571297281763
"1670","FR80",2010,25867.0417587366
"1671","FR81",2010,6880.48698520582
"1672","FR82",2010,79329.7410726204
"1673","FR83",2010,7474.59181541877
"1674","FR84",2010,5364.54024876284
"1675","FR85",2010,229.047840046305
"1676","FR86",2010,9735.84700954192
"1677","FR87",2010,88.143217501238
"1678","FR88",2010,2407.29768038132
"1679","FR89",2010,3120.63328919275
"1680","FR9",2010,57.9359642434985
"1681","FR90",2010,3072.7641234679
"1682","FR91",2010,53124.8292068703
"1683","FR92",2010,14266.7863027096
"1684","CT1",2011,83721.400505409
"1685","CT10",2011,35442.6250283103
"1686","CT11",2011,37750.0816091538
"1687","CT12",2011,3618.26619971735
"1688","CT13",2011,131841.269942248
"1689","CT14",2011,2195.64471802861
"1690","CT15",2011,847.331966131031
"1691","CT16",2011,150022.539833447
"1692","CT17",2011,456456.472683866
"1693","CT18",2011,1836.61031391614
"1694","CT19",2011,2995.64665856841
"1695","CT2",2011,578.307485868
"1696","CT20",2011,289.394203824863
"1697","CT21",2011,11016.3632555214
"1698","CT22",2011,49304.9096927387
"1699","CT23",2011,417.048083980773
"1700","CT24",2011,15733.7340024142
"1701","CT25",2011,79514.7550011322
"1702","CT26",2011,13122.3167069036
"1703","CT27",2011,2982.21110042589
"1704","CT28",2011,36238.8543883301
"1705","CT29",2011,1430.46706378173
"1706","CT3",2011,6339.6182027201
"1707","CT30",2011,35128.7758489451
"1708","CT31",2011,9629.46185635078
"1709","CT32",2011,121788.223115747
"1710","CT33",2011,88111.0122645885
"1711","CT34",2011,38.9685080731822
"1712","CT35",2011,65.6719657689105
"1713","CT36",2011,1018.99883295852
"1714","CT37",2011,23608.5307214984
"1715","CT38",2011,211220.913446525
"1716","CT39",2011,172187.591364471
"1717","CT4",2011,155336.435479458
"1718","CT40",2011,369.485397749001
"1719","CT41",2011,892.42107546399
"1720","CT42",2011,887.43173342512
"1721","CT43",2011,35795.7309316758
"1722","CT44",2011,726164.835470514
"1723","CT45",2011,112647.299718783
"1724","CT46",2011,1281.52284836177
"1725","CT47",2011,685.324227249673
"1726","CT48",2011,19444.1497109291
"1727","CT49",2011,25614.8988254643
"1728","CT5",2011,224691.000030865
"1729","CT50",2011,804.355805278704
"1730","CT51",2011,111.581390542669
"1731","CT52",2011,27464.9004052644
"1732","CT53",2011,545.284801209309
"1733","CT54",2011,2017.61965930094
"1734","CT55",2011,220640.217788851
"1735","CT56",2011,484668.479014661
"1736","CT57",2011,9233.99858436137
"1737","CT58",2011,398127.800902486
"1738","CT59",2011,482965.679967712
"1739","CT6",2011,214493.683195589
"1740","CT60",2011,24178.7760884959
"1741","CT61",2011,95969.2561729558
"1742","CT7",2011,354.314810827268
"1743","CT8",2011,21120.6604295214
"1744","CT9",2011,5416.61016652668
"1745","FR1",2011,500.106470146228
"1746","FR10",2011,1653.70298090797
"1747","FR11",2011,2198.14903920365
"1748","FR12",2011,145315.703146099
"1749","FR13",2011,184728.994410937
"1750","FR14",2011,13277.4192696425
"1751","FR15",2011,94663.3615711031
"1752","FR16",2011,24634.6702512212
"1753","FR17",2011,11556.1997181004
"1754","FR18",2011,841.415236132112
"1755","FR19",2011,13061.1962089082
"1756","FR2",2011,345.616377065354
"1757","FR20",2011,296.508850092297
"1758","FR21",2011,12679.9269042912
"1759","FR22",2011,2410.84494295455
"1760","FR23",2011,272.798156570608
"1761","FR24",2011,5.83527729065447
"1762","FR25",2011,1921.71833209637
"1763","FR26",2011,67.0816865060694
"1764","FR27",2011,74969.2637974751
"1765","FR28",2011,32954.8363026762
"1766","FR29",2011,6818.91532610725
"1767","FR3",2011,57497.2102621529
"1768","FR30",2011,27562.5044703553
"1769","FR31",2011,124890.947823705
"1770","FR32",2011,36949.8347177592
"1771","FR33",2011,149439.988819636
"1772","FR34",2011,3088.41831297783
"1773","FR35",2011,246.931688048664
"1774","FR36",2011,672.613996110961
"1775","FR37",2011,1123.19372415966
"1776","FR38",2011,64682.5228203458
"1777","FR39",2011,139.764800657154
"1778","FR4",2011,34763.9974071047
"1779","FR40",2011,15110.4572712979
"1780","FR41",2011,5548.46186609734
"1781","FR42",2011,412.526021069838
"1782","FR43",2011,9094.81534785461
"1783","FR44",2011,4564.27483001845
"1784","FR45",2011,438.0365685142
"1785","FR46",2011,92460.7575008726
"1786","FR47",2011,1544.56717212721
"1787","FR48",2011,230.235810952423
"1788","FR49",2011,36706.4028883238
"1789","FR5",2011,36532.2073959904
"1790","FR50",2011,39511.0154973744
"1791","FR51",2011,94995.8547191018
"1792","FR52",2011,105.961311955223
"1793","FR53",2011,16652.6813582142
"1794","FR54",2011,91015.4537071698
"1795","FR55",2011,14198.4313347888
"1796","FR56",2011,83717.5630864178
"1797","FR57",2011,15257.5968476286
"1798","FR58",2011,3473.03266419818
"1799","FR59",2011,84.3595193451917
"1800","FR6",2011,359.770390224881
"1801","FR60",2011,19349.5122703042
"1802","FR61",2011,281.449777054284
"1803","FR62",2011,369.66989781851
"1804","FR63",2011,876.963438740764
"1805","FR64",2011,15287.721154456
"1806","FR65",2011,36122.6814028604
"1807","FR66",2011,25.411568650299
"1808","FR67",2011,36238.4462301841
"1809","FR68",2011,53948.7504964741
"1810","FR69",2011,430.616238120092
"1811","FR7",2011,121136.254069419
"1812","FR70",2011,227.449443607722
"1813","FR71",2011,2162.83701893743
"1814","FR72",2011,34398.8407912351
"1815","FR73",2011,906.105702700849
"1816","FR74",2011,4639.30228425934
"1817","FR75",2011,7248.40449741334
"1818","FR76",2011,2044.68215976918
"1819","FR77",2011,679.490104426656
"1820","FR78",2011,38060.3362341527
"1821","FR79",2011,8417.84576717902
"1822","FR8",2011,417.363652604281
"1823","FR80",2011,26521.5422227186
"1824","FR81",2011,7042.28323463101
"1825","FR82",2011,80590.9836031152
"1826","FR83",2011,7654.03459393596
"1827","FR84",2011,5493.96245479917
"1828","FR85",2011,233.452277702557
"1829","FR86",2011,9892.45387541524
"1830","FR87",2011,89.7459223716083
"1831","FR88",2011,2453.58841224239
