"","HEXID","date","tmean","tmax","ppt"
"21058","FR24","oct_2006",16.2715007691156,23.699357123602,9.35159525417146
"21059","FR24","nov_2006",11.8876910663786,18.4537619636172,2.75685715391522
"21060","FR24","dec_2006",8.60209560394287,15.0286428360712,49.2817859649658
"21061","FR24","jan_2007",6.5974288781484,13.4935000283378,16.6952857517061
"21062","FR24","feb_2007",9.59985751197452,15.6950475374858,47.0104524975731
"21063","FR24","mar_2007",13.5878578140622,21.1412143707275,24.3859763145447
"21064","FR24","apr_2007",14.5074293272836,21.8424762544178,26.378071353549
"21065","FR24","may_2007",19.0970722607204,28.0098096756708,0.232142857758195
"21066","FR24","jun_2007",22.5646677471343,31.7437381744385,0
"21067","FR24","jul_2007",25.7606678917294,34.5227858225505,0
"21068","FR24","aug_2007",25.4581201644171,34.4244285765148,0
"21069","FR24","sep_2007",20.6722152800787,28.5575239090692,7.44066668124426
"21070","FR24","oct_2007",15.9492866198222,23.4021427971976,13.6549523444403
"21071","FR24","nov_2007",13.2247148922512,20.1686427706764,4.13335713318416
"21072","FR24","dec_2007",6.83026222955613,12.5757143156869,30.9906905492147
"21073","FR24","jan_2008",7.63685749825977,12.9494524002075,67.1734286717006
"21074","FR24","feb_2008",8.75916709218706,14.8702617826916,78.6186193738665
"21075","FR24","mar_2008",11.5526434126354,18.4531191644214,2.7841190411931
"21076","FR24","apr_2008",13.453167347681,21.8823571432204,0.889738097077324
"21077","FR24","may_2008",17.5659295263745,25.7420952206566,4.62652380125863
"21078","FR24","jun_2008",22.8476201920282,32.1050713857015,0
"21079","FR24","jul_2008",26.3411203566052,34.800118355524,0.47490476140575
"21080","FR24","aug_2008",26.3502156847999,35.2076668058123,0
"21081","FR24","sep_2008",23.4812392280215,32.4487381889707,0
"21082","FR24","oct_2008",17.9558342752003,26.3223096756708,1.58909523566919
"21083","FR24","nov_2008",12.9632149423872,19.0865238734654,44.4939285914103
"21084","FR24","dec_2008",6.87816697075253,11.857642854963,58.3094050089518
"21085","FR24","jan_2009",9.02928618022374,14.8164523669652,17.3579047975086
"21086","FR24","feb_2009",9.07009562991914,15.1774762698582,53.335333324614
"21087","FR24","mar_2009",11.0726195744106,18.1333572978065,21.1067381359282
"21088","FR24","apr_2009",13.7686911537534,21.7504762467884,12.0469285533542
"21089","FR24","may_2009",20.939167658488,29.4331904820033,12.9744047437395
"21090","FR24","jun_2009",21.1480724243891,29.1983333315168,6.96835709753491
"21091","FR24","jul_2009",27.1397632871355,36.1556903294155,0
"21092","FR24","aug_2009",24.9267631712414,33.790214356922,0
"21093","FR24","sep_2009",24.5365011578514,33.212714603969,0
"21094","FR24","oct_2009",15.2670960199265,22.5234761919294,11.3752618843601
"21095","FR24","nov_2009",11.9495244026184,19.1549523217337,12.6875001362392
"21096","FR24","dec_2009",7.68511940184094,13.1183810007005,66.5292384738014
"21097","FR24","jan_2010",9.03078615097773,14.4425238200596,65.1497380392892
"21098","FR24","feb_2010",9.33723852747963,14.6027142206828,78.0574993860154
"21099","FR24","mar_2010",11.1737624350048,17.6353333336966,19.3672381582714
"21100","FR24","apr_2010",11.8022386233012,18.6200715019589,61.0486904325939
"21101","FR24","may_2010",14.9333816937038,22.522476150876,7.50395237831842
"21102","FR24","jun_2010",21.9991677148002,30.988642783392,0.317000000687715
"21103","FR24","jul_2010",26.2263344810123,35.3235951378232,0
