"","HEXID","date","gv","npv","mesma"
"31867","FR88","may_2002",0.395932453805392,0.156779141250296,0.552711595055688
"31868","FR88","may_2003",0.226056642607055,0.0966764732467022,0.322733115853757
"31869","FR88","may_2004",0.391448435404082,0.20161065776362,0.593059093167702
"31870","FR88","may_2005",0.262302976510817,0.112878789010441,0.375181765521258
"31871","FR88","may_2006",0.383138474789722,0.07090662639339,0.454045101183112
"31872","FR88","may_2007",0.434783465877424,0.198681405432771,0.633464871310194
"31873","FR88","may_2009",0.343528966437922,0.148564140376147,0.492093106814068
"31874","FR88","may_2010",0.322866190409948,0.109433853197483,0.432300043607432
"31875","FR88","may_2011",0.278939658430146,0.105570714667116,0.384510373097262
"31876","FR88","may_2013",0.452849850127879,0.209004757808232,0.661854607936112
"31877","FR88","may_2014",0.413674055160528,0.204629762742313,0.618303817902841
"31878","FR88","may_2015",0.355429855431401,0.251051183522707,0.606481038954108
"31879","FR88","may_2016",0.322973716486822,0.164558604556219,0.487532321043041
"31880","FR88","may_2017",0.400430290496064,0.173770141584411,0.574200432080475
"31881","FR88","may_2018",0.417747763126748,0.248809998312828,0.666557761439576
"31882","FR88","nov_2002",0.282370970604275,0.184908122640921,0.467279093245196
"31883","FR88","nov_2003",0.18985116272358,0.174998267307356,0.364849430030936
"31884","FR88","nov_2004",0.231004462920339,0.16561249240445,0.396616955324789
"31885","FR88","nov_2005",0.292318897219087,0.293378624174982,0.585697521394069
"31886","FR88","nov_2006",0.333992797140767,0.258226470243866,0.592219267384633
"31887","FR88","nov_2007",0.355276011347324,0.282028963832583,0.637304975179907
"31888","FR88","nov_2008",0.31192335965299,0.19905542988216,0.51097878953515
"31889","FR88","nov_2009",0.342061366963497,0.205355682728593,0.54741704969209
"31890","FR88","nov_2010",0.208160043996504,0.126009068603271,0.334169112599775
"31891","FR88","nov_2011",0.21657842064892,0.133916940734906,0.350495361383826
"31892","FR88","nov_2012",0.223726540738106,0.199183315532322,0.422909856270428
"31893","FR88","nov_2013",0.189484782442108,0.222895151604346,0.412379934046454
"31894","FR88","nov_2014",0.325619041909743,0.212252040065673,0.537871081975416
"31895","FR88","nov_2015",0.204721945583185,0.166257224677407,0.370979170260592
"31896","FR88","nov_2016",0.291983617188081,0.21955543689525,0.511539054083331
"31897","FR88","nov_2017",0.310321986853575,0.338358453463247,0.648680440316822
"31898","FR88","nov_2018",0.118279566715197,0.0938685883254151,0.212148155040612
"31899","FR88","oct_2002",0.336008166290406,0.32991683212913,0.665924998419536
"31900","FR88","oct_2003",0.288468752452092,0.320574445526823,0.609043197978915
"31901","FR88","oct_2004",0.260719593108561,0.23018967885395,0.49090927196251
"31902","FR88","oct_2005",0.339800283796332,0.306884168971128,0.646684452767461
"31903","FR88","oct_2006",0.348757671587783,0.305938693807623,0.654696365395406
"31904","FR88","oct_2008",0.356227880660288,0.323471587182016,0.679699467842304
"31905","FR88","oct_2009",0.356009911482898,0.251341693983954,0.607351605466852
"31906","FR88","oct_2010",0.315650816505953,0.291022958145329,0.606673774651282
"31907","FR88","oct_2011",0.23690152939935,0.174068680078325,0.410970209477675
"31908","FR88","oct_2012",0.297434781861106,0.295490627763807,0.592925409624913
"31909","FR88","oct_2013",0.316848223024187,0.345819182353843,0.66266740537803
"31910","FR88","oct_2015",0.339572636672292,0.328854883921057,0.668427520593349
"31911","FR88","oct_2016",0.356577744759891,0.394937767607004,0.751515512366895
"31912","FR88","oct_2017",0.385144610351749,0.369461210504826,0.754605820856576
"31913","FR88","oct_2018",0.376167433170728,0.367848533579891,0.744015966750619
"31914","FR88","sep_2002",0.338932275509315,0.342508283471912,0.681440558981227
"31915","FR88","sep_2003",0.378269264418877,0.311221916016209,0.689491180435086
"31916","FR88","sep_2004",0.360588773081876,0.358537541814266,0.719126314896142
"31917","FR88","sep_2005",0.348276471024106,0.298255143632803,0.646531614656909
"31918","FR88","sep_2006",0.362909750711999,0.315605672766298,0.678515423478297
"31919","FR88","sep_2007",0.365129973778933,0.339780442043621,0.704910415822554
"31920","FR88","sep_2008",0.367561210569362,0.328531146989446,0.696092357558807
"31921","FR88","sep_2009",0.363076096920671,0.345405089857749,0.70848118677842
"31922","FR88","sep_2010",0.347920636805727,0.297426635761452,0.645347272567179
"31923","FR88","sep_2011",0.30197718413282,0.265915501138229,0.567892685271049
"31924","FR88","sep_2012",0.339412908525066,0.319507730101816,0.658920638626882
"31925","FR88","sep_2013",0.348735698151147,0.352227289236359,0.700962987387507
"31926","FR88","sep_2014",0.346913262865962,0.379331784196193,0.726245047062155
"31927","FR88","sep_2015",0.35121040860399,0.368234903613816,0.719445312217806
"31928","FR88","sep_2016",0.374275229564046,0.382347802776366,0.756623032340412
"31929","FR88","sep_2017",0.384461219581776,0.33191821752409,0.716379437105866
"31930","FR88","sep_2018",0.379870743751336,0.38264807384883,0.762518817600166
"31931","FR89","apr_2002",0.191151326269581,0.554243130500867,0.745394456770448
"31932","FR89","apr_2003",0.266471028079654,0.434970297018872,0.701441325098525
"31933","FR89","apr_2004",0.184316899693258,0.546181146490849,0.730498046184108
"31934","FR89","apr_2005",0.404659969793322,0.358757426064536,0.763417395857858
"31935","FR89","apr_2006",0.442773593383946,0.278330001607898,0.721103594991843
"31936","FR89","apr_2007",0.140723571909971,0.525489580062342,0.666213151972313
"31937","FR89","apr_2008",0.209125150685496,0.439324225239285,0.648449375924781
"31938","FR89","apr_2009",0.202843116093108,0.435362668651677,0.638205784744785
"31939","FR89","apr_2010",0.358322447613983,0.333842700052951,0.692165147666934
"31940","FR89","apr_2011",0.380527888330123,0.400337489073165,0.780865377403288
"31941","FR89","apr_2012",0.188412873542473,0.472373875939032,0.660786749481505
"31942","FR89","apr_2013",0.185576131284199,0.442121662558112,0.627697793842311
"31943","FR89","apr_2014",0.16468745831944,0.402854917897108,0.567542376216548
"31944","FR89","apr_2016",0.306517193374391,0.425992488520519,0.73250968189491
"31945","FR89","apr_2017",0.294610182799196,0.320243209741865,0.614853392541061
"31946","FR89","apr_2018",0.268488741825835,0.425642953502105,0.69413169532794
"31947","FR89","aug_2002",0.229078303596984,0.520713449110204,0.749791752707188
"31948","FR89","aug_2003",0.231177175292865,0.523663507657554,0.754840682950419
"31949","FR89","aug_2004",0.255922232921003,0.483426392130582,0.739348625051585
"31950","FR89","aug_2005",0.275154009246932,0.481916806872714,0.757070816119646
"31951","FR89","aug_2006",0.257115496550548,0.499580782607285,0.756696279157833
"31952","FR89","aug_2007",0.200939118692847,0.526001450772282,0.726940569465129
"31953","FR89","aug_2008",0.201632122341456,0.489704081348292,0.691336203689748
"31954","FR89","aug_2009",0.178141258979486,0.499378026156986,0.677519285136472
"31955","FR89","aug_2010",0.248253075071727,0.486000285847279,0.734253360919006
"31956","FR89","aug_2011",0.252780571305829,0.49160639681487,0.744386968120699
"31957","FR89","aug_2012",0.197744036288863,0.513411893009952,0.711155929298815
"31958","FR89","aug_2013",0.192744123960333,0.484608393400994,0.677352517361327
"31959","FR89","aug_2014",0.157050904361371,0.455836004550011,0.612886908911382
"31960","FR89","aug_2015",0.157771545054673,0.489280054607062,0.647051599661735
"31961","FR89","aug_2016",0.186427402919153,0.534101366156651,0.720528769075804
"31962","FR89","aug_2017",0.236963143501915,0.529651245634496,0.766614389136411
"31963","FR89","aug_2018",0.197299380980882,0.54386789013665,0.741167271117532
"31964","FR89","dec_2002",0.209225492668705,0.368467020933619,0.577692513602324
"31965","FR89","dec_2003",0.14876967108648,0.409394467063379,0.558164138149859
"31966","FR89","dec_2004",0.0685649934168335,0.265298385412631,0.333863378829464
"31967","FR89","dec_2005",0.0437875114191377,0.138258068854018,0.182045580273156
