"","hexid","TE","seTE","period","OmittedControl"
"553","FR32",3.28605564379276,26.2604068819562,"0-36","CT60"
"554","FR32",-10.9187194110721,15.0785467687969,"0-12","CT60"
"555","FR32",17.4733275995223,13.7539724249888,"13-24","CT60"
"556","FR32",-3.2685525446574,16.5249701809033,"25-36","CT60"
"557","FR32",3.35427951235171,24.7586724703638,"0-36","CT61"
"558","FR32",-10.8907916936043,14.0669740008487,"0-12","CT61"
"559","FR32",17.4530098835942,13.0346244277686,"13-24","CT61"
"560","FR32",-3.20793867763822,15.6592040340885,"25-36","CT61"
"561","FR32",3.12278828058472,22.1524325316329,"0-36","CT9"
"562","FR32",-10.9239186081806,12.9116102581957,"0-12","CT9"
"563","FR32",17.4233535774202,11.7664015926817,"13-24","CT9"
"564","FR32",-3.37664668865487,13.6224954090189,"25-36","CT9"
"565","FR25",-3.72621815559117,19.4819452378529,"0-36","CT1"
"566","FR25",2.12221606228546,10.4207448125093,"0-12","CT1"
"567","FR25",-1.89310397450821,11.5235730417523,"13-24","CT1"
"568","FR25",-3.95533024336842,11.7542133788126,"25-36","CT1"
"569","FR25",-3.43198704073969,19.0286466245625,"0-36","CT12"
"570","FR25",2.28836973427233,10.0823680357481,"0-12","CT12"
"571","FR25",-1.77863351084672,11.2999145276396,"13-24","CT12"
"572","FR25",-3.9417232641653,11.5215961924658,"25-36","CT12"
"573","FR25",-4.00524791289573,20.3337780039803,"0-36","CT16"
"574","FR25",2.12323247664785,11.223979393883,"0-12","CT16"
"575","FR25",-2.13647869895627,11.6605315718954,"13-24","CT16"
"576","FR25",-3.99200169058731,12.3092167883124,"25-36","CT16"
"577","FR25",-3.36986701468927,18.7981951358117,"0-36","CT19"
"578","FR25",2.16474512110243,9.73215415399416,"0-12","CT19"
"579","FR25",-1.75260027032397,11.0728176568277,"13-24","CT19"
"580","FR25",-3.78201186546774,11.6640483977732,"25-36","CT19"
"581","FR25",-3.59777839297185,20.2932465314184,"0-36","CT2"
"582","FR25",2.18127195048653,10.8822124495154,"0-12","CT2"
"583","FR25",-1.79368721713137,11.9466001052992,"13-24","CT2"
"584","FR25",-3.98536312632701,12.2748544965959,"25-36","CT2"
"585","FR25",-3.42800546473754,18.4185187545511,"0-36","CT20"
"586","FR25",2.2149620087192,9.54274201818325,"0-12","CT20"
"587","FR25",-1.74737662120806,11.1261010004984,"13-24","CT20"
"588","FR25",-3.89559085224868,11.1529271679169,"25-36","CT20"
"589","FR25",-3.05708600249089,18.5378326885193,"0-36","CT21"
"590","FR25",2.3153663525062,10.0515400102363,"0-12","CT21"
"591","FR25",-1.6630916710683,10.8707235518198,"13-24","CT21"
"592","FR25",-3.70936068392879,11.1554988086622,"25-36","CT21"
"593","FR25",-3.55855537258873,18.1934804013447,"0-36","CT23"
"594","FR25",2.21489974920547,9.84881408317494,"0-12","CT23"
"595","FR25",-1.80842416675114,10.6613858433399,"13-24","CT23"
"596","FR25",-3.96503095504306,10.9698879742958,"25-36","CT23"
"597","FR25",-3.93535578173616,18.0394396409545,"0-36","CT24"
"598","FR25",2.05827205097339,9.31018283625452,"0-12","CT24"
"599","FR25",-1.97596425603075,10.9804202486465,"13-24","CT24"
"600","FR25",-4.01766357667881,10.8707060156306,"25-36","CT24"
"601","FR25",-4.52589197624637,20.1217612506233,"0-36","CT28"
"602","FR25",1.59216883841325,11.062042963318,"0-12","CT28"
"603","FR25",-2.1184057953473,11.4494397671914,"13-24","CT28"
"604","FR25",-3.99965501931231,12.3055601385004,"25-36","CT28"
"605","FR25",-3.50623773172107,19.0128758461966,"0-36","CT29"
"606","FR25",2.2145880687263,10.158441795226,"0-12","CT29"
"607","FR25",-1.7944431938345,11.3864902948625,"13-24","CT29"
"608","FR25",-3.92638260661287,11.3421050515721,"25-36","CT29"
"609","FR25",2.33633342294006,10.1343237259056,"0-36","CT30"
"610","FR25",1.41884970837283,5.74617567251229,"0-12","CT30"
"611","FR25",0.716534813865635,5.43634755478305,"13-24","CT30"
"612","FR25",0.200948900701598,6.33499074866614,"25-36","CT30"
"613","FR25",-3.08945331282018,18.9566128840037,"0-36","CT31"
"614","FR25",2.28078631653347,10.1326380773115,"0-12","CT31"
"615","FR25",-1.67385770484179,11.1141785688066,"13-24","CT31"
"616","FR25",-3.69638192451186,11.5394043333645,"25-36","CT31"
"617","FR25",-0.344474880281046,17.5571037775233,"0-36","CT32"
"618","FR25",2.29556110857363,9.1354189807584,"0-12","CT32"
"619","FR25",-0.634047434578582,10.3268012937082,"13-24","CT32"
"620","FR25",-2.0059885542761,10.869829259974,"25-36","CT32"
"621","FR25",-3.3065115715758,19.3054919275497,"0-36","CT33"
"622","FR25",2.10943081757077,10.3625830798728,"0-12","CT33"
"623","FR25",-1.7084184305731,11.4045900232489,"13-24","CT33"
"624","FR25",-3.70752395857346,11.62988464599,"25-36","CT33"
"625","FR25",-3.41371252146276,18.9462349189706,"0-36","CT35"
"626","FR25",2.21971137796288,10.3109298645725,"0-12","CT35"
"627","FR25",-1.73781319994749,11.0968601821762,"13-24","CT35"
"628","FR25",-3.89561069947815,11.3799928396251,"25-36","CT35"
"629","FR25",-3.53964025117036,19.4532322014036,"0-36","CT36"
