"","omitted","month","ATT","CI.lower","CI.upper"
"544","FR76",-8,0.0831098682433004,-0.432547487569386,0.598767224055987
"545","FR38",-8,-0.1489735932598,-0.672696242199151,0.374749055679551
"546","FR89",-8,0.102102238852068,-0.425496389753671,0.629700867457807
"547","FR23",-8,0.083873989125906,-0.429107911085146,0.596855889336958
"548","FR7",-8,0.0558731901705108,-0.458745093985144,0.570491474326166
"549","FR13",-8,0.0858100015841311,-0.429153164856043,0.600773168024305
"550","FR91",-8,0.109703816076819,-0.414055806832069,0.633463438985708
"551","FR92",-8,0.0941024322175144,-0.431449161349284,0.619654025784313
"552","FR81",-7,-0.0358630195391062,-0.531905186430606,0.460179147352393
"553","FR5",-7,-0.0218701967335445,-0.514479525528139,0.47073913206105
"554","FR77",-7,-0.0250962538973196,-0.530093743473715,0.479901235679076
"555","FR32",-7,-0.0401755307929602,-0.52304435980317,0.44269329821725
"556","FR25",-7,-0.0318322046224959,-0.514610363354701,0.450945954109709
"557","FR47",-7,-0.0372823546626191,-0.525954876725869,0.451390167400631
"558","FR18",-7,-0.0292827239026587,-0.513407146464247,0.45484169865893
"559","FR40",-7,-0.0528494985647291,-0.541603471414094,0.435904474284636
"560","FR41",-7,-0.037635677839739,-0.522992397618505,0.447721041939027
"561","FR21",-7,-0.0294922741563504,-0.520849511416291,0.461864963103591
"562","FR29",-7,-0.0375115850306948,-0.52742137870131,0.45239820863992
"563","FR76",-7,-0.0231907560809046,-0.519226383088049,0.47284487092624
"564","FR38",-7,0.0219524276858241,-0.471837722842918,0.515742578214566
"565","FR89",-7,0.00122270694634385,-0.506699372614307,0.509144786506995
"566","FR23",-7,-0.0434955525131313,-0.552667569365317,0.465676464339054
"567","FR7",-7,-0.00359120391799916,-0.497555173416166,0.490372765580168
"568","FR13",-7,-0.0466852568085221,-0.560977858695409,0.467607345078365
"569","FR91",-7,-0.0987507716867594,-0.625902716519755,0.428401173146236
"570","FR92",-7,-0.0320299755934118,-0.517115489874355,0.453055538687531
"571","FR81",-6,-0.306500770337642,-0.878987726173985,0.2659861854987
"572","FR5",-6,-0.276305291370446,-0.831130589005918,0.278520006265027
"573","FR77",-6,-0.294083081241837,-0.850376848872205,0.262210686388531
"574","FR32",-6,-0.294422243208379,-0.840389231283677,0.251544744866919
"575","FR25",-6,-0.291523358691058,-0.836044304095475,0.252997586713358
"576","FR47",-6,-0.296511322466574,-0.847414937992609,0.254392293059461
"577","FR18",-6,-0.29419834314053,-0.840117909241647,0.251721222960587
"578","FR40",-6,-0.320230673685192,-0.888484507936141,0.248023160565756
"579","FR41",-6,-0.299597051120736,-0.848383751463237,0.249189649221764
"580","FR21",-6,-0.284860891910732,-0.851195019190327,0.281473235368863
"581","FR29",-6,-0.299875945912766,-0.855309399064075,0.255557507238543
"582","FR76",-6,-0.294749760262531,-0.856882138192021,0.267382617666958
"583","FR38",-6,-0.273111136925623,-0.832087863785898,0.285865589934652
"584","FR89",-6,-0.313213222571313,-0.886117217916097,0.259690772773471
"585","FR23",-6,-0.312159142826972,-0.867642427277796,0.243324141623853
"586","FR7",-6,-0.243855699653411,-0.80392044257308,0.316209043266259
"587","FR13",-6,-0.385135168878849,-0.940594632749057,0.170324294991359
"588","FR91",-6,-0.258022467288565,-0.83798784559496,0.321942911017831
"589","FR92",-6,-0.19447329413888,-0.757879125198312,0.368932536920553
"590","FR81",-5,0.164448189022094,-0.370113623456518,0.699010001500707
"591","FR5",-5,0.351491657712483,-0.13996887361457,0.842952189039536
"592","FR77",-5,0.35423541954666,-0.135303828396916,0.843774667490237
"593","FR32",-5,0.33507312453554,-0.145790711703955,0.815936960775034
"594","FR25",-5,0.334215309054716,-0.146644253428055,0.815074871537486
"595","FR47",-5,0.367577618846144,-0.128232480948569,0.863387718640857
"596","FR18",-5,0.334656761243398,-0.146078524989034,0.81539204747583
"597","FR40",-5,0.343398316645105,-0.142712943938743,0.829509577228952
"598","FR41",-5,0.339993201778727,-0.141420740382582,0.821407143940035
"599","FR21",-5,0.276415730894768,-0.230046369795036,0.782877831584572
"600","FR29",-5,0.355935473080325,-0.136911599128654,0.848782545289305
"601","FR76",-5,0.350105044124704,-0.141210543300041,0.841420631549449
"602","FR38",-5,0.255078161719583,-0.239813535800133,0.7499698592393
"603","FR89",-5,0.378718135447694,-0.125893103610915,0.883329374506303
"604","FR23",-5,0.347306321886053,-0.138504075797516,0.833116719569622
"605","FR7",-5,0.283198131155895,-0.211259010018346,0.777655272330136
"606","FR13",-5,0.348866879876675,-0.139118000575832,0.836851760329181
"607","FR91",-5,0.425448246130603,-0.0856031551161375,0.936499647377343
"608","FR92",-5,0.345852831221847,-0.143905920573856,0.83561158301755
"609","FR81",-4,0.149054760501683,-0.319539768154574,0.617649289157941
"610","FR5",-4,0.271837222708629,-0.223983167620067,0.767657613037326
"611","FR77",-4,0.143907231900714,-0.327636139489014,0.615450603290443
"612","FR32",-4,0.126961117135551,-0.334625259312118,0.588547493583219
"613","FR25",-4,0.135240272429474,-0.326247716157208,0.596728261016156
"614","FR47",-4,0.145816491928436,-0.330383018098129,0.622016001955001
"615","FR18",-4,0.13458243515466,-0.327696579352109,0.596861449661429
"616","FR40",-4,0.135497379370686,-0.333627656521132,0.604622415262504
"617","FR41",-4,0.116631490391416,-0.346672846597759,0.579935827380591
"618","FR21",-4,0.0562726755072009,-0.42902051615599,0.541565867170392
"619","FR29",-4,0.15333909615701,-0.322550474786222,0.629228667100241
"620","FR76",-4,0.144013125873733,-0.332449906737863,0.620476158485329
"621","FR38",-4,0.0902371270065944,-0.378888581378782,0.559362835391971
"622","FR89",-4,0.130796809724471,-0.367332729043186,0.628926348492128
"623","FR23",-4,0.135600807356791,-0.350712473361047,0.621914088074629
"624","FR7",-4,0.098851991430699,-0.372685550435937,0.570389533297335
"625","FR13",-4,0.110929510062134,-0.355810416744157,0.577669436868426
"626","FR91",-4,0.161150988420475,-0.31061550945443,0.63291748629538
"627","FR92",-4,0.108192106235465,-0.357141755152143,0.573525967623073
"628","FR81",-3,0.0375060667901548,-0.442253924983209,0.517266058563519
"629","FR5",-3,-0.0099404744503171,-0.488756415025194,0.468875466124559
"630","FR77",-3,0.00702844058497709,-0.490139569649029,0.504196450818983
"631","FR32",-3,0.0127092146407342,-0.461104103589564,0.486522532871032
"632","FR25",-3,0.0245792824919407,-0.448259565499456,0.497418130483337
"633","FR47",-3,0.0119316735489918,-0.491116031635488,0.514979378733472
"634","FR18",-3,0.0240493009148744,-0.448490901982375,0.496589503812124
"635","FR40",-3,-0.0401330323373586,-0.527268738501229,0.447002673826511
"636","FR41",-3,0.0220902334451123,-0.450314409649228,0.494494876539452
"637","FR21",-3,-0.0259456332539233,-0.522649793365982,0.470758526858135
"638","FR29",-3,0.0259456208411194,-0.45053905981141,0.502430301493649
"639","FR76",-3,0.0255930974775133,-0.466769481310401,0.517955676265428
"640","FR38",-3,0.0580686116280453,-0.432848901727292,0.548986124983383
"641","FR89",-3,0.0339531297788121,-0.445762306068649,0.513668565626273
"642","FR23",-3,-0.000303565181281501,-0.491621347538524,0.491014217175961
"643","FR7",-3,0.06516716191781,-0.416482751513981,0.546817075349601
"644","FR13",-3,0.0818991759457284,-0.407837008535013,0.571635360426469
"645","FR91",-3,0.00987777456694442,-0.476478915764355,0.496234464898244
"646","FR92",-3,0.0728837039293907,-0.410914616377984,0.556682024236765
"647","FR81",-2,0.149785217923379,-0.296270585316447,0.595841021163205
"648","FR5",-2,0.277614786017089,-0.17164308910993,0.726872661144109
"649","FR77",-2,0.202866862604716,-0.257602093790117,0.663335818999548
"650","FR32",-2,0.209020634049784,-0.222511817311686,0.640553085411254
"651","FR25",-2,0.202773411422573,-0.228521051882646,0.634067874727792
"652","FR47",-2,0.210933878086027,-0.227967760353416,0.649835516525469
"653","FR18",-2,0.199902604801114,-0.23214027435686,0.631945483959088
"654","FR40",-2,0.235457774387898,-0.214730330624395,0.685645879400191
"655","FR41",-2,0.200932990284207,-0.23242016888127,0.634286149449684
"656","FR21",-2,0.210644713843397,-0.22618881048998,0.647478238176774
"657","FR29",-2,0.164515753268167,-0.274365929714837,0.60339743625117
"658","FR76",-2,0.19792837820017,-0.274161036288363,0.670017792688702
"659","FR38",-2,0.211946590679262,-0.221277868435128,0.645171049793651
"660","FR89",-2,0.208317742659474,-0.229174181974062,0.64580966729301
"661","FR23",-2,0.204737825970071,-0.237276966624834,0.646752618564977
"662","FR7",-2,0.173032872611363,-0.265360745623435,0.611426490846161
"663","FR13",-2,0.0870979756593167,-0.365464126454754,0.539660077773387
"664","FR91",-2,0.252926292016493,-0.200530102240025,0.70638268627301
"665","FR92",-2,0.241183021958859,-0.196602060378343,0.678968104296061
"666","FR81",-1,-0.157047702428432,-0.761682637173813,0.447587232316948
"667","FR5",-1,-0.136949405160292,-0.745445121033492,0.471546310712908
"668","FR77",-1,-0.218874674901727,-0.891113883117433,0.45336453331398
"669","FR32",-1,-0.165523950259897,-0.762956768201328,0.431908867681533
"670","FR25",-1,-0.170102836009236,-0.766912491543848,0.426706819525375
"671","FR47",-1,-0.177082273125681,-0.792915125382391,0.438750579131029
"672","FR18",-1,-0.165020319792155,-0.760234342355243,0.430193702770934
"673","FR40",-1,-0.165142161034147,-0.769085398895934,0.43880107682764
"674","FR41",-1,-0.174766632641244,-0.770480088132288,0.420946822849799
"675","FR21",-1,-0.149070258634711,-0.766345885776034,0.468205368506613
"676","FR29",-1,-0.151459274034213,-0.761051365686356,0.45813281761793
"677","FR76",-1,-0.162734143888216,-0.763910382589013,0.438442094812582
"678","FR38",-1,-0.147157650412092,-0.752771347139392,0.458456046315207
"679","FR89",-1,-0.190432550713028,-0.803272213067832,0.422407111641776
"680","FR23",-1,-0.170070351381429,-0.769438126247113,0.429297423484256
"681","FR7",-1,-0.155542642607756,-0.773044180205083,0.46195889498957
"682","FR13",-1,-0.201682545457875,-0.833255407812345,0.429890316896595
"683","FR91",-1,-0.160432852340132,-0.762262686413067,0.441396981732803
"684","FR92",-1,-0.186532401124348,-0.783668698039991,0.410603895791294
"685","FR81",0,0.0841147845053007,-0.61482321388836,0.783052782898961
"686","FR5",0,-0.311151876310795,-1.03153585378224,0.409232101160655
"687","FR77",0,0.0609241952135979,-0.63290384575035,0.754752236177546
"688","FR32",0,0.0873755415099639,-0.598537249940787,0.773288332960715
"689","FR25",0,0.0565648696189689,-0.628715362856752,0.74184510209469
"690","FR47",0,0.0589369915233254,-0.639706916708512,0.757580899755163
"691","FR18",0,0.0537501964015778,-0.628351767599829,0.735852160402985
"692","FR40",0,0.0869486141383751,-0.619278700166528,0.793175928443279
"693","FR41",0,0.0525684220030674,-0.629336406861707,0.734473250867842
"694","FR21",0,0.032727308271465,-0.656684922311547,0.722139538854477
"695","FR29",0,0.0815944945159306,-0.648703368459253,0.811892357491114
"696","FR76",0,0.0644953863997389,-0.650304185326871,0.779294958126349
"697","FR38",0,0.0350754335172924,-0.669762952468021,0.739913819502606
"698","FR89",0,0.0574349959393955,-0.631132067665038,0.746002059543829
"699","FR23",0,0.0525833775477393,-0.646567902529145,0.751734657624623
"700","FR7",0,0.123379130249311,-0.575654615041674,0.822412875540296
"701","FR13",0,0.0614872358399257,-0.648231488377023,0.771205960056875
"702","FR91",0,0.141717629212839,-0.578465137034012,0.86190039545969
"703","FR92",0,0.10731752895156,-0.591939508314841,0.806574566217961
"704","FR81",1,-0.166369073274787,-0.907160561790119,0.574422415240546
"705","FR5",1,-0.216417716198752,-0.967641572655229,0.534806140257725
"706","FR77",1,-0.198104229273834,-0.936757464124133,0.540549005576465
"707","FR32",1,-0.157325455428284,-0.882287072839094,0.567636161982527
"708","FR25",1,-0.195091109522308,-0.922852424206596,0.532670205161981
"709","FR47",1,-0.199204284396809,-0.935043382618832,0.536634813825213
"710","FR18",1,-0.187452640013408,-0.909872820749458,0.534967540722642
"711","FR40",1,-0.137839317274727,-0.881331242292688,0.605652607743234
"712","FR41",1,-0.196271975793521,-0.918918534433278,0.526374582846236
"713","FR21",1,-0.215296237786697,-0.939955360983448,0.509362885410055
"714","FR29",1,-0.210455962804749,-0.955572831566037,0.534660905956539
"715","FR76",1,-0.19685677319132,-0.980067738329188,0.586354191946547
"716","FR38",1,-0.156369347428953,-0.889619241656256,0.57688054679835
"717","FR89",1,-0.180612261608336,-0.910350104482429,0.549125581265758
"718","FR23",1,-0.212557102680762,-0.980631585608989,0.555517380247464
"719","FR7",1,-0.186410352674106,-0.959764937445431,0.586944232097218
"720","FR13",1,-0.179868894445658,-0.913393748194761,0.553655959303445
"721","FR91",1,-0.257638874239512,-1.01184854869577,0.496570800216746
"722","FR92",1,-0.158352735673987,-0.890523439383054,0.573817968035079
"723","FR81",2,0.578038612627951,-0.128061785477702,1.2841390107336
"724","FR5",2,0.560557235931403,-0.198659376142759,1.31977384800556
"725","FR77",2,0.535279660936359,-0.16123293518251,1.23179225705523
"726","FR32",2,0.535545345749567,-0.158925512027557,1.23001620352669
"727","FR25",2,0.509430440071438,-0.194940796859314,1.21380167700219
"728","FR47",2,0.528025012503793,-0.179586345881068,1.23563637088865
"729","FR18",2,0.526361287327086,-0.167596680456386,1.22031925511056
"730","FR40",2,0.534975796128619,-0.209073561379154,1.27902515363639
"731","FR41",2,0.520739144532427,-0.173679510128882,1.21515779919374
"732","FR21",2,0.515818696494788,-0.182368885543132,1.21400627853271
"733","FR29",2,0.495674269676713,-0.22242359617306,1.21377213552649
"734","FR76",2,0.548926755751039,-0.153598181363632,1.25145169286571
"735","FR38",2,0.496654578917309,-0.207440747236888,1.20074990507151
"736","FR89",2,0.559453607402718,-0.146009467080969,1.26491668188641
"737","FR23",2,0.53565270836652,-0.165703273598609,1.23700869033165
"738","FR7",2,0.578119174339306,-0.170887986565988,1.3271263352446
"739","FR13",2,0.337385333412895,-0.40683588860282,1.08160655542861
"740","FR91",2,0.486198419083544,-0.224569182312704,1.19696602047979
"741","FR92",2,0.584823410383256,-0.124439756378829,1.29408657714534
"742","FR81",3,0.0927957455148159,-0.822956344917086,1.00854783594672
"743","FR5",3,-0.271191720399207,-1.11963909984951,0.577255659051098
"744","FR77",3,-0.0349198633687608,-0.857309984176667,0.787470257439146
"745","FR32",3,-0.0012139942238256,-0.838622536553483,0.836194548105832
"746","FR25",3,-0.0427168229098576,-0.887826403570256,0.80239275775054
"747","FR47",3,-0.0120317782589356,-0.846938293486777,0.822874736968905
"748","FR18",3,-0.0448386607235889,-0.870808564428815,0.781131242981638
"749","FR40",3,0.0114076515426404,-0.840209037783582,0.863024340868863
"750","FR41",3,-0.0374077888424139,-0.865808816137243,0.790993238452415
"751","FR21",3,-0.0374942723572996,-0.870186976996236,0.795198432281636
"752","FR29",3,0.0126501561269928,-0.849604659990414,0.874904972244399
"753","FR76",3,-0.0117300564678558,-0.84940991744262,0.825949804506908
"754","FR38",3,-0.114696231855702,-0.951809004452848,0.722416540741445
"755","FR89",3,-0.05156301956475,-0.885523649534173,0.782397610404673
"756","FR23",3,-0.0539806625735253,-0.894796431134886,0.786835105987836
"757","FR7",3,-0.00439884752285152,-0.857495766999778,0.848698071954075
"758","FR13",3,-0.00920912464366527,-0.848248969760284,0.829830720472953
"759","FR91",3,-0.0362084090664721,-0.886118215087459,0.813701396954515
"760","FR92",3,-0.0477593907913791,-0.885408824799338,0.78989004321658
"761","FR81",4,0.08286013520209,-0.638373072707586,0.804093343111766
"762","FR5",4,0.036971958676455,-0.761237505841049,0.835181423193959
"763","FR77",4,0.0758351805900147,-0.634965212672864,0.786635573852893
"764","FR32",4,0.0747159853564882,-0.636794581991948,0.786226552704924
"765","FR25",4,0.0734854238618814,-0.638890370166543,0.785861217890305
"766","FR47",4,0.0955331241713188,-0.625015485475303,0.81608173381794
"767","FR18",4,0.0753163827079169,-0.635494817036983,0.786127582452817
"768","FR40",4,0.0412788874288872,-0.748134069013017,0.830691843870792
"769","FR41",4,0.0741742755492529,-0.636508296037194,0.7848568471357
"770","FR21",4,0.107335725691973,-0.629290980085395,0.843962431469341
"771","FR29",4,0.116499176311497,-0.618941309981381,0.851939662604374
"772","FR76",4,0.10315741412582,-0.619662835962128,0.825977664213767
"773","FR38",4,0.125254526913865,-0.596611161008167,0.847120214835897
"774","FR89",4,0.10803809826469,-0.638244170164926,0.854320366694305
"775","FR23",4,0.0811052548439015,-0.637271810192338,0.799482319880141
"776","FR7",4,0.0122705315409233,-0.72410818660803,0.748649249689877
"777","FR13",4,-0.0801603565986255,-0.805971092487622,0.645650379290372
"778","FR91",4,0.06604786454082,-0.660874432318397,0.792970161400037
"779","FR92",4,0.134141739020735,-0.592970342555985,0.861253820597455
"780","FR81",5,-0.170884176428101,-0.906046281427589,0.564277928571387
"781","FR5",5,-0.119171566128132,-0.857250407162982,0.618907274906719
"782","FR77",5,-0.182211922461582,-0.906821661163477,0.542397816240313
"783","FR32",5,-0.159592733709514,-0.885438185890022,0.566252718470993
"784","FR25",5,-0.190353422084569,-0.916296320876023,0.535589476706884
"785","FR47",5,-0.173499239911478,-0.903511649018003,0.556513169195048
"786","FR18",5,-0.214635207992237,-0.951385880435401,0.522115464450927
"787","FR40",5,-0.1605768247118,-0.899841231743448,0.578687582319848
"788","FR41",5,-0.176983860697526,-0.916535430665016,0.562567709269965
"789","FR21",5,-0.237312090284419,-0.981744002570516,0.507119822001678
"790","FR29",5,-0.146543917456992,-0.900888910776819,0.607801075862836
"791","FR76",5,-0.156056267938537,-0.886952919239332,0.574840383362257
"792","FR38",5,-0.211866506064938,-0.980330337069809,0.556597324939934
"793","FR89",5,-0.178256413713455,-0.905419203166135,0.548906375739225
"794","FR23",5,-0.179546448920072,-0.916758855751876,0.557665957911731
"795","FR7",5,-0.0402952115961573,-0.778074158512192,0.697483735319878
"796","FR13",5,-0.287780969620155,-1.02922883120624,0.453666891965932
"797","FR91",5,-0.140164721953453,-0.995154946334514,0.714825502427609
"798","FR92",5,-0.301494779432311,-1.05504489396698,0.45205533510236
"799","FR81",6,-0.228980479952495,-0.84823297360012,0.39027201369513
"800","FR5",6,-0.410203814138125,-1.05004550867752,0.229637880401272
"801","FR77",6,-0.232781403539506,-0.862932432793331,0.39736962571432
"802","FR32",6,-0.235210923277611,-0.843585465924336,0.373163619369115
"803","FR25",6,-0.245543411194443,-0.865034682208968,0.373947859820081
"804","FR47",6,-0.247834693615985,-0.861407328481343,0.365737941249373
"805","FR18",6,-0.235336406762682,-0.843383463094647,0.372710649569283
"806","FR40",6,-0.134045187312972,-0.787523314068545,0.519432939442601
"807","FR41",6,-0.236742877824827,-0.844757782348177,0.371272026698524
"808","FR21",6,-0.208849007174947,-0.826684009021536,0.408985994671642
"809","FR29",6,-0.223895200398016,-0.862385025340259,0.414594624544226
"810","FR76",6,-0.247742909218675,-0.884092609258246,0.388606790820896
"811","FR38",6,-0.247503356471916,-0.859367811909513,0.364361098965681
"812","FR89",6,-0.231127115349174,-0.841181814476927,0.378927583778579
"813","FR23",6,-0.236515365275957,-0.85286798413205,0.379837253580137
"814","FR7",6,-0.173530157436234,-0.805044880030508,0.457984565158039
"815","FR13",6,-0.25658263738286,-0.872689779843134,0.359524505077414
"816","FR91",6,-0.308406205378505,-0.954522394103028,0.337709983346017
"817","FR92",6,-0.114109698641419,-0.749156020905422,0.520936623622584
"818","FR81",7,0.131752644104774,-0.600072731237218,0.863578019446767
"819","FR5",7,-0.0675463702972819,-0.778958388508,0.643865647913437
"820","FR77",7,0.0706674557594768,-0.60456994291375,0.745904854432704
"821","FR32",7,0.0403765168910501,-0.636772323410312,0.717525357192412
"822","FR25",7,0.0296774850259749,-0.655743042894977,0.715098012946927
"823","FR47",7,0.0771825202139227,-0.620304059328678,0.774669099756524
"824","FR18",7,0.0686203739486424,-0.60532256107141,0.742563308968695
"825","FR40",7,0.0821303502091222,-0.595884329622667,0.760145030040911
"826","FR41",7,0.0672824070772055,-0.607481830996756,0.742046645151167
"827","FR21",7,-0.0701309460340155,-0.760941737929212,0.62067984586118
"828","FR29",7,0.0682946697236761,-0.648883449379819,0.785472788827171
"829","FR76",7,0.0753333955647235,-0.601359519955298,0.752026311084745
"830","FR38",7,0.0585601037755598,-0.618987396348465,0.736107603899585
"831","FR89",7,0.0902225246678825,-0.593991221826919,0.774436271162684
"832","FR23",7,0.0582842282119906,-0.625653883167724,0.742222339591705
"833","FR7",7,0.237303998828776,-0.475715377179544,0.950323374837096
"834","FR13",7,0.0869001920637028,-0.610766840326014,0.784567224453419
"835","FR91",7,0.124368582830009,-0.574966136018421,0.823703301678439
"836","FR92",7,0.0492636819241713,-0.63950897148432,0.738036335332662
"837","FR81",8,-0.396950488551189,-0.951934156962605,0.158033179860227
"838","FR5",8,-0.348812477724027,-0.888335198252297,0.190710242804242
"839","FR77",8,-0.367713680362458,-0.904338403982754,0.168911043257837
"840","FR32",8,-0.375970716984782,-0.908915813254733,0.15697437928517
"841","FR25",8,-0.381019209768249,-0.912696737765291,0.150658318228792
"842","FR47",8,-0.38019261738309,-0.913500033766669,0.15311479900049
"843","FR18",8,-0.375338324541063,-0.905188873456642,0.154512224374516
"844","FR40",8,-0.374949594889956,-0.919099217899778,0.169200028119866
"845","FR41",8,-0.378638334705544,-0.908682724377662,0.151406054966575
"846","FR21",8,-0.359238187997732,-0.90115099396087,0.182674617965406
"847","FR29",8,-0.500788922575313,-1.09284578925755,0.091267944106922
"848","FR76",8,-0.372067773012778,-0.903549769571358,0.159414223545802
"849","FR38",8,-0.411178392249708,-0.948512897244768,0.126156112745352
"850","FR89",8,-0.404616837392844,-0.96867857191764,0.159444897131952
"851","FR23",8,-0.388886691379493,-0.927853177725226,0.15007979496624
"852","FR7",8,-0.159053385712708,-0.718288387355445,0.400181615930029
"853","FR13",8,-0.389278729204301,-0.948202997922146,0.169645539513544
"854","FR91",8,-0.431252271284329,-0.979401740140977,0.116897197572318
"855","FR92",8,-0.341114770965665,-0.88245356188707,0.20022401995574
"856","FR81",9,0.267889709255814,-0.325396674498419,0.861176093010047
"857","FR5",9,0.133565042714184,-0.482317186752152,0.749447272180519
"858","FR77",9,0.262150142236221,-0.32996610907388,0.854266393546321
"859","FR32",9,0.23983233986865,-0.344702677778265,0.824367357515565
"860","FR25",9,0.24862929938111,-0.334905561717983,0.832164160480202
"861","FR47",9,0.276423439500477,-0.331340829147413,0.884187708148367
"862","FR18",9,0.249939063708181,-0.333768956756283,0.833647084172646
"863","FR40",9,0.268555244804931,-0.34024845760138,0.877358947211241
"864","FR41",9,0.24609605732359,-0.337161513150072,0.829353627797252
"865","FR21",9,0.246202801516034,-0.348725106760386,0.841130709792454
"866","FR29",9,0.258833184525796,-0.331425885021903,0.849092254073494
"867","FR76",9,0.262124613140657,-0.328341946798641,0.852591173079956
"868","FR38",9,0.237016122173371,-0.379304420884232,0.853336665230973
"869","FR89",9,0.280068239397455,-0.35949111943326,0.91962759822817
"870","FR23",9,0.249648089913438,-0.337633482538451,0.836929662365327
"871","FR7",9,0.354070863689875,-0.255374674703204,0.963516402082954
"872","FR13",9,0.12373527923874,-0.473350544270789,0.720821102748268
"873","FR91",9,0.212071793058388,-0.398744670001528,0.822888256118304
"874","FR92",9,0.283458777921022,-0.308236605293119,0.875154161135163
"875","FR81",10,-0.147012547868337,-0.772530503036757,0.478505407300084
"876","FR5",10,-0.269370125243789,-0.913993735046042,0.375253484558464
"877","FR77",10,-0.139906893981579,-0.775545064282962,0.495731276319803
"878","FR32",10,-0.200679579350979,-0.830299469074663,0.428940310372705
"879","FR25",10,-0.149541748137266,-0.772016176481405,0.472932680206872
"880","FR47",10,-0.14295089361161,-0.780836995010105,0.494935207786884
"881","FR18",10,-0.148760952632672,-0.773164368910151,0.475642463644806
"882","FR40",10,-0.105502977251248,-0.746065718243358,0.535059763740862
"883","FR41",10,-0.14756590756249,-0.77339776747382,0.47826595234884
"884","FR21",10,-0.130162560398816,-0.764676818583565,0.504351697785933
"885","FR29",10,-0.13869492127859,-0.776618836550482,0.499228993993301
"886","FR76",10,-0.166221145533363,-0.83161665282652,0.499174361759793
"887","FR38",10,-0.101695818215779,-0.755609654851212,0.552218018419653
"888","FR89",10,-0.180359819989636,-0.836934140147431,0.476214500168159
"889","FR23",10,-0.169053781542082,-0.80448567516742,0.466378112083256
"890","FR7",10,-0.123274954874123,-0.750340442185586,0.50379053243734
"891","FR13",10,-0.0407287684730476,-0.706685442971436,0.625227906025341
"892","FR91",10,-0.156272512696536,-0.806587496350762,0.494042470957689
"893","FR92",10,-0.181564374614366,-0.811197385883354,0.448068636654623
"894","FR81",11,0.175814212915638,-0.456014223778993,0.807642649610268
"895","FR5",11,0.226625753304502,-0.420340809952745,0.873592316561749
"896","FR77",11,0.187239731198725,-0.449398357484825,0.823877819882275
"897","FR32",11,0.189132908541458,-0.444549193283604,0.82281501036652
"898","FR25",11,0.174404673014396,-0.455607095054729,0.804416441083521
"899","FR47",11,0.193860963294649,-0.467733123334608,0.855455049923907
"900","FR18",11,0.171838618332474,-0.457391755932939,0.801068992597888
"901","FR40",11,0.33765923147564,-0.342318137577824,1.0176366005291
"902","FR41",11,0.167286429492456,-0.462539131568344,0.797111990553256
"903","FR21",11,0.172893703091895,-0.461433666871421,0.80722107305521
"904","FR29",11,0.0802542184068753,-0.579736752464714,0.740245189278464
"905","FR76",11,0.208183232903157,-0.479258655551502,0.895625121357816
"906","FR38",11,0.182618183151914,-0.456896990159271,0.822133356463099
"907","FR89",11,0.171521592302858,-0.459791624351517,0.802834808957234
"908","FR23",11,0.17988051285774,-0.458853348877958,0.818614374593438
"909","FR7",11,0.165136081429494,-0.466941724739763,0.797213887598752
"910","FR13",11,-0.164737103301665,-0.828791389979533,0.499317183376203
"911","FR91",11,0.132552386769717,-0.516463399204844,0.781568172744278
"912","FR92",11,0.299057611379332,-0.356906926485848,0.955022149244512
"913","FR81",12,0.0854025260634649,-0.695654737504706,0.866459789631636
"914","FR5",12,0.135328259786568,-0.649075776432527,0.919732296005663
"915","FR77",12,0.0850085330838352,-0.685111057165132,0.855128123332802
"916","FR32",12,0.0642749935031708,-0.70535118303699,0.833901170043332
"917","FR25",12,0.079052830654408,-0.68945851051723,0.847564171826046
"918","FR47",12,0.0736167166393289,-0.726767609372072,0.87400104265073
"919","FR18",12,0.0740265435418022,-0.691974051787381,0.840027138870986
"920","FR40",12,-0.121194028198985,-0.946507472273437,0.704119415875468
"921","FR41",12,0.0664217580554429,-0.699469672592681,0.832313188703566
"922","FR21",12,0.0694324439654163,-0.70236139045895,0.841226278389783
"923","FR29",12,0.0623417812887613,-0.725456216192468,0.850139778769991
"924","FR76",12,0.0859914097686685,-0.700086863949833,0.87206968348717
"925","FR38",12,0.0789076176419415,-0.688576648498012,0.846391883781895
"926","FR89",12,0.0645870018170644,-0.703178956787526,0.832352960421655
"927","FR23",12,0.113068234208282,-0.683901851096288,0.910038319512853
"928","FR7",12,0.101910069614584,-0.66443413363192,0.868254272861089
"929","FR13",12,0.324596662054462,-0.53138543068412,1.18057875479304
"930","FR91",12,-0.116199000636445,-0.930094750620292,0.697696749347402
"931","FR92",12,0.103314558992813,-0.671209927834225,0.877839045819851
"932","FR81",13,3.75759138307568,2.97873199032291,4.53645077582844
"933","FR5",13,3.94603684319213,3.15294207182667,4.73913161455758
"934","FR77",13,3.75515075626733,2.97663867464447,4.53366283789018
"935","FR32",13,3.82322784451848,3.03777158455,4.60868410448697
"936","FR25",13,3.77911491146154,2.99788979269919,4.56034003022388
"937","FR47",13,3.83861062336476,3.04479576727426,4.63242547945525
"938","FR18",13,3.74422576168444,2.96677900677756,4.52167251659132
"939","FR40",13,4.21624204888163,3.39841729934959,5.03406679841366
"940","FR41",13,3.74215318411353,2.96382751139107,4.520478856836
"941","FR21",13,3.77458869609671,2.99298866228338,4.55618872991004
